"site_name","Year","month","water_class","WUE_T","SPEI_3","baseline_WUE_T","monthly_resistance","WUE_T_pct_change","EDI","EDI_class","response_EDI_pct_change","response_EDI_magnitude","response_EDI_direction","response_EDI_class"
"US-HB2",2022,10,"Upland",3.39054630961875,0.299571984836831,3.89796452475348,0.869824824748291,-13.0175175251709,0.623384886536828,"Stress",-6.42783376809667,6.42783376809667,"WUE_T decrease","Strong (>=5%)"
"US-HB2",2023,3,"Upland",3.14149015873594,-0.306716005675998,3.49574534942973,0.898661042128946,-10.1338957871054,0.548491156328617,"Stress",4.78382404996134,4.78382404996134,"WUE_T increase","Moderate (2.5-5%)"
"US-HB2",2023,4,"Upland",2.76890185198327,-0.0110274535926785,4.02709547029322,0.687567968628682,-31.2432031371318,0.585514771868453,"Stress",2.80195854334269,2.80195854334269,"WUE_T increase","Moderate (2.5-5%)"
"US-HB2",2023,5,"Upland",3.31520887960581,-0.108390627141855,3.78381511422523,0.876155092023999,-12.3844907976001,0.573409013615248,"Stress",-2.87293872522818,2.87293872522818,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB2",2023,6,"Upland",2.8176580517015,0.46919539195665,3.49078351225844,0.807170665785158,-19.2829334214842,0.643478099747554,"Stress",-4.48621356000993,4.48621356000993,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB2",2023,7,"Upland",2.68953513211673,0.544967630557415,3.35740282553278,0.801076091216411,-19.8923908783589,0.65229802354587,"Stress",-7.73375348234715,7.73375348234715,"WUE_T decrease","Strong (>=5%)"
"US-HB2",2023,8,"Upland",2.53674986482902,0.608676496565911,3.55378754405614,0.713815846721576,-28.6184153278424,0.659634056188192,"Stress",1.83360025545091,1.83360025545091,"WUE_T increase","Mild (1-2.5%)"
"US-HB2",2023,9,"Upland",2.82337920980102,0.130278772187098,4.05279511367188,0.696649875113723,-30.3350124886277,0.602898493301327,"Stress",-5.03649444797022,5.03649444797022,"WUE_T decrease","Strong (>=5%)"
"US-HB2",2023,10,"Upland",2.71966259856575,-0.487901132324225,3.89796452475348,0.697713532612961,-30.2286467387039,0.525509026387742,"Stress",2.84116089296795,2.84116089296795,"WUE_T increase","Moderate (2.5-5%)"
"US-HB2",2024,3,"Upland",3.48625686662013,0.195832104500151,3.49574534942973,0.997285705375782,-0.271429462421783,0.610878421759782,"Stress",-0.658519330083061,0.658519330083061,"WUE_T decrease","Very mild (0.5-1%)"
"US-HB2",2024,4,"Upland",3.95997458609887,0.530098169261922,4.02709547029322,0.983332681162023,-1.66673188379767,0.650575204903022,"Stress",1.02321069191347,1.02321069191347,"WUE_T increase","Mild (1-2.5%)"
"US-HB2",2024,5,"Upland",3.97234765393266,0.792541300174522,3.78381511422523,1.04982604435366,4.98260443536582,0.680372161725422,"Stress",-4.32998556743207,4.32998556743207,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB2",2024,6,"Upland",3.63430722967098,-0.867833595992079,3.49078351225844,1.04111504391737,4.11150439173703,0.477081231562193,"Watch",14.4635720047294,14.4635720047294,"WUE_T increase","Strong (>=5%)"
"US-HB2",2024,7,"Upland",3.64423203123561,0.0344056560584197,3.35740282553278,1.08543187118374,8.54318711837361,0.591129528122844,"Stress",-6.41488306661662,6.41488306661662,"WUE_T decrease","Strong (>=5%)"
"US-HB2",2024,8,"Upland",3.66466106997218,1.26141933700876,3.55378754405614,1.03119869281479,3.11986928147939,0.730021583593836,"Impact",8.03546395470757,8.03546395470757,"WUE_T increase","Strong (>=5%)"
"US-HB2",2024,9,"Upland",3.89892130135483,2.39340754763793,4.05279511367188,0.962032669305694,-3.79673306943065,0.828116905589229,"Impact",19.2143194056909,19.2143194056909,"WUE_T increase","Strong (>=5%)"
"US-HB2",2024,10,"Upland",3.62619001143028,0.994241425642092,3.89796452475348,0.930277838190334,-6.97221618096658,0.702326684092079,"Impact",-3.1232864598877,3.1232864598877,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2019,4,"Upland",4.2265979394192,-0.688766175674766,4.38996565814316,0.962786105531164,-3.72138944688357,0.499907871046808,"Watch",14.9365721635698,14.9365721635698,"WUE_T increase","Strong (>=5%)"
"US-HB3",2019,5,"Upland",5.23583651777339,-0.916671174407909,4.4766627080588,1.16958476865991,16.9584768659909,0.470868232111018,"Watch",14.5461565031836,14.5461565031836,"WUE_T increase","Strong (>=5%)"
"US-HB3",2019,6,"Upland",3.58747352510585,0.168998208830984,3.81575191210721,0.94017473036519,-5.98252696348096,0.607618794590437,"Stress",-3.93129825466011,3.93129825466011,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2019,7,"Upland",3.68329142894838,-0.131473868714547,3.89399926173272,0.945889092775385,-5.41109072246147,0.570525415743983,"Stress",-4.64745641633921,4.64745641633921,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2019,8,"Upland",4.03352431630703,0.18704005680501,3.89677744422725,1.03509229717041,3.50922971704118,0.609811490226374,"Stress",1.88692279040517,1.88692279040517,"WUE_T increase","Mild (1-2.5%)"
"US-HB3",2019,9,"Upland",3.43391994582424,0.187494775641611,3.52355183210822,0.974562063918793,-2.54379360812066,0.609866697082923,"Stress",-5.35560960435232,5.35560960435232,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2019,10,"Upland",4.21633725408232,0.162956975500377,4.45096367949175,0.947286376096373,-5.27136239036272,0.606883604198521,"Stress",-5.90075692414855,5.90075692414855,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2020,4,"Upland",4.32412860436312,1.32675830684932,4.38996565814316,0.985002831706004,-1.49971682939964,0.73654192483954,"Impact",8.40521079601277,8.40521079601277,"WUE_T increase","Strong (>=5%)"
"US-HB3",2020,5,"Upland",4.45306553798201,1.58383786310998,4.4766627080588,0.994728847890572,-0.527115210942777,0.761196261177887,"Impact",5.50489610718321,5.50489610718321,"WUE_T increase","Strong (>=5%)"
"US-HB3",2020,6,"Upland",4.07920325313173,1.71303300665963,3.81575191210721,1.06904310004762,6.90431000476204,0.772972484647405,"Impact",8.9281759280549,8.9281759280549,"WUE_T increase","Strong (>=5%)"
"US-HB3",2020,7,"Upland",3.45058256069448,1.25631481963218,3.89399926173272,0.886128201051346,-11.3871798948654,0.729507929774361,"Impact",-1.36485402761234,1.36485402761234,"WUE_T decrease","Mild (1-2.5%)"
"US-HB3",2020,8,"Upland",4.07870848934652,1.11077662117265,3.89677744422725,1.04668756369158,4.66875636915785,0.714606928609052,"Impact",6.10892827346655,6.10892827346655,"WUE_T increase","Strong (>=5%)"
"US-HB3",2020,10,"Upland",4.43992305256687,0.814274569800834,4.45096367949175,0.997519497412268,-0.248050258773179,0.682778933937898,"Stress",-4.80287182187965,4.80287182187965,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2021,5,"Upland",5.48162249977057,-1.58872460035712,4.4766627080588,1.22448861065692,22.4488610656922,0.387085271532545,"Watch",37.6632590577729,37.6632590577729,"WUE_T increase","Strong (>=5%)"
"US-HB3",2021,6,"Upland",4.02863369363477,-0.166734264496896,3.81575191210721,1.05579025744627,5.5790257446271,0.566111435343122,"Stress",-0.763257138833847,0.763257138833847,"WUE_T decrease","Very mild (0.5-1%)"
"US-HB3",2021,7,"Upland",4.82203746534558,0.965597478526852,3.89399926173272,1.23832521303559,23.8325213035586,0.6992620302077,"Stress",-4.84027230249053,4.84027230249053,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2021,8,"Upland",4.04764978606756,1.37384548244821,3.89677744422725,1.03871720774401,3.87172077440076,0.741177681926624,"Impact",9.60672437638202,9.60672437638202,"WUE_T increase","Strong (>=5%)"
"US-HB3",2021,9,"Upland",3.69053782593382,0.260572020778985,3.52355183210822,1.04739138283818,4.73913828381758,0.61870147220744,"Stress",-5.64971255889604,5.64971255889604,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2021,10,"Upland",3.6088284081424,-0.761302228444035,4.45096367949175,0.810797092047826,-18.9202907952174,0.490655907363178,"Watch",9.46714297713144,9.46714297713144,"WUE_T increase","Strong (>=5%)"
"US-HB3",2022,4,"Upland",3.83639637717118,-1.0373162079909,4.38996565814316,0.873901227462878,-12.6098772537122,0.455562690139275,"Watch",25.0202960858222,25.0202960858222,"WUE_T increase","Strong (>=5%)"
"US-HB3",2022,5,"Upland",3.980739049562,-0.467401011321515,4.4766627080588,0.889220231489844,-11.0779768510156,0.528116595293694,"Stress",3.05289321337936,3.05289321337936,"WUE_T increase","Moderate (2.5-5%)"
"US-HB3",2022,6,"Upland",4.04502732156487,-1.07822494797228,3.81575191210721,1.06008656085061,6.00865608506099,0.450390377361427,"Watch",20.9588996161019,20.9588996161019,"WUE_T increase","Strong (>=5%)"
"US-HB3",2022,7,"Upland",4.02065537858353,0.14036639771124,3.89399926173272,1.03252597351404,3.25259735140406,0.604130164612527,"Stress",-7.18964834552949,7.18964834552949,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2022,8,"Upland",4.69323971595232,0.7859221596198,3.89677744422725,1.20438998201064,20.438998201064,0.679637228232964,"Stress",2.89020883601964,2.89020883601964,"WUE_T increase","Moderate (2.5-5%)"
"US-HB3",2022,9,"Upland",3.62417580626977,1.73928786507541,3.52355183210822,1.02855754050348,2.85575405034819,0.775314833106912,"Impact",8.02605226879055,8.02605226879055,"WUE_T increase","Strong (>=5%)"
"US-HB3",2022,10,"Upland",5.56605660093427,0.299571984836831,4.45096367949175,1.25052842524427,25.0528425244273,0.623384886536828,"Stress",-6.42783376809667,6.42783376809667,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2023,4,"Upland",4.23741224622828,-0.0110274535926785,4.38996565814316,0.965249520430325,-3.47504795696753,0.585514771868453,"Stress",2.80195854334269,2.80195854334269,"WUE_T increase","Moderate (2.5-5%)"
"US-HB3",2023,5,"Upland",4.15770064104744,-0.108390627141855,4.4766627080588,0.928750033716598,-7.12499662834017,0.573409013615248,"Stress",-2.87293872522818,2.87293872522818,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2023,6,"Upland",3.9678395863851,0.46919539195665,3.81575191210721,1.03985785181561,3.98578518156068,0.643478099747554,"Stress",-4.48621356000993,4.48621356000993,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2023,7,"Upland",3.31204382618834,0.544967630557415,3.89399926173272,0.850550707273267,-14.9449292726733,0.65229802354587,"Stress",-7.73375348234715,7.73375348234715,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2023,8,"Upland",2.9635683004224,0.608676496565911,3.89677744422725,0.760517720818949,-23.9482279181051,0.659634056188192,"Stress",1.83360025545091,1.83360025545091,"WUE_T increase","Mild (1-2.5%)"
"US-HB3",2023,9,"Upland",3.44619772456661,0.130278772187098,3.52355183210822,0.978046553243031,-2.19534467569693,0.602898493301327,"Stress",-5.03649444797022,5.03649444797022,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2023,10,"Upland",4.16933927657154,-0.487901132324225,4.45096367949175,0.936727319475146,-6.32726805248544,0.525509026387742,"Stress",2.84116089296795,2.84116089296795,"WUE_T increase","Moderate (2.5-5%)"
"US-HB3",2024,4,"Upland",4.70588678878199,0.530098169261922,4.38996565814316,1.07196437403851,7.19643740385109,0.650575204903022,"Stress",1.02321069191347,1.02321069191347,"WUE_T increase","Mild (1-2.5%)"
"US-HB3",2024,5,"Upland",4.53237462385236,0.792541300174522,4.4766627080588,1.01244496613365,1.24449661336491,0.680372161725422,"Stress",-4.32998556743207,4.32998556743207,"WUE_T decrease","Moderate (2.5-5%)"
"US-HB3",2024,6,"Upland",3.67906084330311,-0.867833595992079,3.81575191210721,0.964177160372932,-3.58228396270682,0.477081231562193,"Watch",14.4635720047294,14.4635720047294,"WUE_T increase","Strong (>=5%)"
"US-HB3",2024,7,"Upland",3.63196820959775,0.0344056560584197,3.89399926173272,0.932709013401721,-6.72909865982788,0.591129528122844,"Stress",-6.41488306661662,6.41488306661662,"WUE_T decrease","Strong (>=5%)"
"US-HB3",2024,8,"Upland",3.71675843908899,1.26141933700876,3.89677744422725,0.953803108410786,-4.61968915892142,0.730021583593836,"Impact",8.03546395470757,8.03546395470757,"WUE_T increase","Strong (>=5%)"
"US-HB3",2024,9,"Upland",3.85337715775158,2.39340754763793,3.52355183210822,1.09360592418077,9.36059241807747,0.828116905589229,"Impact",19.2143194056909,19.2143194056909,"WUE_T increase","Strong (>=5%)"
"US-HB3",2024,10,"Upland",4.70529748465309,0.994241425642092,4.45096367949175,1.05714128972411,5.71412897241138,0.702326684092079,"Impact",-3.1232864598877,3.1232864598877,"WUE_T decrease","Moderate (2.5-5%)"
"US-KPL",2021,6,"Freshwater",3.48744261436309,-0.43796741393259,NA,NA,NA,0.486867399820835,"Watch",NA,NA,NA,NA
"US-KPL",2021,7,"Freshwater",8.09968182017721,-0.236400664619412,NA,NA,NA,0.486644597228408,"Watch",NA,NA,NA,NA
"US-KPL",2021,8,"Freshwater",5.24180021852055,-0.291152521778518,NA,NA,NA,0.486705116885914,"Watch",NA,NA,NA,NA
"US-KPL",2022,6,"Freshwater",3.68463287381531,-4.7534243088229,NA,NA,NA,0.49163861454871,"Watch",NA,NA,NA,NA
"US-KPL",2022,7,"Freshwater",6.42053048154151,-1.43312544121033,NA,NA,NA,0.48796747641715,"Watch",NA,NA,NA,NA
"US-KPL",2023,6,"Freshwater",5.29313650310232,1.57148398875506,NA,NA,NA,0.484646492657729,"Watch",NA,NA,NA,NA
"US-KPL",2023,7,"Freshwater",10.7810644519666,2.06618746105288,NA,NA,NA,0.484099820870502,"Watch",NA,NA,NA,NA
"US-KPL",2023,8,"Freshwater",7.1430074196799,2.18903412678636,NA,NA,NA,0.483964075080096,"Watch",NA,NA,NA,NA
"US-KPL",2024,6,"Freshwater",3.97793644359182,0.672914770779404,NA,NA,NA,0.485639549130404,"Watch",NA,NA,NA,NA
"US-KPL",2024,8,"Freshwater",4.70015233031773,0.873212494858891,NA,NA,NA,0.485418179400481,"Watch",NA,NA,NA,NA
"US-KS1",2002,4,"Upland",3.64667445883325,-0.29275897906909,NA,NA,NA,0.550254220301756,"Stress",NA,NA,NA,NA
"US-KS1",2002,5,"Upland",3.12167126417718,-1.16750532136161,NA,NA,NA,0.439140827341218,"Watch",NA,NA,NA,NA
"US-KS1",2002,6,"Upland",6.39468417362462,0.104791396834625,NA,NA,NA,0.599780771580852,"Stress",NA,NA,NA,NA
"US-KS1",2002,7,"Upland",4.85210505306993,0.360125007943928,NA,NA,NA,0.630610820162199,"Stress",NA,NA,NA,NA
"US-KS1",2002,8,"Upland",2.92044983369787,0.997660012586821,NA,NA,NA,0.70269123938402,"Impact",NA,NA,NA,NA
"US-KS1",2002,9,"Upland",2.46954670444233,0.0183890555607777,NA,NA,NA,0.589152781724945,"Stress",NA,NA,NA,NA
"US-KS1",2002,10,"Upland",4.38481556921852,-0.318901948245123,NA,NA,NA,0.546950819684325,"Stress",NA,NA,NA,NA
"US-KS1",2002,11,"Upland",4.15764894118229,-0.714209257674076,NA,NA,NA,0.49666227732781,"Watch",NA,NA,NA,NA
"US-KS2",2000,4,"Upland",3.55043989986347,-0.901012844586094,3.65311707411938,0.971893270275042,-2.81067297249581,0.472859357051171,"Watch",20.818290536107,20.818290536107,"WUE_T increase","Strong (>=5%)"
"US-KS2",2000,5,"Upland",4.86960369433532,-1.33029456055894,3.30518753379886,1.4733214513666,47.3321451366596,0.418796838630629,"Watch",28.2030852083086,28.2030852083086,"WUE_T increase","Strong (>=5%)"
"US-KS2",2000,6,"Upland",4.14884025410907,-1.21487090540179,3.01580655484209,1.37569840063111,37.5698400631108,0.433197191906743,"Watch",25.5286396905876,25.5286396905876,"WUE_T increase","Strong (>=5%)"
"US-KS2",2000,7,"Upland",3.04471295854387,-1.05441828551385,2.99379512774052,1.01700778731702,1.70077873170216,0.453399150646612,"Watch",16.7679596497737,16.7679596497737,"WUE_T increase","Strong (>=5%)"
"US-KS2",2000,8,"Upland",3.50653248005727,-1.09019660378144,2.76108554792426,1.26998327983478,26.9983279834781,0.448878711612448,"Watch",27.2597646162999,27.2597646162999,"WUE_T increase","Strong (>=5%)"
"US-KS2",2000,9,"Upland",2.53787942530887,-0.526568719198009,3.82205582071949,0.664008990018131,-33.5991009981869,0.520586922119852,"Stress",4.35185609017311,4.35185609017311,"WUE_T increase","Moderate (2.5-5%)"
"US-KS2",2001,4,"Upland",3.41729620573507,0.390630817609599,3.65311707411938,0.93544667099366,-6.45533290063403,0.63422931868481,"Stress",0.842021552226093,0.842021552226093,"WUE_T increase","Very mild (0.5-1%)"
"US-KS2",2001,5,"Upland",3.1969911240874,0.495042238859507,3.30518753379886,0.967264668462819,-3.27353315371811,0.646497991003017,"Stress",-5.80021290143848,5.80021290143848,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2001,6,"Upland",2.18846215914559,-0.190130437364222,3.01580655484209,0.725663970599131,-27.4336029400869,0.563176802632253,"Stress",-0.438963848549246,0.438963848549246,"Stable","Stable (<0.5%)"
"US-KS2",2001,7,"Upland",4.04718531467437,0.622691466448006,2.99379512774052,1.35185780655902,35.1857806559016,0.661237800204656,"Stress",-7.4353224878293,7.4353224878293,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2001,8,"Upland",3.50074975818141,0.58209536678936,2.76108554792426,1.26788891449351,26.7888914493508,0.656582310560309,"Stress",1.72543146993925,1.72543146993925,"WUE_T increase","Mild (1-2.5%)"
"US-KS2",2001,9,"Upland",4.08378697730906,1.46553120490337,3.82205582071949,1.06847915594815,6.84791559481472,0.750050585172915,"Impact",3.71686774324863,3.71686774324863,"WUE_T increase","Moderate (2.5-5%)"
"US-KS2",2001,10,"Upland",4.83554897181358,1.00710457515497,4.25517465029108,1.13639259706597,13.6392597065974,0.703697059465063,"Impact",-2.98586878605284,2.98586878605284,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2002,4,"Upland",5.17159551234345,-0.268627407737685,3.65311707411938,1.41566651366905,41.5666513669049,0.553299540769581,"Stress",6.12646196155102,6.12646196155102,"WUE_T increase","Strong (>=5%)"
"US-KS2",2002,5,"Upland",4.49197256157606,-1.15613843585261,3.30518753379886,1.35906737988121,35.906737988121,0.440569860479302,"Watch",22.1749036767128,22.1749036767128,"WUE_T increase","Strong (>=5%)"
"US-KS2",2002,6,"Upland",5.48568724825965,0.102251323068301,3.01580655484209,1.81897848834236,81.8978488342364,0.599469611419313,"Stress",-3.52156343942237,3.52156343942237,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2002,7,"Upland",5.00440503130215,0.353588940107765,2.99379512774052,1.67159234943343,67.1592349433433,0.629833603651692,"Stress",-7.93543714688533,7.93543714688533,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2002,8,"Upland",4.2186235430431,0.99849884936535,2.76108554792426,1.52788585135096,52.788585135096,0.702780652882602,"Impact",4.834627819466,4.834627819466,"WUE_T increase","Moderate (2.5-5%)"
"US-KS2",2002,9,"Upland",3.95198445565679,0.0210385366173591,3.82205582071949,1.03399443677221,3.3994436772209,0.589479977552351,"Stress",-4.20645314566262,4.20645314566262,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2002,10,"Upland",4.54859119691884,-0.309156455551306,4.25517465029108,1.06895522998279,6.89552299827904,0.548182750189816,"Stress",-0.584050492663994,0.584050492663994,"WUE_T decrease","Very mild (0.5-1%)"
"US-KS2",2003,4,"Upland",4.46762889616934,1.02882238318002,3.65311707411938,1.22296351458879,22.2963514588787,0.706002453055347,"Impact",4.63248017549324,4.63248017549324,"WUE_T increase","Moderate (2.5-5%)"
"US-KS2",2003,5,"Upland",3.79892600224995,0.417785978500461,3.30518753379886,1.14938289080487,14.9382890804867,0.637437690674152,"Stress",-5.89458943320341,5.89458943320341,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2003,6,"Upland",3.28220451896738,-0.0509510917465209,3.01580655484209,1.08833390314693,8.83339031469297,0.58056243399514,"Stress",-2.16940230446864,2.16940230446864,"WUE_T decrease","Mild (1-2.5%)"
"US-KS2",2003,7,"Upland",1.99869832510936,-0.0543082556859329,2.99379512774052,0.667613594059732,-33.2386405940268,0.580145238413985,"Stress",-5.55421462516231,5.55421462516231,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2003,8,"Upland",2.23865419110076,0.389166558830805,2.76108554792426,0.810787696449226,-18.9212303550774,0.634055975152809,"Stress",1.37348703425695,1.37348703425695,"WUE_T increase","Mild (1-2.5%)"
"US-KS2",2003,9,"Upland",4.18447749941872,0.105633505460225,3.82205582071949,1.09482375341944,9.4823753419437,0.59988391251013,"Stress",-4.8746769433745,4.8746769433745,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2003,10,"Upland",5.83869355978835,-0.344647573582678,4.25517465029108,1.37213958054317,37.2139580543172,0.543693579116532,"Stress",0.0360322723843041,0.0360322723843041,"Stable","Stable (<0.5%)"
"US-KS2",2004,4,"Upland",3.10861055581771,-0.711103959773843,3.65311707411938,0.850947421817046,-14.9052578182954,0.4970583885924,"Watch",15.5140558178318,15.5140558178318,"WUE_T increase","Strong (>=5%)"
"US-KS2",2004,5,"Upland",2.95277449544589,-1.45569549137101,3.30518753379886,0.893375781328837,-10.6624218671163,0.403307778075573,"Watch",32.7316750227967,32.7316750227967,"WUE_T increase","Strong (>=5%)"
"US-KS2",2004,6,"Upland",1.81574220513347,-0.57577255674146,3.01580655484209,0.602075157048176,-39.7924842951824,0.514317971100833,"Stress",6.79685180055752,6.79685180055752,"WUE_T increase","Strong (>=5%)"
"US-KS2",2004,7,"Upland",1.8742824331542,-0.528618900822845,2.99379512774052,0.626055676217482,-37.3944323782518,0.520325828750229,"Stress",2.30608156960405,2.30608156960405,"WUE_T increase","Mild (1-2.5%)"
"US-KS2",2004,8,"Upland",1.98056056790808,0.42438652537066,2.76108554792426,0.717312279366725,-28.2687720633275,0.63821570927609,"Stress",1.37874613466236,1.37874613466236,"WUE_T increase","Mild (1-2.5%)"
"US-KS2",2004,9,"Upland",2.43362974637297,1.5841361139129,3.82205582071949,0.636733177255074,-36.3266822744926,0.761223923790072,"Impact",5.53954973390379,5.53954973390379,"WUE_T increase","Strong (>=5%)"
"US-KS2",2004,10,"Upland",2.19203133254304,1.59059625593144,4.25517465029108,0.515144856015037,-48.4855143984963,0.761822558881393,"Impact",4.96859873181614,4.96859873181614,"WUE_T increase","Moderate (2.5-5%)"
"US-KS2",2005,4,"Upland",3.01764319683717,0.618039761973798,3.65311707411938,0.826046123245204,-17.3953876754796,0.660705910197076,"Stress",1.34382928668446,1.34382928668446,"WUE_T increase","Mild (1-2.5%)"
"US-KS2",2005,5,"Upland",2.91964547505924,0.755576497877359,3.30518753379886,0.883352440732314,-11.6647559267686,0.676256518663972,"Stress",-4.600345980711,4.600345980711,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2005,6,"Upland",2.30693664270434,0.825917032150763,3.01580655484209,0.7649484808634,-23.50515191366,0.684064236719497,"Stress",-2.70681525093274,2.70681525093274,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2005,7,"Upland",2.04440453446254,0.0964525186806002,2.99379512774052,0.682880573730338,-31.7119426269662,0.59875895499102,"Stress",-6.90178715086297,6.90178715086297,"WUE_T decrease","Strong (>=5%)"
"US-KS2",2005,8,"Upland",1.86683967938798,-0.501028370377158,2.76108554792426,0.676125258339581,-32.3874741660419,0.523838531514884,"Stress",11.0346375778743,11.0346375778743,"WUE_T increase","Strong (>=5%)"
"US-KS2",2005,9,"Upland",2.27181809488951,-1.30559945202481,3.82205582071949,0.594396890431036,-40.5603109568964,0.421867077911485,"Watch",27.3581071174895,27.3581071174895,"WUE_T increase","Strong (>=5%)"
"US-KS2",2005,10,"Upland",2.37823919416606,0.83365717830842,4.25517465029108,0.558905189474037,-44.1094810525963,0.684917179182394,"Stress",-4.64528804400092,4.64528804400092,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS2",2006,4,"Upland",2.04179462670115,-1.11533074503553,3.65311707411938,0.558918475722093,-44.1081524277907,0.445708116987594,"Watch",27.5546397314899,27.5546397314899,"WUE_T increase","Strong (>=5%)"
"US-KS2",2006,5,"Upland",2.25416868214246,-1.63536707725442,3.30518753379886,0.682009313871399,-31.7990686128602,0.381454169530503,"Watch",39.416211445346,39.416211445346,"WUE_T increase","Strong (>=5%)"
"US-KS2",2006,6,"Upland",1.93124625496413,-1.29711764510382,3.01580655484209,0.640374712318129,-35.9625287681871,0.422922992973308,"Watch",28.3887644461825,28.3887644461825,"WUE_T increase","Strong (>=5%)"
"US-KS2",2006,7,"Upland",2.29259305231244,-1.26696938430107,2.99379512774052,0.765781542988451,-23.4218457011549,0.426681843629662,"Watch",23.9107961385034,23.9107961385034,"WUE_T increase","Strong (>=5%)"
"US-KS2",2006,8,"Upland",1.68355832968391,-1.00621215390555,2.76108554792426,0.609745080499073,-39.0254919500927,0.459501829713442,"Watch",24.566184685785,24.566184685785,"WUE_T increase","Strong (>=5%)"
"US-KS2",2006,9,"Upland",4.61388190249358,-0.732235335033301,3.82205582071949,1.20717281979022,20.7172819790224,0.494362972488371,"Watch",9.36054832576039,9.36054832576039,"WUE_T increase","Strong (>=5%)"
"US-KS3",2018,5,"Saline",1.84089364508282,1.27757579394434,NA,NA,NA,0.571699360728403,"Stress",NA,NA,NA,NA
"US-KS3",2018,6,"Saline",1.49033016324172,1.94500243153908,NA,NA,NA,0.557507475678254,"Stress",NA,NA,NA,NA
"US-KS3",2018,7,"Saline",2.50635321705728,2.12864050758703,NA,NA,NA,0.553585121091833,"Stress",NA,NA,NA,NA
"US-KS3",2018,8,"Saline",2.15346257958868,0.830783277051252,NA,NA,NA,0.581135759351645,"Stress",NA,NA,NA,NA
"US-KS3",2018,9,"Saline",2.78864828184567,-0.142547861783203,NA,NA,NA,0.601479916806732,"Stress",NA,NA,NA,NA
"US-KS3",2018,10,"Saline",3.15469601770597,-1.07088701712389,NA,NA,NA,0.620563564253957,"Stress",NA,NA,NA,NA
"US-KS4",2017,4,"Saline",14.5899866077466,-1.90636289032383,6.61070220065653,2.20702523951202,120.702523951202,0.637426910648825,"Stress",5.98355912382104,5.98355912382104,"WUE_T increase","Strong (>=5%)"
"US-KS4",2017,5,"Saline",12.1586400118096,-1.63729120154121,9.36749143614112,1.29796115584369,29.7961155843687,0.632030494668866,"Stress",-0.755661568098334,0.755661568098334,"WUE_T decrease","Very mild (0.5-1%)"
"US-KS4",2017,6,"Saline",6.72016914877001,-0.203174037112002,6.72237719652686,0.999671537658139,-0.0328462341861404,0.602736349263085,"Stress",0.603991228991127,0.603991228991127,"WUE_T increase","Very mild (0.5-1%)"
"US-KS4",2017,7,"Saline",10.4131493084255,0.759789611559707,6.92553125391631,1.50358852290746,50.3588522907458,0.582629903420769,"Stress",-2.81643075477995,2.81643075477995,"WUE_T decrease","Moderate (2.5-5%)"
"US-KS4",2017,8,"Saline",6.79410341893382,1.45277166535704,NA,NA,NA,0.567984488798108,"Stress",NA,NA,NA,NA
"US-KS4",2017,9,"Saline",14.7471166117719,1.33152392897807,NA,NA,NA,0.570556279435003,"Stress",NA,NA,NA,NA
"US-KS4",2018,4,"Saline",8.11971423542444,-1.21095349444437,6.61070220065653,1.22826804006056,22.8268040060562,0.623412351080423,"Stress",5.98337774888219,5.98337774888219,"WUE_T increase","Strong (>=5%)"
"US-KS4",2018,5,"Saline",5.30407792328247,1.2487569307164,9.36749143614112,0.566221806493313,-43.3778193506687,0.572309677253774,"Stress",-0.754872924983439,0.754872924983439,"WUE_T decrease","Very mild (0.5-1%)"
"US-KS4",2018,6,"Saline",4.89518822726689,1.93328949921633,6.72237719652686,0.728193031149161,-27.1806968850839,0.55775741617297,"Stress",0.605338634143344,0.605338634143344,"WUE_T increase","Very mild (0.5-1%)"
