year,month,coast_region,n_pixels,mean_SPEI3,mean_EDI,pct_None,pct_Watch,pct_Stress,pct_Impact
2013,12,Pacific Coast,283,-2.0485,0.4861,0.0,87.63,12.37,0.0
2013,12,Gulf Coast,57,-1.0158,0.5114,0.0,7.02,92.98,0.0
2013,12,Atlantic Coast,835,-0.1497,0.5327,0.0,1.44,98.56,0.0
2014,1,AK Coast,1904,0.7277,0.5541,0.0,1.16,98.84,0.0
2014,1,Pacific Coast,283,-1.8986,0.4897,0.0,92.58,7.42,0.0
2014,1,Gulf Coast,57,-1.8352,0.4913,0.0,89.47,10.53,0.0
2014,1,Atlantic Coast,835,0.2319,0.542,0.0,6.71,93.29,0.0
2014,2,AK Coast,1904,0.3343,0.5445,0.0,0.84,99.16,0.0
2014,2,Pacific Coast,283,-1.2887,0.5047,0.0,35.69,64.31,0.0
2014,2,Gulf Coast,57,-1.4749,0.5001,0.0,45.61,54.39,0.0
2014,2,Atlantic Coast,835,0.4509,0.5474,0.0,3.23,96.77,0.0
2014,3,AK Coast,1904,-0.0203,0.5358,0.0,4.41,95.59,0.0
2014,3,Pacific Coast,283,0.0779,0.5382,0.0,0.35,99.65,0.0
2014,3,Gulf Coast,57,-1.1868,0.5072,0.0,7.02,92.98,0.0
2014,3,Atlantic Coast,835,0.6247,0.5516,0.0,0.0,100.0,0.0
2014,4,AK Coast,1904,-0.9371,0.5133,0.0,31.46,68.54,0.0
2014,4,Pacific Coast,283,0.6598,0.5524,0.0,0.0,100.0,0.0
2014,4,Gulf Coast,57,-0.6878,0.5195,0.0,1.75,98.25,0.0
2014,4,Atlantic Coast,835,0.8247,0.5564,0.0,0.12,99.88,0.0
2014,5,AK Coast,1904,-0.4385,0.5255,0.0,15.28,84.72,0.0
2014,5,Pacific Coast,283,0.3904,0.5458,0.0,0.0,100.0,0.0
2014,5,Gulf Coast,57,-1.0611,0.5103,0.0,3.51,96.49,0.0
2014,5,Atlantic Coast,835,0.5327,0.5493,0.0,0.12,99.88,0.0
2014,6,AK Coast,1904,-0.0507,0.535,0.0,10.92,89.08,0.0
2014,6,Pacific Coast,283,-0.4829,0.5245,0.0,19.08,80.92,0.0
2014,6,Gulf Coast,57,-1.7832,0.4925,0.0,87.72,12.28,0.0
2014,6,Atlantic Coast,835,0.0062,0.5365,0.0,0.0,100.0,0.0
2014,7,AK Coast,1904,0.2157,0.5415,0.0,13.66,86.34,0.0
2014,7,Pacific Coast,283,-0.5675,0.5224,0.0,20.14,79.86,0.0
2014,7,Gulf Coast,57,-1.4705,0.5002,0.0,54.39,45.61,0.0
2014,7,Atlantic Coast,835,-0.2292,0.5307,0.0,0.6,99.4,0.0
2014,8,AK Coast,1904,0.3983,0.546,0.0,3.47,96.53,0.0
2014,8,Pacific Coast,283,-0.6151,0.5213,0.0,3.53,96.47,0.0
2014,8,Gulf Coast,57,0.1778,0.5407,0.0,1.75,98.25,0.0
2014,8,Atlantic Coast,835,-0.4736,0.5247,0.0,13.89,86.11,0.0
2014,9,AK Coast,1904,0.1002,0.5388,0.0,3.1,96.9,0.0
2014,9,Pacific Coast,283,0.1897,0.5409,0.0,0.0,100.0,0.0
2014,9,Gulf Coast,57,0.5564,0.5499,0.0,0.0,100.0,0.0
2014,9,Atlantic Coast,835,-0.2576,0.53,0.0,1.92,98.08,0.0
2014,10,AK Coast,1904,-0.3552,0.5276,0.0,5.51,94.49,0.0
2014,10,Pacific Coast,283,0.5684,0.5502,0.0,4.59,95.41,0.0
2014,10,Gulf Coast,57,-0.7666,0.5175,0.0,15.79,84.21,0.0
2014,10,Atlantic Coast,835,-0.4307,0.5258,0.0,6.83,93.17,0.0
2014,11,AK Coast,1904,-0.315,0.5286,0.0,1.16,98.84,0.0
2014,11,Pacific Coast,283,0.2975,0.5436,0.0,2.47,97.53,0.0
2014,11,Gulf Coast,57,-1.548,0.4983,0.0,59.65,40.35,0.0
2014,11,Atlantic Coast,835,0.0364,0.5372,0.0,0.24,99.76,0.0
2014,12,AK Coast,1904,-0.3112,0.5287,0.0,0.53,99.47,0.0
2014,12,Pacific Coast,283,0.3844,0.5458,0.0,1.77,98.23,0.0
2014,12,Gulf Coast,57,-0.0185,0.5359,0.0,0.0,100.0,0.0
2014,12,Atlantic Coast,835,0.0022,0.5364,0.0,0.24,99.76,0.0
2015,1,AK Coast,1904,-0.276,0.5296,0.0,4.52,95.48,0.0
2015,1,Pacific Coast,283,-0.4415,0.5255,0.0,0.0,100.0,0.0
2015,1,Gulf Coast,57,-0.221,0.5309,0.0,0.0,100.0,0.0
2015,1,Atlantic Coast,835,0.5322,0.5493,0.0,0.0,100.0,0.0
2015,2,AK Coast,1904,0.0504,0.5376,0.0,2.36,97.64,0.0
2015,2,Pacific Coast,283,-0.3533,0.5277,0.0,0.0,100.0,0.0
2015,2,Gulf Coast,57,-0.6457,0.5205,0.0,0.0,100.0,0.0
2015,2,Atlantic Coast,835,0.297,0.5436,0.0,0.48,99.52,0.0
2015,3,AK Coast,1904,0.005,0.5364,0.0,0.79,99.21,0.0
2015,3,Pacific Coast,283,-1.1403,0.5084,0.0,36.75,63.25,0.0
2015,3,Gulf Coast,57,-1.8157,0.4917,0.0,100.0,0.0,0.0
2015,3,Atlantic Coast,835,0.1951,0.5411,0.0,0.24,99.76,0.0
2015,4,AK Coast,1904,0.3535,0.545,0.0,0.63,99.37,0.0
2015,4,Pacific Coast,283,-0.8683,0.515,0.0,8.48,91.52,0.0
2015,4,Gulf Coast,57,-1.8064,0.492,0.0,98.25,1.75,0.0
2015,4,Atlantic Coast,835,0.3702,0.5454,0.0,0.84,99.16,0.0
2015,5,AK Coast,1904,0.3283,0.5444,0.0,0.58,99.42,0.0
2015,5,Pacific Coast,283,-1.3114,0.5041,0.0,30.04,69.96,0.0
2015,5,Gulf Coast,57,-0.5799,0.5221,0.0,0.0,100.0,0.0
2015,5,Atlantic Coast,835,-0.1133,0.5335,0.0,10.42,89.58,0.0
2015,6,AK Coast,1904,0.0848,0.5384,0.0,0.74,99.26,0.0
2015,6,Pacific Coast,283,-1.5602,0.498,0.0,63.6,36.4,0.0
2015,6,Gulf Coast,57,0.3267,0.5443,0.0,0.0,100.0,0.0
2015,6,Atlantic Coast,835,0.076,0.5382,0.0,0.0,100.0,0.0
2015,7,AK Coast,1904,-0.2805,0.5295,0.0,4.83,95.17,0.0
2015,7,Pacific Coast,283,-1.2406,0.5058,0.0,62.54,37.46,0.0
2015,7,Gulf Coast,57,1.6756,0.577,0.0,0.0,100.0,0.0
2015,7,Atlantic Coast,835,-0.4688,0.5248,0.0,13.41,86.59,0.0
2015,8,AK Coast,1904,-0.2415,0.5304,0.0,1.63,98.37,0.0
2015,8,Pacific Coast,283,-0.6743,0.5198,0.0,27.92,72.08,0.0
2015,8,Gulf Coast,57,1.3195,0.5684,0.0,0.0,100.0,0.0
2015,8,Atlantic Coast,835,-0.4712,0.5248,0.0,11.38,88.62,0.0
2015,9,AK Coast,1904,-0.0821,0.5343,0.0,4.1,95.9,0.0
2015,9,Pacific Coast,283,0.2162,0.5416,0.0,0.0,100.0,0.0
2015,9,Gulf Coast,57,1.7566,0.5789,0.0,0.0,100.0,0.0
2015,9,Atlantic Coast,835,-0.5724,0.5223,0.0,14.25,85.75,0.0
2015,10,AK Coast,1904,-0.0514,0.5351,0.0,4.1,95.9,0.0
2015,10,Pacific Coast,283,-0.4098,0.5263,0.0,3.89,96.11,0.0
2015,10,Gulf Coast,57,0.5011,0.5486,0.0,0.0,100.0,0.0
2015,10,Atlantic Coast,835,-0.0753,0.5344,0.0,2.4,97.6,0.0
2015,11,AK Coast,1904,0.3462,0.5448,0.0,2.15,97.85,0.0
2015,11,Pacific Coast,283,-0.4418,0.5255,0.0,1.77,98.23,0.0
2015,11,Gulf Coast,57,0.1304,0.5395,0.0,0.0,100.0,0.0
2015,11,Atlantic Coast,835,0.2315,0.542,0.0,0.24,99.76,0.0
2015,12,AK Coast,1904,0.2116,0.5415,0.0,6.41,93.59,0.0
2015,12,Pacific Coast,283,0.2516,0.5425,0.0,1.77,98.23,0.0
2015,12,Gulf Coast,57,-0.5324,0.5233,0.0,1.75,98.25,0.0
2015,12,Atlantic Coast,835,0.4106,0.5463,0.0,0.0,100.0,0.0
2016,1,AK Coast,1904,0.5165,0.5489,0.0,4.46,95.54,0.0
2016,1,Pacific Coast,283,0.8865,0.558,0.0,0.0,100.0,0.0
2016,1,Gulf Coast,57,-0.0878,0.5342,0.0,0.0,100.0,0.0
2016,1,Atlantic Coast,835,0.6246,0.5515,0.0,0.96,99.04,0.0
2016,2,AK Coast,1904,-0.0855,0.5341,0.0,13.24,86.76,0.0
2016,2,Pacific Coast,283,0.8133,0.5561,0.0,0.0,100.0,0.0
2016,2,Gulf Coast,57,-0.7189,0.5187,0.0,0.0,100.0,0.0
2016,2,Atlantic Coast,835,0.6564,0.5523,0.0,0.48,99.52,0.0
2016,3,AK Coast,1904,-0.0956,0.5339,0.0,14.5,85.5,0.0
2016,3,Pacific Coast,283,0.6666,0.5526,0.0,0.0,100.0,0.0
2016,3,Gulf Coast,57,-0.6714,0.5199,0.0,0.0,100.0,0.0
2016,3,Atlantic Coast,835,0.3466,0.5448,0.0,0.0,100.0,0.0
2016,4,AK Coast,1904,-0.1915,0.5315,0.0,24.74,75.26,0.0
2016,4,Pacific Coast,283,0.0135,0.5367,0.0,0.0,100.0,0.0
2016,4,Gulf Coast,57,-1.0409,0.5108,0.0,0.0,100.0,0.0
2016,4,Atlantic Coast,835,0.0895,0.5385,0.0,0.24,99.76,0.0
2016,5,AK Coast,1904,-0.1264,0.5332,0.0,6.93,93.07,0.0
2016,5,Pacific Coast,283,0.0655,0.5379,0.0,0.0,100.0,0.0
2016,5,Gulf Coast,57,0.2329,0.5421,0.0,0.0,100.0,0.0
2016,5,Atlantic Coast,835,0.2587,0.5426,0.0,3.71,96.29,0.0
2016,6,AK Coast,1904,0.1887,0.5409,0.0,2.15,97.85,0.0
2016,6,Pacific Coast,283,-1.1415,0.5083,0.0,36.4,63.6,0.0
2016,6,Gulf Coast,57,0.4508,0.5474,0.0,0.0,100.0,0.0
2016,6,Atlantic Coast,835,0.3567,0.545,0.0,0.96,99.04,0.0
2016,7,AK Coast,1904,-0.0841,0.5343,0.0,1.31,98.69,0.0
2016,7,Pacific Coast,283,-0.5221,0.5236,0.0,0.0,100.0,0.0
2016,7,Gulf Coast,57,-0.1038,0.5338,0.0,0.0,100.0,0.0
2016,7,Atlantic Coast,835,0.1516,0.54,0.0,3.83,96.17,0.0
2016,8,AK Coast,1904,0.0759,0.5382,0.0,1.0,99.0,0.0
2016,8,Pacific Coast,283,-0.4201,0.526,0.0,2.47,97.53,0.0
2016,8,Gulf Coast,57,-1.5623,0.498,0.0,63.16,36.84,0.0
2016,8,Atlantic Coast,835,-0.0107,0.536,0.0,7.07,92.93,0.0
2016,9,AK Coast,1904,0.0645,0.5379,0.0,0.32,99.68,0.0
2016,9,Pacific Coast,283,-0.3033,0.5289,0.0,1.06,98.94,0.0
2016,9,Gulf Coast,57,-0.9518,0.513,0.0,17.54,82.46,0.0
2016,9,Atlantic Coast,835,0.1592,0.5402,0.0,4.79,95.21,0.0
2016,10,AK Coast,1904,-0.2181,0.531,0.0,11.66,88.34,0.0
2016,10,Pacific Coast,283,1.7548,0.5789,0.0,0.0,100.0,0.0
2016,10,Gulf Coast,57,-0.0081,0.5362,0.0,0.0,100.0,0.0
2016,10,Atlantic Coast,835,0.3228,0.5442,0.0,0.0,100.0,0.0
2016,11,AK Coast,1904,-0.6929,0.5193,0.0,18.33,81.67,0.0
2016,11,Pacific Coast,283,1.7582,0.579,0.0,0.0,100.0,0.0
2016,11,Gulf Coast,57,-0.1137,0.5336,0.0,0.0,100.0,0.0
2016,11,Atlantic Coast,835,-0.3076,0.5288,0.0,10.3,89.7,0.0
2016,12,AK Coast,1904,-1.0652,0.5102,0.0,32.46,67.54,0.0
2016,12,Pacific Coast,283,0.9086,0.5585,0.0,1.77,98.23,0.0
2016,12,Gulf Coast,57,0.3593,0.5451,0.0,0.0,100.0,0.0
2016,12,Atlantic Coast,835,-0.6036,0.5215,0.0,13.41,86.59,0.0
2017,1,AK Coast,1904,-0.4979,0.5241,0.0,11.66,88.34,0.0
2017,1,Pacific Coast,283,0.2167,0.5416,0.0,0.0,100.0,0.0
2017,1,Gulf Coast,57,1.1533,0.5644,0.0,0.0,100.0,0.0
2017,1,Atlantic Coast,835,-0.5137,0.5237,0.0,9.34,90.66,0.0
2017,2,AK Coast,1904,-0.1988,0.5314,0.0,18.64,81.36,0.0
2017,2,Pacific Coast,283,0.5114,0.5488,0.0,0.0,100.0,0.0
2017,2,Gulf Coast,57,1.2384,0.5665,0.0,0.0,100.0,0.0
2017,2,Atlantic Coast,835,-0.4738,0.5247,0.0,5.75,94.25,0.0
2017,3,AK Coast,1904,-0.3942,0.5266,0.0,25.74,74.26,0.0
2017,3,Pacific Coast,283,1.2381,0.5665,0.0,0.0,100.0,0.0
2017,3,Gulf Coast,57,0.791,0.5557,0.0,0.0,100.0,0.0
2017,3,Atlantic Coast,835,-0.6869,0.5195,0.0,11.5,88.5,0.0
2017,4,AK Coast,1904,-1.0937,0.5095,0.0,38.5,61.5,0.0
2017,4,Pacific Coast,283,1.5748,0.5746,0.0,0.0,100.0,0.0
2017,4,Gulf Coast,57,-0.1822,0.5319,0.0,0.0,100.0,0.0
2017,4,Atlantic Coast,835,-0.8736,0.5149,0.0,20.6,79.4,0.0
2017,5,AK Coast,1904,-0.9526,0.513,0.0,29.83,70.17,0.0
2017,5,Pacific Coast,283,0.8783,0.5577,0.0,0.0,100.0,0.0
2017,5,Gulf Coast,57,-1.0283,0.5111,0.0,8.77,91.23,0.0
2017,5,Atlantic Coast,835,0.2435,0.5423,0.0,0.72,99.28,0.0
2017,6,AK Coast,1904,-0.4848,0.5244,0.0,16.7,83.3,0.0
2017,6,Pacific Coast,283,0.4924,0.5484,0.0,0.35,99.65,0.0
2017,6,Gulf Coast,57,-0.9664,0.5126,0.0,17.54,82.46,0.0
2017,6,Atlantic Coast,835,0.8794,0.5578,0.0,0.0,100.0,0.0
2017,7,AK Coast,1904,0.0761,0.5382,0.0,3.31,96.69,0.0
2017,7,Pacific Coast,283,-0.5803,0.5221,0.0,1.06,98.94,0.0
2017,7,Gulf Coast,57,-0.543,0.523,0.0,0.0,100.0,0.0
2017,7,Atlantic Coast,835,1.1117,0.5634,0.0,0.0,100.0,0.0
2017,8,AK Coast,1904,0.4097,0.5463,0.0,1.0,99.0,0.0
2017,8,Pacific Coast,283,-0.875,0.5149,0.0,11.31,88.69,0.0
2017,8,Gulf Coast,57,-0.5173,0.5237,0.0,1.75,98.25,0.0
2017,8,Atlantic Coast,835,1.0676,0.5623,0.0,2.87,97.13,0.0
2017,9,AK Coast,1904,0.5419,0.5496,0.0,1.16,98.84,0.0
2017,9,Pacific Coast,283,-0.8149,0.5163,0.0,31.1,68.9,0.0
2017,9,Gulf Coast,57,0.5275,0.5492,0.0,0.0,100.0,0.0
2017,9,Atlantic Coast,835,0.5658,0.5501,0.0,4.43,95.57,0.0
2017,10,AK Coast,1904,0.8547,0.5572,0.0,0.26,99.74,0.0
2017,10,Pacific Coast,283,-0.4418,0.5255,0.0,3.53,96.47,0.0
2017,10,Gulf Coast,57,-0.4439,0.5255,0.0,0.0,100.0,0.0
2017,10,Atlantic Coast,835,0.5612,0.55,0.0,0.0,100.0,0.0
2017,11,AK Coast,1904,0.368,0.5452,0.0,3.89,96.11,0.0
2017,11,Pacific Coast,283,0.3241,0.5442,0.0,6.01,93.99,0.0
2017,11,Gulf Coast,57,-1.3206,0.5039,0.0,22.81,77.19,0.0
2017,11,Atlantic Coast,835,-0.2925,0.5291,0.0,10.78,89.22,0.0
2017,12,AK Coast,1904,0.7082,0.5535,0.0,7.88,92.12,0.0
2017,12,Pacific Coast,283,-0.7981,0.5168,0.0,25.09,74.91,0.0
2017,12,Gulf Coast,57,-2.2859,0.4802,0.0,100.0,0.0,0.0
2017,12,Atlantic Coast,835,-0.2658,0.5298,0.0,0.0,100.0,0.0
2018,1,AK Coast,1904,0.2626,0.5427,0.0,10.35,89.65,0.0
2018,1,Pacific Coast,283,-0.1885,0.5317,0.0,2.47,97.53,0.0
2018,1,Gulf Coast,57,-1.419,0.5015,0.0,36.84,63.16,0.0
2018,1,Atlantic Coast,835,-0.603,0.5215,0.0,10.42,89.58,0.0
2018,2,AK Coast,1904,0.4262,0.5467,0.0,5.88,94.12,0.0
2018,2,Pacific Coast,283,-0.8556,0.5153,0.0,42.4,57.6,0.0
2018,2,Gulf Coast,57,-1.6065,0.4969,0.0,80.7,19.3,0.0
2018,2,Atlantic Coast,835,0.0334,0.5372,0.0,0.48,99.52,0.0
2018,3,AK Coast,1904,-0.1512,0.5326,0.0,8.88,91.12,0.0
2018,3,Pacific Coast,283,-0.165,0.5323,0.0,0.0,100.0,0.0
2018,3,Gulf Coast,57,-0.3618,0.5275,0.0,0.0,100.0,0.0
2018,3,Atlantic Coast,835,-0.0288,0.5356,0.0,2.63,97.37,0.0
2018,4,AK Coast,1904,-0.0056,0.5361,0.0,9.61,90.39,0.0
2018,4,Pacific Coast,283,-0.2539,0.5301,0.0,0.0,100.0,0.0
2018,4,Gulf Coast,57,-0.5333,0.5233,0.0,0.0,100.0,0.0
2018,4,Atlantic Coast,835,0.1645,0.5403,0.0,0.24,99.76,0.0
2018,5,AK Coast,1904,0.3574,0.545,0.0,4.1,95.9,0.0
2018,5,Pacific Coast,283,-0.0372,0.5354,0.0,0.0,100.0,0.0
2018,5,Gulf Coast,57,0.341,0.5447,0.0,0.0,100.0,0.0
2018,5,Atlantic Coast,835,0.5805,0.5504,0.0,0.12,99.88,0.0
2018,6,AK Coast,1904,0.641,0.5519,0.0,2.31,97.69,0.0
2018,6,Pacific Coast,283,-0.2727,0.5297,0.0,0.35,99.65,0.0
2018,6,Gulf Coast,57,-0.5528,0.5228,0.0,0.0,100.0,0.0
2018,6,Atlantic Coast,835,0.778,0.5552,0.0,0.0,100.0,0.0
2018,7,AK Coast,1904,0.6332,0.5517,0.0,0.26,99.74,0.0
2018,7,Pacific Coast,283,-1.3664,0.5028,0.0,47.35,52.65,0.0
2018,7,Gulf Coast,57,-0.2203,0.531,0.0,0.0,100.0,0.0
2018,7,Atlantic Coast,835,0.918,0.5586,0.0,0.0,100.0,0.0
2018,8,AK Coast,1904,0.5743,0.5503,0.0,1.94,98.06,0.0
2018,8,Pacific Coast,283,-1.2949,0.5046,0.0,27.92,72.08,0.0
2018,8,Gulf Coast,57,-1.1642,0.5078,0.0,29.82,70.18,0.0
2018,8,Atlantic Coast,835,0.6952,0.5533,0.0,0.0,100.0,0.0
2018,9,AK Coast,1904,-0.2107,0.5311,0.0,12.29,87.71,0.0
2018,9,Pacific Coast,283,-0.9149,0.5139,0.0,17.67,82.33,0.0
2018,9,Gulf Coast,57,-1.3293,0.5037,0.0,54.39,45.61,0.0
2018,9,Atlantic Coast,835,0.9658,0.5599,0.0,0.6,99.4,0.0
2018,10,AK Coast,1904,-0.0952,0.534,0.0,11.87,88.13,0.0
2018,10,Pacific Coast,283,-0.6157,0.5213,0.0,0.0,100.0,0.0
2018,10,Gulf Coast,57,-0.4753,0.5247,0.0,7.02,92.98,0.0
2018,10,Atlantic Coast,835,0.6063,0.5511,0.0,2.99,97.01,0.0
2018,11,AK Coast,1904,-0.2729,0.5296,0.0,10.66,89.34,0.0
2018,11,Pacific Coast,283,-0.3429,0.5279,0.0,0.0,100.0,0.0
2018,11,Gulf Coast,57,-0.1512,0.5326,0.0,0.0,100.0,0.0
2018,11,Atlantic Coast,835,0.9435,0.5593,0.0,0.24,99.76,0.0
2018,12,AK Coast,1904,0.4242,0.5467,0.0,0.11,99.89,0.0
2018,12,Pacific Coast,283,-0.5791,0.5223,0.0,1.77,98.23,0.0
2018,12,Gulf Coast,57,-0.0454,0.5352,0.0,0.0,100.0,0.0
2018,12,Atlantic Coast,835,1.1023,0.5632,0.0,0.0,100.0,0.0
2019,1,AK Coast,1904,0.3669,0.5453,0.0,0.37,99.63,0.0
2019,1,Pacific Coast,283,-0.1897,0.5317,0.0,0.0,100.0,0.0
2019,1,Gulf Coast,57,0.5449,0.5497,0.0,0.0,100.0,0.0
2019,1,Atlantic Coast,835,1.4478,0.5715,0.0,0.0,100.0,0.0
2019,2,AK Coast,1904,0.3571,0.545,0.0,5.2,94.8,0.0
2019,2,Pacific Coast,283,0.3391,0.5446,0.0,0.0,100.0,0.0
2019,2,Gulf Coast,57,0.9434,0.5594,0.0,0.0,100.0,0.0
2019,2,Atlantic Coast,835,0.8765,0.5577,0.0,0.48,99.52,0.0
2019,3,AK Coast,1904,0.6922,0.5531,0.0,12.45,87.55,0.0
2019,3,Pacific Coast,283,-0.1344,0.5329,0.0,22.97,77.03,0.0
2019,3,Gulf Coast,57,1.066,0.5623,0.0,0.0,100.0,0.0
2019,3,Atlantic Coast,835,-0.1265,0.5332,0.0,4.19,95.81,0.0
2019,4,AK Coast,1904,0.5011,0.5485,0.0,8.72,91.28,0.0
2019,4,Pacific Coast,283,0.0458,0.5373,0.0,18.02,81.98,0.0
2019,4,Gulf Coast,57,0.8113,0.5562,0.0,0.0,100.0,0.0
2019,4,Atlantic Coast,835,0.051,0.5376,0.0,0.24,99.76,0.0
2019,5,AK Coast,1904,0.4686,0.5477,0.0,3.47,96.53,0.0
2019,5,Pacific Coast,283,-0.5036,0.5239,0.0,35.69,64.31,0.0
2019,5,Gulf Coast,57,0.9078,0.5585,0.0,0.0,100.0,0.0
2019,5,Atlantic Coast,835,0.0925,0.5386,0.0,1.44,98.56,0.0
2019,6,AK Coast,1904,-0.2771,0.5295,0.0,6.62,93.38,0.0
2019,6,Pacific Coast,283,0.0033,0.5364,0.0,0.35,99.65,0.0
2019,6,Gulf Coast,57,1.0982,0.5631,0.0,0.0,100.0,0.0
2019,6,Atlantic Coast,835,0.4623,0.5476,0.0,0.0,100.0,0.0
2019,7,AK Coast,1904,-0.276,0.5296,0.0,1.1,98.9,0.0
2019,7,Pacific Coast,283,0.1785,0.5406,0.0,0.35,99.65,0.0
2019,7,Gulf Coast,57,1.5211,0.5733,0.0,0.0,100.0,0.0
2019,7,Atlantic Coast,835,0.412,0.5464,0.0,1.2,98.8,0.0
2019,8,AK Coast,1904,-0.7513,0.5178,0.0,40.44,59.56,0.0
2019,8,Pacific Coast,283,-0.5414,0.5231,0.0,6.71,93.29,0.0
2019,8,Gulf Coast,57,-0.6223,0.5211,0.0,0.0,100.0,0.0
2019,8,Atlantic Coast,835,0.5036,0.5486,0.0,0.0,100.0,0.0
2019,9,AK Coast,1904,-0.2301,0.5306,0.0,33.25,66.75,0.0
2019,9,Pacific Coast,283,0.7717,0.5551,0.0,6.71,93.29,0.0
2019,9,Gulf Coast,57,-1.068,0.5101,0.0,10.53,89.47,0.0
2019,9,Atlantic Coast,835,-0.2219,0.5309,0.0,6.23,93.77,0.0
2019,10,AK Coast,1904,0.238,0.542,0.0,13.29,86.71,0.0
2019,10,Pacific Coast,283,-0.2131,0.5311,0.0,25.09,74.91,0.0
2019,10,Gulf Coast,57,-1.9683,0.488,0.0,98.25,1.75,0.0
2019,10,Atlantic Coast,835,0.0416,0.5373,0.0,0.48,99.52,0.0
2019,11,AK Coast,1904,0.8871,0.5579,0.0,0.32,99.68,0.0
2019,11,Pacific Coast,283,-1.0925,0.5095,0.0,19.79,80.21,0.0
2019,11,Gulf Coast,57,-0.2696,0.5297,0.0,3.51,96.49,0.0
2019,11,Atlantic Coast,835,-0.3387,0.528,0.0,4.19,95.81,0.0
2019,12,AK Coast,1904,0.8215,0.5564,0.0,0.16,99.84,0.0
2019,12,Pacific Coast,283,-0.9307,0.5136,0.0,2.12,97.88,0.0
2019,12,Gulf Coast,57,0.7478,0.5546,0.0,0.0,100.0,0.0
2019,12,Atlantic Coast,835,0.5981,0.5509,0.0,0.0,100.0,0.0
2020,1,AK Coast,1904,0.0006,0.5363,0.0,6.46,93.54,0.0
2020,1,Pacific Coast,283,-0.1447,0.5328,0.0,0.0,100.0,0.0
2020,1,Gulf Coast,57,0.4335,0.5469,0.0,0.0,100.0,0.0
2020,1,Atlantic Coast,835,0.1043,0.5389,0.0,0.0,100.0,0.0
2020,2,AK Coast,1904,-0.2349,0.5305,0.0,2.63,97.37,0.0
2020,2,Pacific Coast,283,0.2169,0.5415,0.0,0.0,100.0,0.0
2020,2,Gulf Coast,57,-0.5576,0.5227,0.0,0.0,100.0,0.0
2020,2,Atlantic Coast,835,0.5163,0.5489,0.0,0.36,99.52,0.12
2020,3,AK Coast,1904,-0.0446,0.5352,0.0,10.66,89.34,0.0
2020,3,Pacific Coast,283,-0.092,0.534,0.0,18.37,81.63,0.0
2020,3,Gulf Coast,57,-0.4064,0.5264,0.0,0.0,100.0,0.0
2020,3,Atlantic Coast,835,-0.3739,0.5272,0.0,2.99,97.01,0.0
2020,4,AK Coast,1904,0.7053,0.5534,0.0,6.41,93.59,0.0
2020,4,Pacific Coast,283,-1.436,0.5011,0.0,54.77,45.23,0.0
2020,4,Gulf Coast,57,0.6633,0.5526,0.0,0.0,100.0,0.0
2020,4,Atlantic Coast,835,0.1864,0.5409,0.0,1.32,98.68,0.0
2020,5,AK Coast,1904,0.0295,0.537,0.0,3.99,96.01,0.0
2020,5,Pacific Coast,283,-0.5587,0.5226,0.0,3.53,96.47,0.0
2020,5,Gulf Coast,57,1.3223,0.5685,0.0,0.0,100.0,0.0
2020,5,Atlantic Coast,835,0.2164,0.5416,0.0,0.12,99.88,0.0
2020,6,AK Coast,1904,-0.0116,0.536,0.0,1.37,98.63,0.0
2020,6,Pacific Coast,283,-0.0533,0.5351,0.0,0.35,99.65,0.0
2020,6,Gulf Coast,57,0.9737,0.5601,0.0,0.0,100.0,0.0
2020,6,Atlantic Coast,835,0.5371,0.5494,0.0,0.0,100.0,0.0
2020,7,AK Coast,1904,-0.2792,0.5295,0.0,2.1,97.9,0.0
2020,7,Pacific Coast,283,0.5436,0.5496,0.0,0.0,100.0,0.0
2020,7,Gulf Coast,57,-1.7293,0.4939,0.0,70.18,29.82,0.0
2020,7,Atlantic Coast,835,0.2809,0.5432,0.0,1.2,98.8,0.0
2020,8,AK Coast,1904,-0.1925,0.5315,0.0,4.57,95.38,0.05
2020,8,Pacific Coast,283,-0.2837,0.5294,0.0,8.83,91.17,0.0
2020,8,Gulf Coast,57,-1.3353,0.5036,0.0,40.35,59.65,0.0
2020,8,Atlantic Coast,835,0.2161,0.5416,0.0,3.11,96.89,0.0
2020,9,AK Coast,1904,-0.421,0.526,0.0,9.61,90.39,0.0
2020,9,Pacific Coast,283,-0.5293,0.5233,0.0,18.02,81.98,0.0
2020,9,Gulf Coast,57,-2.8662,0.4661,0.0,100.0,0.0,0.0
2020,9,Atlantic Coast,835,0.3796,0.5456,0.0,11.86,88.14,0.0
2020,10,AK Coast,1904,-0.4022,0.5265,0.0,0.79,99.21,0.0
2020,10,Pacific Coast,283,-1.1181,0.5089,0.0,34.98,65.02,0.0
2020,10,Gulf Coast,57,-3.036,0.4618,0.0,100.0,0.0,0.0
2020,10,Atlantic Coast,835,0.5267,0.5491,0.0,4.91,95.09,0.0
2020,11,AK Coast,1904,0.2736,0.543,0.0,2.47,97.53,0.0
2020,11,Pacific Coast,283,-0.9004,0.5142,0.0,36.04,63.96,0.0
2020,11,Gulf Coast,57,-3.15,0.459,0.0,100.0,0.0,0.0
2020,11,Atlantic Coast,835,0.573,0.5503,0.0,2.28,97.72,0.0
2020,12,AK Coast,1904,0.4634,0.5477,0.0,0.21,99.79,0.0
2020,12,Pacific Coast,283,-1.0159,0.5115,0.0,30.74,69.26,0.0
