year,month,coast_region,water_class,n_pixels,mean_SPEI3,mean_WUE_T_pct_change,mean_abs_WUE_T_pct_change,pct_pixels_increase,pct_pixels_decrease,pct_Stable,pct_Mild,pct_Moderate,pct_Large,pct_Strong
2014,12,Atlantic Coast,Freshwater,835,0.0022,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2014,12,AK Coast,Saline,1904,-0.3112,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2014,12,Pacific Coast,Saline,283,0.3844,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2014,12,Gulf Coast,Saline,57,-0.0185,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2014,12,Atlantic Coast,Saline,835,0.0022,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,AK Coast,Upland,1904,-0.276,-0.3722,3.5662,29.57,70.43,8.04,7.62,15.86,54.1,14.39
2015,1,Pacific Coast,Upland,283,-0.4415,0.6796,0.8117,80.57,19.43,31.1,27.92,40.99,0.0,0.0
2015,1,Gulf Coast,Upland,57,-0.221,0.2925,10.4875,38.6,61.4,3.51,1.75,5.26,10.53,78.95
2015,1,Atlantic Coast,Upland,835,0.5322,-1.1613,1.4722,18.32,81.68,15.57,19.64,47.66,17.13,0.0
2015,1,AK Coast,Freshwater,1904,-0.276,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Pacific Coast,Freshwater,283,-0.4415,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Gulf Coast,Freshwater,57,-0.221,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Atlantic Coast,Freshwater,835,0.5322,-2.6847,2.6847,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,AK Coast,Saline,1904,-0.276,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Pacific Coast,Saline,283,-0.4415,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Gulf Coast,Saline,57,-0.221,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,1,Atlantic Coast,Saline,835,0.5322,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,AK Coast,Upland,1904,0.0504,0.398,2.44,50.32,49.68,10.08,11.71,37.82,31.62,8.77
2015,2,Pacific Coast,Upland,283,-0.3533,0.4853,0.5327,85.51,14.49,53.36,34.98,11.66,0.0,0.0
2015,2,Gulf Coast,Upland,57,-0.6457,32.054,32.054,100.0,0.0,0.0,0.0,0.0,0.0,100.0
2015,2,Atlantic Coast,Upland,835,0.297,-0.7276,1.1901,30.9,69.1,22.16,22.75,48.02,7.07,0.0
2015,2,AK Coast,Freshwater,1904,0.0504,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Pacific Coast,Freshwater,283,-0.3533,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Gulf Coast,Freshwater,57,-0.6457,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Atlantic Coast,Freshwater,835,0.297,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,AK Coast,Saline,1904,0.0504,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Pacific Coast,Saline,283,-0.3533,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Gulf Coast,Saline,57,-0.6457,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,2,Atlantic Coast,Saline,835,0.297,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,AK Coast,Upland,1904,0.005,0.4369,3.4819,43.43,56.57,5.25,4.99,21.01,50.37,18.38
2015,3,Pacific Coast,Upland,283,-1.1403,1.9353,1.9499,97.53,2.47,10.95,16.61,34.98,37.46,0.0
2015,3,Gulf Coast,Upland,57,-1.8157,16.8336,17.3639,91.23,8.77,3.51,1.75,0.0,10.53,84.21
2015,3,Atlantic Coast,Upland,835,0.1951,-0.4445,1.274,32.69,67.31,17.96,21.92,54.13,5.99,0.0
2015,3,AK Coast,Freshwater,1904,0.005,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Pacific Coast,Freshwater,283,-1.1403,-2.6828,2.6828,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Gulf Coast,Freshwater,57,-1.8157,-2.6818,2.6818,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Atlantic Coast,Freshwater,835,0.1951,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,AK Coast,Saline,1904,0.005,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Pacific Coast,Saline,283,-1.1403,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Gulf Coast,Saline,57,-1.8157,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,3,Atlantic Coast,Saline,835,0.1951,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,AK Coast,Upland,1904,0.3535,2.1338,3.1497,71.69,28.31,10.19,12.39,26.58,27.52,23.32
2015,4,Pacific Coast,Upland,283,-0.8683,1.4899,1.5075,95.76,4.24,12.37,25.09,43.82,18.73,0.0
2015,4,Gulf Coast,Upland,57,-1.8064,17.1791,19.2882,89.47,10.53,0.0,1.75,1.75,7.02,89.47
2015,4,Atlantic Coast,Upland,835,0.3702,-0.8463,1.5495,26.59,73.41,19.04,18.92,39.76,22.28,0.0
2015,4,AK Coast,Freshwater,1904,0.3535,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Pacific Coast,Freshwater,283,-0.8683,-2.6832,2.6832,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Gulf Coast,Freshwater,57,-1.8064,-2.6818,2.6818,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Atlantic Coast,Freshwater,835,0.3702,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,AK Coast,Saline,1904,0.3535,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Pacific Coast,Saline,283,-0.8683,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Gulf Coast,Saline,57,-1.8064,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,4,Atlantic Coast,Saline,835,0.3702,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,AK Coast,Upland,1904,0.3283,1.9903,3.2182,68.38,31.62,9.51,8.3,28.05,32.04,22.11
2015,5,Pacific Coast,Upland,283,-1.3114,2.3475,2.3475,100.0,0.0,0.0,0.71,56.54,42.76,0.0
2015,5,Gulf Coast,Upland,57,-0.5799,25.5892,28.0711,85.96,14.04,1.75,3.51,5.26,3.51,85.96
2015,5,Atlantic Coast,Upland,835,-0.1133,0.1645,1.8627,57.01,42.99,16.17,11.74,36.17,35.93,0.0
2015,5,AK Coast,Freshwater,1904,0.3283,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Pacific Coast,Freshwater,283,-1.3114,-2.6825,2.6825,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Gulf Coast,Freshwater,57,-0.5799,-2.6836,2.6836,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Atlantic Coast,Freshwater,835,-0.1133,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,AK Coast,Saline,1904,0.3283,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Pacific Coast,Saline,283,-1.3114,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Gulf Coast,Saline,57,-0.5799,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,5,Atlantic Coast,Saline,835,-0.1133,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,AK Coast,Upland,1904,0.0848,0.5872,2.908,46.85,53.15,11.13,8.51,28.73,36.08,15.55
2015,6,Pacific Coast,Upland,283,-1.5602,2.5094,2.5268,95.05,4.95,11.31,9.19,15.19,64.31,0.0
2015,6,Gulf Coast,Upland,57,0.3267,-18.4324,21.2433,5.26,94.74,0.0,1.75,0.0,0.0,98.25
2015,6,Atlantic Coast,Upland,835,0.076,-0.155,1.4032,54.49,45.51,23.83,16.89,41.8,17.49,0.0
2015,6,AK Coast,Freshwater,1904,0.0848,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Pacific Coast,Freshwater,283,-1.5602,-2.6824,2.6824,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Gulf Coast,Freshwater,57,0.3267,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Atlantic Coast,Freshwater,835,0.076,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,AK Coast,Saline,1904,0.0848,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Pacific Coast,Saline,283,-1.5602,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Gulf Coast,Saline,57,0.3267,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,6,Atlantic Coast,Saline,835,0.076,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,AK Coast,Upland,1904,-0.2805,-0.6059,2.934,36.55,63.45,6.88,7.09,21.59,57.46,6.99
2015,7,Pacific Coast,Upland,283,-1.2406,2.0841,2.5021,78.09,21.91,6.36,9.89,20.49,63.25,0.0
2015,7,Gulf Coast,Upland,57,1.6756,13.4747,16.4139,89.47,10.53,0.0,1.75,1.75,3.51,92.98
2015,7,Atlantic Coast,Upland,835,-0.4688,0.8739,1.4226,73.29,26.71,25.51,14.97,38.92,20.6,0.0
2015,7,AK Coast,Freshwater,1904,-0.2805,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Pacific Coast,Freshwater,283,-1.2406,-2.6827,2.6827,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Gulf Coast,Freshwater,57,1.6756,-2.6849,2.6849,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Atlantic Coast,Freshwater,835,-0.4688,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,AK Coast,Saline,1904,-0.2805,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Pacific Coast,Saline,283,-1.2406,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Gulf Coast,Saline,57,1.6756,-2.8158,2.8158,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,7,Atlantic Coast,Saline,835,-0.4688,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,AK Coast,Upland,1904,-0.2415,-0.2932,3.8132,30.04,69.96,4.62,3.47,18.17,59.51,14.23
2015,8,Pacific Coast,Upland,283,-0.6743,1.2098,1.6774,72.44,27.56,11.66,16.96,40.28,31.1,0.0
2015,8,Gulf Coast,Upland,57,1.3195,3.6694,13.613,59.65,40.35,0.0,1.75,3.51,7.02,87.72
2015,8,Atlantic Coast,Upland,835,-0.4712,0.8792,1.4171,67.78,32.22,23.59,16.89,37.84,21.68,0.0
2015,8,AK Coast,Freshwater,1904,-0.2415,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Pacific Coast,Freshwater,283,-0.6743,-2.6833,2.6833,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Gulf Coast,Freshwater,57,1.3195,-2.6849,2.6849,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Atlantic Coast,Freshwater,835,-0.4712,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,AK Coast,Saline,1904,-0.2415,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Pacific Coast,Saline,283,-0.6743,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Gulf Coast,Saline,57,1.3195,-2.816,2.816,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,8,Atlantic Coast,Saline,835,-0.4712,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,AK Coast,Upland,1904,-0.0821,0.4611,3.926,38.03,61.97,3.78,4.46,21.17,51.0,19.59
2015,9,Pacific Coast,Upland,283,0.2162,-0.2471,0.6878,35.34,64.66,40.64,31.45,27.92,0.0,0.0
2015,9,Gulf Coast,Upland,57,1.7566,13.6021,17.7325,87.72,12.28,0.0,0.0,5.26,3.51,91.23
2015,9,Atlantic Coast,Upland,835,-0.5724,1.0116,1.8443,74.61,25.39,8.98,12.57,45.27,33.17,0.0
2015,9,AK Coast,Freshwater,1904,-0.0821,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Pacific Coast,Freshwater,283,0.2162,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Gulf Coast,Freshwater,57,1.7566,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Atlantic Coast,Freshwater,835,-0.5724,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,AK Coast,Saline,1904,-0.0821,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Pacific Coast,Saline,283,0.2162,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Gulf Coast,Saline,57,1.7566,-2.8158,2.8158,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,9,Atlantic Coast,Saline,835,-0.5724,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,AK Coast,Upland,1904,-0.0514,0.3812,3.2032,44.43,55.57,8.04,7.93,24.0,43.38,16.65
2015,10,Pacific Coast,Upland,283,-0.4098,0.6386,0.9011,66.08,33.92,38.52,23.67,33.22,4.59,0.0
2015,10,Gulf Coast,Upland,57,0.5011,-10.9836,18.4652,22.81,77.19,0.0,0.0,3.51,8.77,87.72
2015,10,Atlantic Coast,Upland,835,-0.0753,0.1667,1.5594,58.44,41.56,17.01,17.96,45.03,20.0,0.0
2015,10,AK Coast,Freshwater,1904,-0.0514,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Pacific Coast,Freshwater,283,-0.4098,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Gulf Coast,Freshwater,57,0.5011,-2.6847,2.6847,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Atlantic Coast,Freshwater,835,-0.0753,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,AK Coast,Saline,1904,-0.0514,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Pacific Coast,Saline,283,-0.4098,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Gulf Coast,Saline,57,0.5011,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,10,Atlantic Coast,Saline,835,-0.0753,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,AK Coast,Upland,1904,0.3462,2.3033,3.5958,74.53,25.47,4.04,5.78,22.69,46.27,21.22
2015,11,Pacific Coast,Upland,283,-0.4418,0.7323,1.0877,65.37,34.63,32.51,22.61,39.93,4.95,0.0
2015,11,Gulf Coast,Upland,57,0.1304,-0.5615,22.4013,38.6,61.4,0.0,0.0,1.75,3.51,94.74
2015,11,Atlantic Coast,Upland,835,0.2315,-0.4568,1.48,42.04,57.96,18.56,16.77,49.7,14.97,0.0
2015,11,AK Coast,Freshwater,1904,0.3462,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Pacific Coast,Freshwater,283,-0.4418,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Gulf Coast,Freshwater,57,0.1304,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Atlantic Coast,Freshwater,835,0.2315,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,AK Coast,Saline,1904,0.3462,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Pacific Coast,Saline,283,-0.4418,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Gulf Coast,Saline,57,0.1304,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,11,Atlantic Coast,Saline,835,0.2315,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,AK Coast,Upland,1904,0.2116,1.9355,3.3518,70.12,29.88,7.2,6.67,25.21,40.81,20.12
2015,12,Pacific Coast,Upland,283,0.2516,-0.4043,0.9784,26.5,73.5,24.03,23.67,50.53,1.77,0.0
2015,12,Gulf Coast,Upland,57,-0.5324,17.9656,28.6821,68.42,31.58,0.0,0.0,1.75,3.51,94.74
2015,12,Atlantic Coast,Upland,835,0.4106,-0.7566,1.7832,35.93,64.07,9.94,17.13,50.06,22.87,0.0
2015,12,AK Coast,Freshwater,1904,0.2116,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Pacific Coast,Freshwater,283,0.2516,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Gulf Coast,Freshwater,57,-0.5324,-2.6836,2.6836,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Atlantic Coast,Freshwater,835,0.4106,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,AK Coast,Saline,1904,0.2116,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Pacific Coast,Saline,283,0.2516,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Gulf Coast,Saline,57,-0.5324,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2015,12,Atlantic Coast,Saline,835,0.4106,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,AK Coast,Upland,1904,0.5165,4.0465,5.5196,74.16,25.84,2.21,2.57,8.98,37.45,48.79
2016,1,Pacific Coast,Upland,283,0.8865,-1.0342,1.0359,0.71,99.29,11.66,23.67,64.66,0.0,0.0
2016,1,Gulf Coast,Upland,57,-0.0878,-5.4296,16.822,31.58,68.42,1.75,1.75,3.51,3.51,89.47
2016,1,Atlantic Coast,Upland,835,0.6246,-1.2336,1.8649,26.83,73.17,14.73,15.81,36.17,33.29,0.0
2016,1,AK Coast,Freshwater,1904,0.5165,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Pacific Coast,Freshwater,283,0.8865,-2.6849,2.6849,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Gulf Coast,Freshwater,57,-0.0878,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Atlantic Coast,Freshwater,835,0.6246,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,AK Coast,Saline,1904,0.5165,-2.8164,2.8164,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Pacific Coast,Saline,283,0.8865,-2.8163,2.8163,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Gulf Coast,Saline,57,-0.0878,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,1,Atlantic Coast,Saline,835,0.6246,-2.8164,2.8164,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,AK Coast,Upland,1904,-0.0855,1.3727,4.6245,45.64,54.36,3.31,2.68,16.44,51.58,26.0
2016,2,Pacific Coast,Upland,283,0.8133,-0.7909,1.0289,24.03,75.97,15.19,14.84,69.96,0.0,0.0
2016,2,Gulf Coast,Upland,57,-0.7189,36.3064,36.3064,100.0,0.0,0.0,0.0,0.0,1.75,98.25
2016,2,Atlantic Coast,Upland,835,0.6564,-1.4234,1.9121,20.0,80.0,12.46,14.73,38.92,33.89,0.0
2016,2,AK Coast,Freshwater,1904,-0.0855,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Pacific Coast,Freshwater,283,0.8133,-2.6847,2.6847,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Gulf Coast,Freshwater,57,-0.7189,-2.6834,2.6834,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Atlantic Coast,Freshwater,835,0.6564,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,AK Coast,Saline,1904,-0.0855,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Pacific Coast,Saline,283,0.8133,-2.8163,2.8163,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Gulf Coast,Saline,57,-0.7189,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,2,Atlantic Coast,Saline,835,0.6564,-2.8164,2.8164,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,AK Coast,Upland,1904,-0.0956,1.5375,5.0347,41.39,58.61,2.89,3.05,12.39,53.26,28.41
2016,3,Pacific Coast,Upland,283,0.6666,-0.914,0.95,7.07,92.93,10.25,29.33,60.42,0.0,0.0
2016,3,Gulf Coast,Upland,57,-0.6714,33.7772,33.7772,100.0,0.0,0.0,0.0,0.0,0.0,100.0
2016,3,Atlantic Coast,Upland,835,0.3466,-0.7501,1.2808,30.42,69.58,22.51,27.43,34.49,15.57,0.0
2016,3,AK Coast,Freshwater,1904,-0.0956,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Pacific Coast,Freshwater,283,0.6666,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Gulf Coast,Freshwater,57,-0.6714,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Atlantic Coast,Freshwater,835,0.3466,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,AK Coast,Saline,1904,-0.0956,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Pacific Coast,Saline,283,0.6666,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Gulf Coast,Saline,57,-0.6714,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,3,Atlantic Coast,Saline,835,0.3466,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,AK Coast,Upland,1904,-0.1915,1.7152,4.8969,46.74,53.26,2.52,2.52,13.71,55.36,25.89
2016,4,Pacific Coast,Upland,283,0.0135,-0.0615,0.7484,37.81,62.19,33.57,51.59,14.84,0.0,0.0
2016,4,Gulf Coast,Upland,57,-1.0409,49.857,49.857,100.0,0.0,0.0,0.0,0.0,0.0,100.0
2016,4,Atlantic Coast,Upland,835,0.0895,-0.237,1.1571,40.84,59.16,23.35,22.51,49.94,4.19,0.0
2016,4,AK Coast,Freshwater,1904,-0.1915,-2.6836,2.6836,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Pacific Coast,Freshwater,283,0.0135,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Gulf Coast,Freshwater,57,-1.0409,-2.6829,2.6829,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Atlantic Coast,Freshwater,835,0.0895,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,AK Coast,Saline,1904,-0.1915,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Pacific Coast,Saline,283,0.0135,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Gulf Coast,Saline,57,-1.0409,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,4,Atlantic Coast,Saline,835,0.0895,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,AK Coast,Upland,1904,-0.1264,0.2849,3.0917,47.9,52.1,6.04,5.88,23.58,53.68,10.82
2016,5,Pacific Coast,Upland,283,0.0655,-0.1581,0.649,36.04,63.96,38.52,40.64,20.85,0.0,0.0
2016,5,Gulf Coast,Upland,57,0.2329,-21.3652,21.3652,0.0,100.0,0.0,0.0,0.0,0.0,100.0
2016,5,Atlantic Coast,Upland,835,0.2587,-0.6209,1.7116,29.94,70.06,12.81,14.97,48.02,24.19,0.0
2016,5,AK Coast,Freshwater,1904,-0.1264,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Pacific Coast,Freshwater,283,0.0655,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Gulf Coast,Freshwater,57,0.2329,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Atlantic Coast,Freshwater,835,0.2587,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,AK Coast,Saline,1904,-0.1264,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Pacific Coast,Saline,283,0.0655,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Gulf Coast,Saline,57,0.2329,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,5,Atlantic Coast,Saline,835,0.2587,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,6,AK Coast,Upland,1904,0.1887,1.5009,3.599,58.51,41.49,8.14,8.4,21.9,39.29,22.27
2016,6,Pacific Coast,Upland,283,-1.1415,1.9497,1.9852,92.23,7.77,14.13,8.83,34.98,42.05,0.0
2016,6,Gulf Coast,Upland,57,0.4508,-21.6825,22.4134,1.75,98.25,0.0,0.0,0.0,0.0,100.0
2016,6,Atlantic Coast,Upland,835,0.3567,-0.7791,1.7264,28.02,71.98,15.69,17.6,39.76,26.95,0.0
2016,6,AK Coast,Freshwater,1904,0.1887,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,6,Pacific Coast,Freshwater,283,-1.1415,-2.6828,2.6828,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,6,Gulf Coast,Freshwater,57,0.4508,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2016,6,Atlantic Coast,Freshwater,835,0.3567,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
