site_name,Year,month,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-xSB,2020,4,-7.630076701908269,140.68931943972458,138.35863880219506,67.21759709443945,2.3306806375295106,ENF,Upland,2.093042975666904,5.669648754379134,3.317899493000476,0.0165661519069899,21.65747222222222,8.108718204792114,235.1032152777778,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",134.63567361111112,3.171685069444444,230.44897653017864,49.94942555286664,1482.4900863536852,72.54380208333333,100.88111180555556,132.81,42.40312876762129,24.81446832681808,0.6308337489072348,0.3691662510927639,1.47375,0.8543539011504183,-1.0186080398209825,-0.6973905654203227,-0.3716716268481833,0.3469783763390886,1.53260557067996,0.9704528811705752
US-xSB,2020,5,-21.05695933071279,182.90824472194493,173.65897802202403,78.83166139888216,9.249266699920868,ENF,Upland,2.3202383595145006,7.630829844348766,3.333968385696431,0.0505677954210402,23.1734751344086,8.904190068918734,271.1029502688172,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",162.02739247311828,3.020709341397849,22.01103162730041,65.26920683257912,605.4363973763209,72.96931451612903,101.04733400537634,71.97999999999999,54.86202133969466,23.9696400591874,0.6959389205575287,0.3040610794424699,1.3451612903225807,-0.1848310280143769,-0.8315214190406852,-0.8730269891169572,-0.3814314726536885,-0.3043585750501716,1.4699931893458562,0.8154795367799919
US-xSB,2020,6,-13.279948062643712,215.02818669921632,211.08984076544587,86.06519492941719,3.938345933770452,ENF,Upland,2.4984337382325434,5.957288788092579,4.303126636418974,0.0183154868867468,25.579447222222225,7.237839882034017,239.5079763888889,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",158.02589104554866,2.392045833333333,173.46495826131377,46.28948023170678,235.86477059504588,82.22619444444445,101.12266458333332,275.69,49.97022046233828,36.09497446707878,0.5806089267946153,0.4193910732053832,1.6091666666666669,-0.3759775263271738,-0.1252438489145512,-1.5354229331292415,-0.5680320617737592,-0.3958763550739443,1.3300373832895436,0.7901416653695295
US-xSB,2020,7,5.071461644289311,188.11690008557693,183.6764210990232,102.65931270940148,4.440478986553726,ENF,Upland,1.832438724951149,4.295765501104799,3.1955675283264275,0.0236048913443379,26.85870497311828,7.215994556316217,253.02690994623657,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",167.5399607385399,2.6633074596774198,181.6642923788652,50.58518313422337,,83.69823252688172,101.0276115591398,146.68999999999997,58.86807223382224,43.79124047557913,0.5734313885430009,0.4265686114569978,1.4137096774193547,-0.9754571717953592,-0.8206326069900813,-1.3664887230675706,-0.997472571255686,-0.7722232110182392,0.9836162979724352,0.9694023236510744
US-xSB,2020,8,22.848997013442084,170.72321770720694,169.68239101723782,98.2547717514463,1.0408266899690837,ENF,Upland,1.7375565040147165,4.075662614684616,3.0288163792044034,0.0060965737639394,26.646567204301075,6.259265251519438,223.2158064516129,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",147.42145087513708,2.388963373655914,180.16284123074232,43.10851194810248,,85.47243180740038,100.95135181451612,252.53,56.36631486787317,41.888456883573,0.5736750883759848,0.4263249116240138,1.410483870967742,-0.4756679704980218,-0.8674626179580635,-1.161575725238409,-1.3475021689588655,-0.8354975566615058,0.8600971855101691,0.8974307119493654
US-xSB,2020,9,5.959060948443563,144.09504570265327,158.63640383364074,72.67679133374344,-14.541358130987492,ENF,Upland,1.9826830967391749,3.901544128591586,4.031311005087686,-0.1009150457607977,25.318009027777777,5.079493105070371,183.01972222222224,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",117.34966715633904,2.7922506944444443,60.65832058810333,27.976019207757165,,88.5764801879085,100.91577604166666,169.99999999999994,35.743966546068805,36.932824787674505,0.4918209223344327,0.5081790776655655,1.8041666666666667,0.3647518667187501,-0.5731474348555324,-0.6280699432593128,-1.0384816987527712,-0.5251495121026781,0.3834297667676013,0.925973715128904
US-xSB,2020,10,1.9117208783904929,129.37974233864634,113.38185303598829,61.367997789922256,15.997889302658027,ENF,Upland,2.108260771054402,4.827668449421041,3.7427209199043903,0.1236506505074356,23.476207661290324,5.018906566670072,167.41735282258065,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",95.26676192291232,2.9044364919354835,39.54533353958495,26.37690750669162,,86.27510128648234,101.0383934811828,73.39999999999998,34.56836486273505,26.799632927187083,0.5632962799449814,0.4367037200550165,1.467741935483871,-0.2864777639440409,-0.4279838706716108,-0.9814423960552746,-1.388499523810915,-0.5335491081695558,0.189416493392453,0.7658976010521299
US-xSB,2020,11,0.6707828605167379,1.5888498292042834,1.1426085994773727,1.3703052041264383,0.4462412297269106,ENF,Upland,,,,0.2808580279423852,21.88202083333333,3.420125,106.324375,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",57.88583333333333,2.1866458333333334,28.98976648716449,20.14518437032391,,88.88758928571428,101.32083333333333,10.859999999999996,0.91425028731641,0.4560549168100236,0.6671873423258574,0.332812657674139,1.3999999999999997,0.9388424309202598,0.1708429211685664,-0.5996434476166395,-1.253251359777669,-0.5289156134124515,0.1507034917911005,0.966792250367248
US-xSB,2021,3,-7.740056857855839,55.74160150010675,36.35097397803137,26.56499978648311,19.39062752207537,ENF,Upland,2.0983098794704067,8.263349106792965,2.812482845437943,0.3478663511675069,20.163930147058824,6.8577850334208215,201.82754901960783,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",117.90679227941176,3.36584375,199.67010824774567,53.88033488491203,404.4636855401167,76.00126225490196,101.22561151960784,21.369999999999997,19.81935697510966,6.745642811373397,0.7460702855037932,0.2539297144962048,1.4301470588235294,-1.0282982471132307,-1.0856385296291946,-0.7633008885715136,-0.8678829876769469,-0.9940807563536552,-0.1026489020731103,1.030366187848207
US-xSB,2021,4,-18.26827911759709,121.94984988789992,71.35804122791636,58.9382509498411,50.59180865998353,ENF,Upland,2.0691121287546235,6.213481476174144,3.102134198572126,0.4148574902428259,19.947435416666668,8.514448309823083,254.50632083333332,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",146.6269132543068,2.893638541666667,241.14550435424155,61.20422828664431,503.906201248869,68.24043402777778,101.08069641203704,115.57,39.31159713981167,19.62665381002933,0.6669963310120531,0.3330036689879452,1.7595833333333335,0.803081253535717,-0.0810848552273734,-0.465049230594837,-0.9193987226697152,-0.9793190755420992,-0.2324648311276598,1.120671687607047
