site_name,Year,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-NC4,2024,-91.00836826943991,2206.7191360515367,2088.5187356490515,183.82516802878584,118.20040040248537,WET,Freshwater,12.004445091577333,,12.636257991134041,0.053563862510378334,23.009897245762712,6.038678231097724,241.48392325800376,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",,2.3826526565225405,232.0689289296834,39.26975751769943,,67.47191446377118,101.56279343551513,869.68,174.63390962734647,9.19125840143919,0.9499999999999996,0.04999999999999945,3.6279661016949154,-0.29673852541322127,-0.27500032052958767,-0.37032574288598047,-0.9294908721569103,-1.7234935797934339,-2.107185386044516,-1.864058157029041
US-NC4,2025,-452.5728934828805,1727.316486176678,1164.094930133537,817.0605949093463,563.2215560431409,WET,Freshwater,2.1140616705035513,2.751850901280611,9.121481255257434,0.32606737708490324,23.134284369114877,6.471821754158351,228.04131174011297,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",153.51738738610445,1.978791951222309,15.436800071230335,28.152843613464608,451.72148024196076,81.32936902660076,101.44294057508368,0.0,189.36798068637023,627.6926142229754,0.2317673644601363,0.768232635539863,3.7214689265536722,-0.5695718647875473,-1.0038335428395866,-1.4107127498452665,-1.3728040992563677,-1.562338073011656,-2.058776905617128,-2.43283280088615
US-NGC,2017,-42.74639723786299,475.25008904336823,269.71788946221966,85.39894187449212,205.5321995811485,GRA,Upland,5.5650582854038975,8.685826417286059,15.488856661691683,0.43247166979992496,10.910247076023392,4.0236396465880855,200.13731706871346,114,128,241,64.8618,-163.7002,Tundra,121.37011189176192,2.878651631279251,321.6827620364983,41.64444844315263,450.8542711901034,70.45396977379094,100.39378293681747,151.16999999999996,30.683355099979455,54.71558677451249,0.35929432410384804,0.6407056758961498,1.3451754385964914,0.058818506407543436,-0.20240712884342604,-0.594407685736813,-0.8302661340940268,-1.016633825430555,-1.6325195777474912,-1.744615194126691
US-NGC,2018,-136.24760974299903,340.99474785741745,224.36895459388185,139.5316111342965,116.62579326353551,GRA,Upland,2.4438530099764746,6.132577534993372,4.062954001082278,0.3420163917372155,10.392301352339182,4.7113875391812865,202.57519316520467,114,128,241,64.8618,-163.7002,Tundra,127.38978527510882,2.505518161838176,315.2139256462477,41.1819634564455,462.5435966684031,68.99428464089452,100.67796274431885,114.13999999999996,83.92778942773762,55.6038217065585,0.6014965981218315,0.3985034018781657,1.2153508771929826,-0.03204934592607358,-0.035840682075627135,0.06474633675197153,0.2995697560983683,-0.3512095235700769,-0.7238510244025562,-1.602876770896368
US-NGC,2019,-111.2064855361318,366.42175385842614,248.6555750005062,145.59186518883695,117.76617885791987,GRA,Upland,2.5167735393949813,6.271400628403224,4.203798348634271,0.3213951617714843,11.471537280701755,5.888730159201389,206.8365235745614,114,128,241,64.8618,-163.7002,Tundra,87.29043961061517,2.81472290877193,292.9974481768653,23.61786699781749,437.71552397713873,64.85871344663744,100.90945049342105,215.45999999999995,87.1644459295887,58.427419259247934,0.5986903582596036,0.40130964174039424,1.193859649122807,0.5052607588759832,1.1610214843887374,1.3265647752723841,0.9405899301383892,0.9507937618245554,0.5048797235831142,0.24480917563323465
US-NGC,2020,-15.540105940407019,288.634320272786,174.2343989479682,47.469814443481404,114.39992132481771,GRA,Upland,6.0803759959171595,18.507989862221308,9.055281126496414,0.3963489900185787,11.11023154239766,4.413083636330409,197.92618254297753,114,128,241,64.8618,-163.7002,Tundra,26.369801243818863,2.7667199687888826,317.2603619331363,27.630067997203486,337.8471785233116,61.34741558217757,100.00696880909756,117.66999999999994,31.87469458327703,15.595119860204225,0.6714729129861617,0.32852708701383515,1.7824561403508772,0.23144724849226742,0.1068712684418609,0.3823888181634864,0.9439988159700997,1.3693857058767358,1.444515101188837,1.0728303119875493
US-NGC,2021,-77.02162406063655,288.9254774368531,195.54970268462722,128.20051252284557,93.37577475222578,GRA,Upland,2.2536998624351523,6.0393313683101315,3.595394917027192,0.3231829037044121,9.37493293128655,7.144296131725147,184.913727662822,114,128,241,64.8618,-163.7002,Tundra,75.22597495344444,2.624099091430267,196.9854090474422,45.13297690912181,383.9007881714952,51.63699124074679,100.50196103910555,275.35999999999996,80.35987258827956,47.840639934565715,0.6268295735086026,0.37317042649139504,1.205701754385965,0.3985937574251359,0.7196980609180953,1.073225107778456,0.9576201211097025,1.3338749185588699,1.7574338365329918,1.7177740235053414
US-NGC,2022,-89.64507551338029,243.44364541775215,135.9777115764177,140.13322285078002,107.46593384133433,GRA,Upland,1.7372300477024039,6.7412032256611525,2.340344439268995,0.44144070245465444,9.887957602339181,8.293897685307018,205.35175566520468,114,128,241,64.8618,-163.7002,Tundra,113.43934086809102,2.9211546485537907,307.00889584895606,39.326737078307865,424.40012647888864,39.89087902351156,100.61879902561367,134.06999999999994,104.02043448518698,36.11278836559271,0.742296739981157,0.2577032600188407,1.3087719298245615,-0.08147396387999194,-0.0666462556016294,-0.036361858738277485,0.7258377960151053,1.2111943798039075,1.5827835689143097,1.8326509149861652
US-NGC,2023,-84.42491782744779,348.59149926896464,244.46606971493873,154.77166901302505,104.12542955402581,GRA,Upland,2.2522952778885417,3.3552888136813785,6.851446455282056,0.2987032953252976,9.73867635233918,4.5665981050255855,173.22647076023392,114,128,241,64.8618,-163.7002,Tundra,79.2970490817379,2.470374150354027,158.72764586118018,20.41250004914293,259.8211322216521,54.43504155484634,100.65541264496022,265.13999999999993,50.87852638769751,103.89314262532729,0.3287328146820963,0.6712671853179021,1.0548245614035088,0.5814968558279383,1.0439291174102157,1.3526151200604428,1.1906205930410731,1.4129656283040741,1.7984904608858432,1.912750058012931
US-ONA,2016,-286.5582653343873,1137.206679268201,906.6394689376335,548.4538347998555,230.56721033056738,ENF,Upland,2.0734774872769304,4.080358401882561,4.215761495737453,0.20274873031781585,25.143606406810033,8.098116371865116,249.49818849275422,186,72,257,27.3836,-81.9509,"Humid Subtropical: mild with no dry season, hot summer",163.16289421034898,1.539070981954861,83.83157518746889,32.767256034240546,480.0126200677555,78.85780226827622,101.34322188180828,1072.52,269.75118977153426,278.7026450283206,0.4918393721688047,0.5081606278311942,2.1067204301075266,0.11330287936342442,0.5285034001857136,0.7612801769280235,0.7687311910996661,0.40348017766282956,0.2408409921556881,0.12436132062940423
