"site_name","Year","month","NEE","GPP","Reco","ET","NEP","IGBP","water_class","WUE","WUE_tra","WUE_eva","CUE","Tair_f","VPD_f","Rg_f","avg_length","avg_sos","avg_eos","lat","long","climate","NETRAD_f","WS","WD","H_f","PAR_f","RH","PA","precip_mm","Evap_pen","Trans_pen","Evap_ratio","Trans_ratio","lai","SPEI_1","SPEI_3","SPEI_6","SPEI_12","SPEI_24","SPEI_36","SPEI_48","coast_region","month_f","metric","WUE_value","SPEI_timescale","SPEI_value","model_group","baseline_WUE","baseline_n","WUE_change","WUE_pct_change","decline_2_5","decline_5","decline_10","decline_20"
"US-A03",2019,6,-25.8307245085509,32.6118187990194,10.2953733636908,27.185117450035,22.3164454353286,"BSV","Saline",1.19962030176837,3.97000051510766,1.71907566803386,0.684305452966629,3.54801826471267,4.80458224725472,242.75594140625,70,158,227,70.4953,-149.8823,"Tundra",156.470862045397,4.16922313368056,30.6464508973714,91.4900925177485,530.510655555556,33.8132181857639,101.876942274306,14.54,18.9705545866507,8.21456286338418,0.697828678559795,0.302171321440203,0.201041666666667,0.808188625825573,0.787184846938044,0.248789470975836,0.912514100897017,1.6016842391473,1.34422620642881,1.12867640754225,"AK Coast","6","WUE_ET",1.19962030176837,"SPEI_48",1.12867640754225,"WUE_ET",1.17507264512215,3,0.0245476566462139,2.08903311196238,0,0,0,0
"US-A03",2019,7,-79.1997471794621,99.0726871301481,38.4028773444693,38.1670077142824,60.6698097856788,"BSV","Saline",2.59576773405462,7.83410425572915,3.88205587176388,0.61237674623662,9.20015562365591,7.07887501314486,176.037581384409,70,158,227,70.4953,-149.8823,"Tundra",110.850675388797,4.12653760080645,51.9560834028692,54.9801476828534,376.829722379032,36.7787359879032,101.180244254032,29.33,25.5206752305532,12.6463324837291,0.668658004882137,0.331341995117861,0.638709677419355,0.887346387903712,1.27719643549657,0.967330806178803,0.924539689739949,1.57765082198969,1.524584549433,1.30188011723136,"AK Coast","7","WUE_ET",2.59576773405462,"SPEI_48",1.30188011723136,"WUE_ET",2.42415619315489,3,0.171611540899728,7.0792278725401,0,0,0,0
"US-A03",2019,8,-33.7861633013159,51.2735656639916,34.4154348140627,12.7251006573681,16.8581308499289,"BSV","Saline",4.02932495738674,16.6898731841428,5.31169119630748,0.328787955969445,6.96290574305555,5.44006096884995,126.392246944444,70,158,227,70.4953,-149.8823,"Tundra",85.2442957129301,4.769535625,8.41177973799828,39.1697917540525,311.436935161726,30.5603424305556,101.616908333333,32.38,9.65296433264708,3.07213632472097,0.758576658256753,0.241423341743245,0.348333333333333,1.7050682464542,1.86794619093638,1.97563756872387,1.41093202549458,1.73648560190551,1.6367240691763,1.33343784031478,"AK Coast","8","WUE_ET",4.02932495738674,"SPEI_48",1.33343784031478,"WUE_ET",2.61030209699231,3,1.41902286039443,54.3623997402246,0,0,0,0
"US-A03",2020,6,-40.1688991546564,39.1587584274952,7.12031962063272,25.8659844981275,32.0384388068624,"BSV","Saline",1.51390945240573,4.81880014729281,2.20740344106599,0.818167891256908,3.56359495742083,4.23804652257619,260.768938666667,70,158,227,70.4953,-149.8823,"Tundra",162.107772474517,4.26853758333333,46.0646772241567,105.834742900571,570.665164703485,39.0690551666667,101.095489916667,6.44,17.739737874371,8.12624662375644,0.685832695664657,0.314167304335341,0.291,-0.337731962168077,-0.662054785985014,-0.736119548759497,1.06448965481748,1.19859563772519,1.72432192001485,1.61375873689228,"AK Coast","6","WUE_ET",1.51390945240573,"SPEI_48",1.61375873689228,"WUE_ET",1.17507264512215,3,0.338836807283574,28.8353923214978,0,0,0,0
"US-A03",2020,8,-18.951663586685,24.3308850362151,5.37192985794711,11.1978939824972,18.958955178268,"BSV","Saline",2.17280901875347,11.2687419689412,2.69184308132086,0.779213544844286,7.26236190922619,5.62094902364589,117.49900639881,70,158,227,70.4953,-149.8823,"Tundra",79.5160388798965,3.80019806547619,48.1169852193274,35.3961478610557,258.86095,34.428023139881,100.818506547619,12.16,9.03874568508511,2.15914829741206,0.80718264516641,0.192817354833588,0.373214285714286,-0.28847270881118,0.41220623227161,0.468843622434919,0.0371996379217977,0.963709757155524,1.45550078008878,1.49947308777938,"AK Coast","8","WUE_ET",2.17280901875347,"SPEI_48",1.49947308777938,"WUE_ET",2.61030209699231,3,-0.437493078238843,-16.7602469745911,1,1,1,0
"US-A03",2021,6,0.983189912347672,5.37117069040145,2.34117036212043,9.14786536678357,3.03000032828102,"BSV","Saline",0.587150168377475,2.20608629025111,0.800095766148634,0.564122889204728,3.34380150613426,4.13296297391676,250.593464351852,70,158,227,70.4953,-149.8823,"Tundra",169.687840607674,5.15086655092593,54.8252480324445,120.080250178071,566.544337025514,34.5502040509259,101.136343981481,0,6.71315974618425,2.43470562059931,0.733849863003025,0.266150136996973,0.3,0.440495390642731,0.168888180900684,-1.57829716351308,0.144444638730339,0.765900028956495,1.03567811856369,1.63652085909347,"AK Coast","6","WUE_ET",0.587150168377475,"SPEI_48",1.63652085909347,"WUE_ET",1.17507264512215,3,-0.587922476744677,-50.0328621541148,1,1,1,1
"US-A10",2012,6,-6.09750458323314,14.0395071200549,13.0259804242588,25.6425826113832,1.01352669579605,"BSV","Saline",0.547507532015223,1.05155715318811,1.14221980838967,0.0721910453927735,3.78090021243926,3.53284046430795,259.016050877193,82,164,245,71.3242,-156.6149,"Tundra",169.394265446217,5.0237235745614,33.9475507486433,86.3418000133601,NA,49.3695889254386,100.90239183114,1.58,12.2914232592833,13.3511593520998,0.479336400921915,0.520663599078083,0.45921052631579,0.139265404182261,0.480787219048006,0.263402527107508,-0.0632913884975028,-0.425407282938707,-0.520392339299295,-0.742724971060929,"AK Coast","6","WUE_ET",0.547507532015223,"SPEI_48",-0.742724971060929,"WUE_ET",1.10382590763316,7,-0.55631837561794,-50.3991047656061,1,1,1,1
"US-A10",2012,7,-46.9877766878028,78.0114942432357,33.5900968251603,34.2455333096628,44.4213974180753,"BSV","Saline",2.27800494557414,4.9766525855751,4.20093347286362,0.56942118400619,6.12656933091398,5.04239710595112,220.884921370968,82,164,245,71.3242,-156.6149,"Tundra",132.808139228929,4.2685127016129,34.3735373201421,80.2310019495124,705.3854,48.5874346102151,100.978347076613,19.99,18.570038003972,15.6754953056906,0.542261609304017,0.457738390695981,0.759677419354839,-0.860088491680558,-0.543768959420585,-0.635482149276663,-0.627830277983194,-0.741755900312619,-0.540450388899502,-0.978364223096254,"AK Coast","7","WUE_ET",2.27800494557414,"SPEI_48",-0.978364223096254,"WUE_ET",2.47893319593217,7,-0.200928250358035,-8.105432235437,1,1,0,0
"US-A10",2012,8,-9.59667001542675,63.522123084848,46.5999194604232,23.6710764865615,16.9222036244249,"BSV","Saline",2.68353334589201,5.64637790343506,5.11408651149115,0.26639858371581,7.15561738659274,5.09974351078298,111.627469489247,82,164,245,71.3242,-156.6149,"Tundra",69.8347193869146,4.92339976478495,197.518000904701,28.3206582491833,328.335579792928,49.5123172155018,100.581409576613,23.23,12.4210106618487,11.2500658247127,0.524733662573407,0.47526633742659,0.968548387096774,-0.336805223964465,-0.787916631658585,-0.69866504574266,-0.306006907618078,-0.793943513512891,-0.673862878045937,-0.757536795111094,"AK Coast","8","WUE_ET",2.68353334589201,"SPEI_48",-0.757536795111094,"WUE_ET",3.08687519491271,5,-0.403341849020703,-13.0663477968084,1,1,1,0
"US-A10",2013,6,5.11321611776734,19.6062447656776,4.24228652487687,23.1609851891806,15.3639582408007,"BSV","Saline",0.846520327418389,2.20250713556277,1.37498908568985,0.783625749062187,4.63742078449306,4.50754394938104,243.430211111111,82,164,245,71.3242,-156.6149,"Tundra",167.681352688125,4.12481847511574,312.799220751647,58.7273207545834,510.364434809028,43.5908693217593,101.270934365741,8.27999999999999,14.2592002872815,8.90178490189906,0.615656034094029,0.384343965905968,0.575,0.862521692993792,0.45654545908875,0.18434681109619,-0.580052536968869,-0.407043369926286,-0.738027346807005,-0.87854873981937,"AK Coast","6","WUE_ET",0.846520327418389,"SPEI_48",-0.87854873981937,"WUE_ET",1.10382590763316,7,-0.257305580214774,-23.3103407371994,1,1,1,1
"US-A10",2013,7,-0.129655680645858,65.1860524864519,49.70517764258,27.1833295798175,15.4808748438719,"BSV","Saline",2.39801575061098,5.31626266459827,4.36854110698715,0.237487533810848,5.63191572721774,4.19693013262126,187.925765725806,82,164,245,71.3242,-156.6149,"Tundra",123.216666587745,5.01477276335685,39.4611589005462,71.6143106020326,396.96614811828,44.6170171092881,101.239148636216,37.82,14.9216983175898,12.2616312622277,0.548928278773786,0.451071721226211,0.7,1.68168687203289,1.53476641875937,1.39664894814833,0.679007216631177,0.0597361712691702,-0.31544202439811,-0.258793835885815,"AK Coast","7","WUE_ET",2.39801575061098,"SPEI_48",-0.258793835885815,"WUE_ET",2.47893319593217,7,-0.0809174453211892,-3.26420435427511,1,0,0,0
"US-A10",2013,8,-23.7077480129624,77.4684135613597,47.2262443256554,22.2965271974901,30.2421692357042,"BSV","Saline",3.47446097211409,8.14809126436358,6.05743786413818,0.390380644774023,3.46934881713038,3.2718909834386,109.537943145161,82,164,245,71.3242,-156.6149,"Tundra",75.0792645934122,4.25509672962403,34.8144869439307,40.2500486220754,221.086164439399,45.8094265777079,100.946357954006,26.7,12.7889737045419,9.50755349294808,0.573585903816518,0.426414096183479,0.498387096774194,0.957961444250388,1.75469844565453,1.66877239280107,1.11417349814303,0.583493521831987,-0.0270520531355323,-0.0348915686057285,"AK Coast","8","WUE_ET",3.47446097211409,"SPEI_48",-0.0348915686057285,"WUE_ET",3.08687519491271,5,0.38758577720138,12.555926389254,0,0,0,0
"US-A10",2014,6,6.29013913155783,16.6083425246327,21.1309146292689,23.787092816202,-4.52257210463612,"BSV","Saline",0.69820816915131,1.2236129365444,1.62605404669909,-0.272307251486923,1.63617765831528,3.12817116946155,227.425485763889,82,164,245,71.3242,-156.6149,"Tundra",132.668928299711,4.33417725694444,49.1634488838102,66.2187137010266,484.889356486663,48.3724273726852,100.775024131944,21.64,10.2138932948433,13.5731995213587,0.429388045599517,0.57061195440048,0.401388888888889,1.85448291934028,1.7342016572403,1.28931830149846,1.82978909740628,1.15051441922694,0.999489505692738,0.64140652124912,"AK Coast","6","WUE_ET",0.69820816915131,"SPEI_48",0.64140652124912,"WUE_ET",1.10382590763316,7,-0.405617738481853,-36.7465318286996,1,1,1,1
"US-A10",2014,7,-24.4491018686529,57.5151593196041,26.7342351697346,42.4875485956065,30.7809241498695,"BSV","Saline",1.3536944639247,2.28040033643605,3.3311165953874,0.535179325137986,2.93683845032258,2.83750466163612,190.214163575269,82,164,245,71.3242,-156.6149,"Tundra",129.243325059015,4.68995197704285,40.1863829456646,81.8998261165897,410.959492807627,53.593064139426,100.995350380791,22.13,17.2660300750941,25.2215185205123,0.406378589629423,0.593621410370574,0.365322580645161,0.748660545720464,1.91125985993722,1.27201387467247,1.51316496609789,1.37550192992246,1.0062733133753,0.726411228854346,"AK Coast","7","WUE_ET",1.3536944639247,"SPEI_48",0.726411228854346,"WUE_ET",2.47893319593217,7,-1.12523873200748,-45.3920554960475,1,1,1,1
