"metric","SPEI_timescale","water_class","coast_region","SPEI_value","month_f","site_name","model_group","decline_probability_5","decline_probability_5_lower","decline_probability_5_upper"
"WUE_ET","SPEI_6","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.360741203932258,0.274276334433335,0.457288367975765
"WUE_T","SPEI_6","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.393892287335332,0.303248554475231,0.49247944500157
"WUE_ET","SPEI_12","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.37013684832061,0.282400586895026,0.467377745823089
"WUE_T","SPEI_12","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.404895915140784,0.313020629073204,0.50395556531085
"WUE_ET","SPEI_24","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.363130135578245,0.276261501346602,0.459954483945275
"WUE_T","SPEI_24","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.398296906739177,0.307069603497117,0.497180608545883
"WUE_ET","SPEI_36","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.333890414664745,0.248981283690875,0.431133039569332
"WUE_T","SPEI_36","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.403318442422562,0.311530049326015,0.502415380799854
"WUE_ET","SPEI_48","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.351250262583717,0.263639680060677,0.450175932678448
"WUE_T","SPEI_48","Saline","Pacific Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.391001598388447,0.297432848611259,0.493336523265866
"WUE_ET","SPEI_1","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.397716718900681,0.280110237920372,0.528453983357569
"WUE_T","SPEI_1","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.430953255918378,0.30856112432389,0.562405119199861
"WUE_ET","SPEI_3","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.396161045531756,0.278826112673969,0.526803905550242
"WUE_T","SPEI_3","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.434572137982922,0.311358181353298,0.566438728377106
"WUE_ET","SPEI_6","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.390373936906631,0.274017080340792,0.520701837188177
"WUE_T","SPEI_6","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.42444012125473,0.302972267167237,0.55577670814575
"WUE_ET","SPEI_12","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.400058375021907,0.28214637941284,0.530809889770024
"WUE_T","SPEI_12","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.435683698541614,0.31274672986668,0.567071399938781
"WUE_ET","SPEI_24","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.392838513411945,0.276045188840493,0.52332606609101
"WUE_T","SPEI_24","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.428944587620109,0.306836176879719,0.560362994308157
"WUE_ET","SPEI_36","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.362568484281642,0.249347507527697,0.493407469454619
"WUE_T","SPEI_36","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.434073768582498,0.311289376630984,0.565520983357091
"WUE_ET","SPEI_48","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.38056750210799,0.264055335075059,0.512676261408595
"WUE_T","SPEI_48","Upland","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.421481143631581,0.298035914964181,0.555588268564973
"WUE_ET","SPEI_1","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.387542452780885,0.258034315754795,0.535167324176275
"WUE_T","SPEI_1","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.42052239690073,0.285131116157724,0.569029214049166
"WUE_ET","SPEI_3","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.386001070577644,0.256800118898193,0.533539785169347
"WUE_T","SPEI_3","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.424118970586131,0.287822519930098,0.573026236853694
"WUE_ET","SPEI_6","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.380268912874496,0.252257598131523,0.52742090586691
"WUE_T","SPEI_6","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.414052200891694,0.279804795963991,0.562411000578075
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.389862981428273,0.259987570467964,0.537493672295982
"WUE_T","SPEI_12","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.425223901317267,0.289158187223464,0.573647002078247
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.382709742801145,0.254185859804193,0.530035220646016
"WUE_T","SPEI_24","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.418526588717392,0.283501105653109,0.566972859715026
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.352766722492357,0.22908823709096,0.499916776270321
"WUE_T","SPEI_36","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.423623607604318,0.287769976310225,0.572096096447636
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.37056202283733,0.242940851623586,0.519243092051094
"WUE_T","SPEI_48","Freshwater","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.411113914511001,0.275262561630709,0.562018767175298
"WUE_ET","SPEI_1","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.414615198887188,0.295666143351358,0.544428623520416
"WUE_T","SPEI_1","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.44821298574927,0.324983011607896,0.578148588244293
"WUE_ET","SPEI_3","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.413038756559398,0.294294849240322,0.542839865931269
"WUE_T","SPEI_3","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.45186171493486,0.327795020279004,0.582214801586717
"WUE_ET","SPEI_6","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.407171348013352,0.289357911326078,0.536724229144802
"WUE_T","SPEI_6","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.441641448318786,0.319223246878573,0.571589149064808
"WUE_ET","SPEI_12","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.416987464894803,0.297772329789981,0.546768736071627
"WUE_T","SPEI_12","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.45298207020548,0.329291700680859,0.582764478239244
"WUE_ET","SPEI_24","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.409670708024673,0.291466842972889,0.539322867448732
"WUE_T","SPEI_24","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.446186948487675,0.323216622116616,0.576116245104375
"WUE_ET","SPEI_36","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.378913102108136,0.263791647700479,0.509505197850648
"WUE_T","SPEI_36","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.451359345511829,0.327789839474739,0.581233380218598
"WUE_ET","SPEI_48","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.397217891875,0.278954094594027,0.528846419630842
"WUE_T","SPEI_48","Saline","Gulf Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.438653946135236,0.314015564603537,0.571545341542068
"WUE_ET","SPEI_1","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.35048532580984,0.272175054068924,0.437774750508922
"WUE_T","SPEI_1","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.382280076596107,0.300164812192346,0.471717696722987
"WUE_ET","SPEI_3","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.349007343036262,0.270947869919192,0.436103283815796
"WUE_T","SPEI_3","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.385767315057828,0.302757840004641,0.475998614226455
"WUE_ET","SPEI_6","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.343517192399716,0.266117715679919,0.430230985824652
"WUE_T","SPEI_6","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.376016474411492,0.294576961432909,0.4651255594647
"WUE_ET","SPEI_12","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.352711749622717,0.274085371599099,0.440215294097664
"WUE_T","SPEI_12","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.386839447133458,0.304189576774698,0.476565178243697
"WUE_ET","SPEI_24","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.345853772065394,0.268123904986955,0.432792282637943
"WUE_T","SPEI_24","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.380346638455996,0.298403399667434,0.469726566479074
"WUE_ET","SPEI_36","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.317312061709846,0.241275655930715,0.404534641384706
"WUE_T","SPEI_36","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.385286777154233,0.302813760910693,0.474920755371805
"WUE_ET","SPEI_48","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.334242470232997,0.255638236445655,0.4232724667588
"WUE_T","SPEI_48","Upland","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.373176201433706,0.288786454089548,0.466066161594687
"WUE_ET","SPEI_1","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.340835557955995,0.261554194688188,0.43014989473124
"WUE_T","SPEI_1","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.37225663064899,0.288886201124655,0.463988394090431
"WUE_ET","SPEI_3","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.339377005591703,0.26033610689726,0.428512899247296
"WUE_T","SPEI_3","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.375708046098099,0.291403917051694,0.468283591927525
"WUE_ET","SPEI_6","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.333960631488852,0.255669233687059,0.422614346452778
"WUE_T","SPEI_6","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.366059937090911,0.283450351867053,0.457377667155499
"WUE_ET","SPEI_12","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.343033056971339,0.263460152401003,0.432525983312971
"WUE_T","SPEI_12","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.376769369985868,0.292876897145546,0.468762140534344
"WUE_ET","SPEI_24","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.336265504152054,0.257626472385751,0.42516136645808
"WUE_T","SPEI_24","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.370343494207541,0.287196927404964,0.461961153158015
"WUE_ET","SPEI_36","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.30814233072942,0.231517156985247,0.397025911970004
"WUE_T","SPEI_36","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.375232383862966,0.291529873130339,0.467121743193072
"WUE_ET","SPEI_48","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.324816265725382,0.245414396428889,0.415753657067232
"WUE_T","SPEI_48","Freshwater","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.363251089705527,0.277740553996343,0.458380226584259
"WUE_ET","SPEI_1","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_1",0.366598506389659,0.306214918569337,0.431483900173085
"WUE_T","SPEI_1","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_1",0.398957135456587,0.336093188344353,0.46533788320446
"WUE_ET","SPEI_3","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_3",0.365090768754449,0.304831398223782,0.429895748981716
"WUE_T","SPEI_3","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_3",0.402497378766641,0.338541025992039,0.469951878333312
"WUE_ET","SPEI_6","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_6",0.359487326268898,0.299682355263264,0.42400125692657
"WUE_T","SPEI_6","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_6",0.392593947805253,0.330118998492466,0.458794563613506
"WUE_ET","SPEI_12","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_12",0.368869157297595,0.308258089120443,0.433922052780492
"WUE_T","SPEI_12","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_12",0.403585456531006,0.340362540632696,0.470181328162205
"WUE_ET","SPEI_24","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_24",0.361872654857445,0.301856417092893,0.426531284544018
"WUE_T","SPEI_24","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_24",0.396993558188581,0.334219785883281,0.463352124388054
"WUE_ET","SPEI_36","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_36",0.332681295966621,0.272029146972914,0.399436451119206
"WUE_T","SPEI_36","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_36",0.402009640416449,0.338899100257552,0.46854333286218
"WUE_ET","SPEI_48","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_ET__SPEI_48",0.35001131154402,0.287366951069995,0.418296022339268
"WUE_T","SPEI_48","Saline","AK Coast",0.15520554404865,"7","US-A03","WUE_T__SPEI_48",0.389706660759767,0.322619039835736,0.46124558970256
"WUE_ET","SPEI_1","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.337999049110531,0.243753284216225,0.447139091036908
"WUE_T","SPEI_1","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.369305768579332,0.269901369778357,0.48119152639272
"WUE_ET","SPEI_3","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.336547127954505,0.242596841148269,0.44548147575971
"WUE_T","SPEI_3","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.373005361680714,0.272654244662749,0.485630726962208
"WUE_ET","SPEI_6","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.331152940740976,0.238188275213618,0.439470277224718
"WUE_T","SPEI_6","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.363334869663231,0.26490114974384,0.474724172394639
"WUE_ET","SPEI_12","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.340188299357029,0.245601656098979,0.449497596364957
"WUE_T","SPEI_12","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.374282405450033,0.274145096030244,0.486482183452443
"WUE_ET","SPEI_24","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.333449999627672,0.240049946208132,0.442051874478946
"WUE_T","SPEI_24","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_24",0.367999130295233,0.268802372965314,0.479782765696414
"WUE_ET","SPEI_36","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_36",0.305381467231681,0.215469005409082,0.413059156011593
"WUE_T","SPEI_36","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_36",0.372272677853176,0.272393656917238,0.484393399845596
"WUE_ET","SPEI_48","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_48",0.321808828287726,0.228631972686368,0.431706734517354
"WUE_T","SPEI_48","Upland","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_48",0.360730289859626,0.260138859482096,0.475234079117029
"WUE_ET","SPEI_1","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.328519179915224,0.229931243223964,0.444953780299892
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.359424570110748,0.255096983883567,0.478983674385468
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.327087860475829,0.228803995806456,0.443320901114734
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.363082161757652,0.257754626107508,0.483418277867651
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.321771754831488,0.224597395133025,0.437279643479468
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.35352387993216,0.250293997745107,0.472496407014301
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.330677699240778,0.231733866103401,0.447272660524034
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.364344973869831,0.259227607096811,0.484224547229624
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.324035266497634,0.226386989187832,0.439854837705519
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_24",0.358133040421285,0.254061072896581,0.477544120661843
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_36",0.2964068165231,0.202916354049852,0.410773404041737
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_36",0.362357704899865,0.25753901281641,0.48213458617369
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_48",0.312568645870995,0.215472749035856,0.429466323650255
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_48",0.350950862111056,0.245768036038265,0.472923365339838
"WUE_ET","SPEI_1","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.353850921208117,0.271509594467112,0.445879823938745
"WUE_T","SPEI_1","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.385770295565425,0.299457530191035,0.479917972316911
"WUE_ET","SPEI_3","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.352367150900795,0.270218227456516,0.444286098382245
"WUE_T","SPEI_3","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.389532956199456,0.302232493550707,0.484539360657719
"WUE_ET","SPEI_6","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.346851962588159,0.265528392474063,0.438221805403627
"WUE_T","SPEI_6","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.379693456863983,0.294124245096629,0.473459435652554
"WUE_ET","SPEI_12","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.356087617528561,0.273505267163724,0.448220962210101
"WUE_T","SPEI_12","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.390831313184729,0.303985726495775,0.485192098414874
"WUE_ET","SPEI_24","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.349201064022952,0.267541219087891,0.440786101965089
"WUE_T","SPEI_24","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_24",0.384440912499292,0.298300080158696,0.478494330002569
"WUE_ET","SPEI_36","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_36",0.320444077210917,0.240656166416749,0.412321160461083
"WUE_T","SPEI_36","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_36",0.388787938446275,0.302108190898986,0.483121176885232
"WUE_ET","SPEI_48","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_48",0.337288258510014,0.254751894276032,0.431096885817817
"WUE_T","SPEI_48","Saline","Atlantic Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_48",0.377041056982688,0.288403469419412,0.474745904951181
"WUE_ET","SPEI_1","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.351724389892027,0.252165698630645,0.466091859752241
"WUE_T","SPEI_1","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.38356580993726,0.278882361401737,0.500282878917321
"WUE_ET","SPEI_3","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.35024470312444,0.250985837278516,0.464418708834003
"WUE_T","SPEI_3","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.387320527384358,0.281699536879687,0.504716925978682
"WUE_ET","SPEI_6","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.344745051371302,0.246474801372049,0.458362707422218
"WUE_T","SPEI_6","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.377502354862604,0.273786609882012,0.493792522224913
"WUE_ET","SPEI_12","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.353955007702334,0.2540494970743,0.468474736830661
"WUE_T","SPEI_12","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.388616204472827,0.28321359943369,0.505577560814584
"WUE_ET","SPEI_24","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.34708746629442,0.248327453702457,0.461034125073059
"WUE_T","SPEI_24","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_24",0.38223929611752,0.277716591001845,0.498926951300299
"WUE_ET","SPEI_36","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_36",0.318419374542853,0.223223268787749,0.431653027595113
"WUE_T","SPEI_36","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_36",0.386577061532701,0.2814154539857,0.503501061908626
"WUE_ET","SPEI_48","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_48",0.335209626002388,0.236789702902147,0.450396163488073
"WUE_T","SPEI_48","Upland","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_48",0.374856011542327,0.269044214087598,0.494149566856515
"WUE_ET","SPEI_1","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.342058473430536,0.243864733580126,0.455948971507649
"WUE_T","SPEI_1","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.373529037243653,0.270020518406274,0.490077582015359
"WUE_ET","SPEI_3","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.340598086179572,0.24269588828154,0.454301777140715
"WUE_T","SPEI_3","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.377245631859789,0.272759159965935,0.494539515759451
"WUE_ET","SPEI_6","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.335171771705662,0.23831544785851,0.448227770164791
"WUE_T","SPEI_6","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.367529647115707,0.265047964300985,0.483564851748958
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.344260343651785,0.245738828093369,0.458281733483538
"WUE_T","SPEI_12","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.378528428541304,0.274307810455764,0.495319409906985
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.337482641502582,0.24012781111548,0.450887259670781
"WUE_T","SPEI_24","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_24",0.372216275136269,0.268904037375741,0.488689142408685
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_36",0.30923213875549,0.215587449714829,0.421686327671524
"WUE_T","SPEI_36","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_36",0.376509620571143,0.272543163339582,0.493244960053283
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_48",0.325769492518403,0.228770618468197,0.440410066521372
"WUE_T","SPEI_48","Freshwater","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_48",0.364912232112289,0.260300791250467,0.484053683240254
"WUE_ET","SPEI_1","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_1",0.36786227233403,0.280374387060736,0.465009268823727
"WUE_T","SPEI_1","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_1",0.400262614432689,0.308846552818692,0.499193826181771
"WUE_ET","SPEI_3","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_3",0.366353060969085,0.279063141742765,0.463396768317955
"WUE_T","SPEI_3","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_3",0.404073638292712,0.31168703758091,0.503800946840385
"WUE_ET","SPEI_6","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_6",0.360740900924363,0.274276055901934,0.457288063066083
"WUE_T","SPEI_6","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_6",0.394103961882246,0.303429313561968,0.492708826151233
"WUE_ET","SPEI_12","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_12",0.37013680092279,0.282400539089471,0.467377703327216
"WUE_T","SPEI_12","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_T__SPEI_12",0.40538827673121,0.313453954137756,0.504473431190994
"WUE_ET","SPEI_24","Saline","Pacific Coast",0.177906498998322,"7","US-A03","WUE_ET__SPEI_24",0.363131769754837,0.276262883075083,0.459956277795008
