"metric","SPEI_timescale","water_class","coast_region","SPEI_value","month_f","site_name","model_group","decline_probability_10","decline_probability_10_lower","decline_probability_10_upper"
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.275852468165909,0.162037302195578,0.428711313615789
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.237458437825705,0.136800075118448,0.379610203662243
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.280486863118915,0.165114395277497,0.43451836411962
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.238407131557408,0.137454511941865,0.380772725321542
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.2780777089727,0.16379723716244,0.4309951843883
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.242733828133084,0.140282310739202,0.386380718871185
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.280462703055557,0.165438316873227,0.43388272315653
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.234954508838769,0.134901932344203,0.376884768488913
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.280133687132615,0.165200628806031,0.433504638709689
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.220968977102469,0.125281131132393,0.359688862403811
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.276359430911145,0.162544054252431,0.42904087347367
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.222816816544626,0.126251232118615,0.362591671950817
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.277907790684652,0.162383399690942,0.433121507950774
"WUE_ET","SPEI_1","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.257378912835784,0.17432856271261,0.36261827564668
"WUE_T","SPEI_1","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.302017184826815,0.208266172909508,0.415806366081233
"WUE_ET","SPEI_3","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.261295502851084,0.177470055971096,0.367046357678093
"WUE_T","SPEI_3","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.306904855682576,0.211935031055823,0.421661071285544
"WUE_ET","SPEI_6","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.262306670921305,0.178296055379768,0.368165951223154
"WUE_T","SPEI_6","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.304364778377848,0.210477976039003,0.417960763402107
"WUE_ET","SPEI_12","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.266915093061835,0.18178414090994,0.373704808679385
"WUE_T","SPEI_12","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.306879390616632,0.212474156848543,0.420816467565889
"WUE_ET","SPEI_24","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.25862546917568,0.175031827537226,0.364502905379606
"WUE_T","SPEI_24","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.306532586909371,0.212206964035765,0.420410861921102
"WUE_ET","SPEI_36","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.243679727213905,0.162802978321128,0.348031868551589
"WUE_T","SPEI_36","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.30255214279983,0.208918889990075,0.416078205381488
"WUE_ET","SPEI_48","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.245657595897431,0.163906489523047,0.351062754664102
"WUE_T","SPEI_48","Saline","Atlantic Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.304185565540717,0.20821680321977,0.420875014661378
"WUE_ET","SPEI_1","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.274126150805681,0.165721719367033,0.417919811718837
"WUE_T","SPEI_1","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.320415753446732,0.198464419347713,0.473075039462074
"WUE_ET","SPEI_3","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.278202116121468,0.168735707351348,0.422582619308873
"WUE_T","SPEI_3","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.325462337422716,0.20207488113957,0.478966146533574
"WUE_ET","SPEI_6","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.279253976847537,0.169493653771238,0.423820263893987
"WUE_T","SPEI_6","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.322840211699725,0.200530521436885,0.475390490267509
"WUE_ET","SPEI_12","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.284045498240238,0.172828510639226,0.42965664249035
"WUE_T","SPEI_12","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.325436055562775,0.202438203838922,0.478344476684016
"WUE_ET","SPEI_24","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.275423735931532,0.166397846471436,0.419901481205956
"WUE_T","SPEI_24","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.325078116474393,0.202127886047778,0.478010404078108
"WUE_ET","SPEI_36","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.25984748148862,0.154929081044004,0.402016564048637
"WUE_T","SPEI_36","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.320968314366317,0.199034553886139,0.473447152761
"WUE_ET","SPEI_48","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.261911134608462,0.156117936384555,0.404989742336425
"WUE_T","SPEI_48","Upland","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.32265516611208,0.198839479496197,0.477607682779047
"WUE_ET","SPEI_1","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.264300073436817,0.15783517872927,0.407804233749501
"WUE_T","SPEI_1","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.309638214463306,0.189374157494871,0.462684369112957
"WUE_ET","SPEI_3","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.268283935390482,0.160716196950092,0.412464995789398
"WUE_T","SPEI_3","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.314593630604137,0.192854224786969,0.468568846026664
"WUE_ET","SPEI_6","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.269312287937875,0.161466268127612,0.413656345374194
"WUE_T","SPEI_6","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.312018565250592,0.191395563426402,0.46494988706356
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.273998075358973,0.164685855782881,0.419434550050991
"WUE_T","SPEI_12","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.314567817118596,0.193243535885179,0.467886978544471
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.265568163402492,0.158506487128992,0.409733179556947
"WUE_T","SPEI_24","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.31421626362308,0.192945243375646,0.467551520363411
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.250356695574319,0.147487526980602,0.391984661020416
"WUE_T","SPEI_36","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.310180672537707,0.189957982229841,0.463001169955378
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.252370675192865,0.14859705188284,0.394993594612833
"WUE_T","SPEI_48","Freshwater","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.311836866004098,0.189724645877577,0.467224284420477
"WUE_ET","SPEI_1","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.289807565331766,0.195480822112492,0.406644315223607
"WUE_T","SPEI_1","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.337513912329356,0.232388508051976,0.461597656465754
"WUE_ET","SPEI_3","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.294022250503207,0.198908137318032,0.411268479863333
"WUE_T","SPEI_3","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.342693995342451,0.236373210577442,0.467556570285925
"WUE_ET","SPEI_6","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.295109470493909,0.199808231535174,0.412437260189369
"WUE_T","SPEI_6","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.340003017909083,0.23479390366884,0.463782428763243
"WUE_ET","SPEI_12","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.30005978434922,0.203601902328462,0.418217794752577
"WUE_T","SPEI_12","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.342667028869665,0.23694144411768,0.466713996581712
"WUE_ET","SPEI_24","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.291149605736163,0.196223562087392,0.408650253629858
"WUE_T","SPEI_24","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.342299754795034,0.236609767002632,0.466358958030541
"WUE_ET","SPEI_36","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.275021560071716,0.182929888933975,0.391273350074789
"WUE_T","SPEI_36","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.338081290471981,0.233088855487911,0.461883706780545
"WUE_ET","SPEI_48","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.277160596068549,0.184165252660365,0.394412539732343
"WUE_T","SPEI_48","Saline","Pacific Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.339813071546749,0.232423937622575,0.466654536778908
"WUE_ET","SPEI_1","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.358620402966124,0.213517677771948,0.535225689796807
"WUE_T","SPEI_1","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.41109730825016,0.252881182797311,0.590115400734838
"WUE_ET","SPEI_3","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.36332386854767,0.217125501652802,0.540054968161477
"WUE_T","SPEI_3","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.416696389101072,0.257177890787046,0.595798417400959
"WUE_ET","SPEI_6","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.364535027385755,0.218057870391472,0.541293628700423
"WUE_T","SPEI_6","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.413790129028473,0.255288481045314,0.59241666624042
"WUE_ET","SPEI_12","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.370038564125164,0.222112977169346,0.547182295793586
"WUE_T","SPEI_12","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.416667290755353,0.257560199351587,0.59525893439083
"WUE_ET","SPEI_24","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.360119518638927,0.214414942409205,0.537137663732627
"WUE_T","SPEI_24","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.416270929969187,0.257226124188324,0.594894086659831
"WUE_ET","SPEI_36","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.342014309037167,0.200543404009673,0.518551560256707
"WUE_T","SPEI_36","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.4117115102831,0.253555644896955,0.590479662510843
"WUE_ET","SPEI_48","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.344426851500309,0.202027659160247,0.521589820775964
"WUE_T","SPEI_48","Upland","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.413584792299899,0.253560114527211,0.594206644185445
"WUE_ET","SPEI_1","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.347214371173186,0.188577075441309,0.549009572032602
"WUE_T","SPEI_1","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.399060696811906,0.224684525419754,0.603438234463001
"WUE_ET","SPEI_3","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.351850307039427,0.191833670787392,0.553867001804209
"WUE_T","SPEI_3","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.404608474455637,0.228653947089618,0.609051908255044
"WUE_ET","SPEI_6","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.353044426974644,0.192698639931743,0.555076126026906
"WUE_T","SPEI_6","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.401728458252935,0.226896973339852,0.605725505131925
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.358472346283114,0.196411728577098,0.560914019931628
"WUE_T","SPEI_12","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.404579634745396,0.228997788767893,0.608530819282717
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.348691728578598,0.189434518200013,0.550848371494084
"WUE_T","SPEI_24","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.404186805253569,0.228692667955197,0.608165577229318
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.330863979983583,0.176899483434779,0.53218957714069
"WUE_T","SPEI_36","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.399669120206645,0.225315383045951,0.603786379858768
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.333237703084728,0.178242914911549,0.535227146088374
"WUE_T","SPEI_48","Freshwater","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.40152500722244,0.225433623217651,0.607316886103226
"WUE_ET","SPEI_1","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.376627405481255,0.229907320614173,0.550095993424175
"WUE_T","SPEI_1","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.429972827908422,0.271236286065848,0.604544061378197
"WUE_ET","SPEI_3","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.381426591374502,0.233675525766874,0.554946506915855
"WUE_T","SPEI_3","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.435638815101857,0.275696613237105,0.610198674238325
"WUE_ET","SPEI_6","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.382661826564401,0.234685949907109,0.55613914040423
"WUE_T","SPEI_6","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.432698443943389,0.273771381453485,0.606797783803234
"WUE_ET","SPEI_12","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.388271818913044,0.238968210184584,0.561974622732734
"WUE_T","SPEI_12","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.435609381826929,0.276155167782702,0.609595633460523
"WUE_ET","SPEI_24","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.378157413360105,0.23087709638222,0.55196477750231
"WUE_T","SPEI_24","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.435208445535408,0.275828514887377,0.609208310868553
"WUE_ET","SPEI_36","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.359655056638773,0.216192750468198,0.533517046423976
"WUE_T","SPEI_36","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.430594610916598,0.271960551935992,0.604881551831681
"WUE_ET","SPEI_48","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.362123551746731,0.217701139239471,0.536633073921387
"WUE_T","SPEI_48","Saline","Gulf Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.432490646765654,0.271868416543056,0.608680831830204
"WUE_ET","SPEI_1","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.315735510533206,0.224921721781184,0.423195848039437
"WUE_T","SPEI_1","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.365513302943217,0.26551442452327,0.47863149787623
"WUE_ET","SPEI_3","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.320157281938438,0.228767698567052,0.427804198688564
"WUE_T","SPEI_3","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.370882537401801,0.269880005001865,0.484596450314993
"WUE_ET","SPEI_6","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.321297160554446,0.229639955596745,0.429157686626141
"WUE_T","SPEI_6","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.368094167664541,0.268043151377037,0.480951824759447
"WUE_ET","SPEI_12","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.326483296526512,0.23382805691611,0.435007926504405
"WUE_T","SPEI_12","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.370854604269314,0.270405432178648,0.48387108777367
"WUE_ET","SPEI_24","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.317144000787067,0.225666205079201,0.425335031900317
"WUE_T","SPEI_24","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.370474145852256,0.270102895178166,0.483439576075298
"WUE_ET","SPEI_36","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.300185803009772,0.210837513305519,0.407830322565479
"WUE_T","SPEI_36","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.366101738643834,0.266300488066558,0.478892510086839
"WUE_ET","SPEI_48","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.302438910591084,0.212215311450967,0.411008432900035
"WUE_T","SPEI_48","Upland","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.367897275748169,0.265411205051084,0.48388913295338
"WUE_ET","SPEI_1","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.305044733334148,0.212797697858792,0.41614114781733
"WUE_T","SPEI_1","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.354009044647375,0.251927701475306,0.471389138982105
"WUE_ET","SPEI_3","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.309384478950261,0.216457538911547,0.420781490456705
"WUE_T","SPEI_3","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.359304985708897,0.256144808819541,0.477350382310957
"WUE_ET","SPEI_6","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.310503520292813,0.217334435577115,0.422074149293608
"WUE_T","SPEI_6","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.356554326800731,0.254407804207174,0.47365899068457
"WUE_ET","SPEI_12","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.315596446979217,0.221382379167011,0.42787211984367
"WUE_T","SPEI_12","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.359277426579018,0.256700956340381,0.476562998427755
"WUE_ET","SPEI_24","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.306426889343284,0.213560581523032,0.41820174631182
"WUE_T","SPEI_24","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.358902069806257,0.256408859523301,0.476131343106757
"WUE_ET","SPEI_36","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.289798550190933,0.199361480062215,0.400727356942841
"WUE_T","SPEI_36","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.354589310184018,0.252733948292638,0.47158832463015
"WUE_ET","SPEI_48","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.292006225396823,0.200640860977522,0.403951654699772
"WUE_T","SPEI_48","Freshwater","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.356360126481469,0.251870180568025,0.4765840432585
"WUE_ET","SPEI_1","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_1",0.332706190780442,0.272835958786528,0.398514165169326
"WUE_T","SPEI_1","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_1",0.383659378117481,0.318202487633515,0.453622564625651
"WUE_ET","SPEI_3","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_3",0.337248492864067,0.277296495947204,0.402935546374862
"WUE_T","SPEI_3","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_3",0.389131690174283,0.322861592431938,0.459768364499051
"WUE_ET","SPEI_6","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_6",0.338418931482235,0.278325100722453,0.404220282367927
"WUE_T","SPEI_6","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_6",0.386290363593251,0.321285440251866,0.45561849560885
"WUE_ET","SPEI_12","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_12",0.343741463179755,0.283089644757685,0.409957076249228
"WUE_T","SPEI_12","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_12",0.389103232679794,0.323953449578234,0.458469779490117
"WUE_ET","SPEI_24","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_24",0.334153416743457,0.273483929898455,0.400855834323263
"WUE_T","SPEI_24","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_24",0.38871561989963,0.323693889211106,0.457954277561299
"WUE_ET","SPEI_36","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_36",0.316707532517844,0.255647559478411,0.384811854658148
"WUE_T","SPEI_36","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_36",0.384259334834859,0.319315228360117,0.453609832327672
"WUE_ET","SPEI_48","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_ET__SPEI_48",0.319028115520421,0.2568134025217,0.388437191197232
"WUE_T","SPEI_48","Saline","AK Coast",0.495719868293733,"7","US-A03","WUE_T__SPEI_48",0.386089685441604,0.316592352548085,0.460561649212225
"WUE_ET","SPEI_1","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_1",0.242650860812652,0.146783521078153,0.373706816009574
"WUE_T","SPEI_1","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_1",0.286055728406931,0.176815757769416,0.427718739596363
"WUE_ET","SPEI_3","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_3",0.246621016866207,0.149668673240519,0.378427251099146
"WUE_T","SPEI_3","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_3",0.290954492975761,0.180226958457863,0.433718625971508
"WUE_ET","SPEI_6","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_6",0.247594355219396,0.150356105601104,0.379621065160737
"WUE_T","SPEI_6","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_6",0.288734022917861,0.178975153351146,0.43050902312278
"WUE_ET","SPEI_12","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_12",0.252033008006895,0.153390721216411,0.385244440198242
"WUE_T","SPEI_12","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_12",0.291067362118965,0.18065937770886,0.433269230635977
"WUE_ET","SPEI_24","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_24",0.244272279232219,0.147706129074029,0.376110894936237
"WUE_T","SPEI_24","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_24",0.291028589056158,0.180612117948433,0.433255354775138
"WUE_ET","SPEI_36","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_36",0.230092121960017,0.137402755600524,0.359266130795565
"WUE_T","SPEI_36","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_36",0.286706588589431,0.177436443532427,0.428235546288588
"WUE_ET","SPEI_48","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_48",0.232202226944017,0.13860844207929,0.362405380697454
"WUE_T","SPEI_48","Upland","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_48",0.289687986978078,0.178217697819603,0.434053909100409
"WUE_ET","SPEI_1","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_1",0.233589946399441,0.134149237220869,0.374832444577637
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_1",0.275964606693066,0.162103248282753,0.428867334366561
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_3",0.237458333860008,0.136799975045255,0.379610132804473
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_3",0.280758517210368,0.165290287760852,0.434866304717298
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_ET__SPEI_6",0.23840695346036,0.137454362866761,0.380772559239125
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",0.518420823243405,"7","US-A03","WUE_T__SPEI_6",0.278585286899336,0.164127044211398,0.431644693497692
