"site_name","Year","month","water_class","difference_type","Trans_ratio","Trans_ratio_z","SPEI_1","WUE_difference","simple_gam_fitted","simple_gam_residual"
"US-MRf",2006,8,"Upland","WUE_ET_minus_WUE_E",0.661888899332219,0.621808821805957,-0.79348968859853,-10.685896339548,-6.37406043150177,-4.31183590804623
"US-MRf",2006,9,"Upland","WUE_ET_minus_WUE_E",0.397197870204858,-0.902977645588452,-0.550419534263187,-2.43393075412449,-2.63620096272889,0.202270208604403
"US-MRf",2007,3,"Upland","WUE_ET_minus_WUE_E",0.60897705888748,0.317003409468961,-0.797309245084267,-9.43792114410122,-5.41356507532014,-4.02435606878108
"US-MRf",2007,4,"Upland","WUE_ET_minus_WUE_E",0.703008237725918,0.858682020484541,-0.649318760682936,-13.8869009593452,-7.29725861734675,-6.58964234199846
"US-MRf",2007,5,"Upland","WUE_ET_minus_WUE_E",0.71223527439477,0.91183554326618,-0.99140817871717,-16.5049104470728,-7.55435453853586,-8.95055590853698
"US-MRf",2007,6,"Upland","WUE_ET_minus_WUE_E",0.783483655598199,1.32227093973923,-0.590297762593021,-22.4694593953031,-9.98269230979261,-12.4867670855105
"US-MRf",2007,7,"Upland","WUE_ET_minus_WUE_E",0.749366820589272,1.12573655584475,0.866108202207649,-15.3400093020943,-8.71800725440439,-6.62200204768987
"US-MRf",2007,8,"Upland","WUE_ET_minus_WUE_E",0.686270764811868,0.762263670826593,0.731682850564074,-12.4885149177285,-6.90197022349538,-5.58654469423308
"US-MRf",2007,9,"Upland","WUE_ET_minus_WUE_E",0.732884137113991,1.03078595327877,0.538991987619922,-11.3713214771754,-8.17167949090019,-3.19964198627525
"US-MRf",2007,10,"Upland","WUE_ET_minus_WUE_E",0.681647703304471,0.735631934769458,0.490750556033114,-13.2202189253079,-6.77258319020557,-6.44763573510236
"US-MRf",2008,3,"Upland","WUE_ET_minus_WUE_E",0.48608746970391,-0.390917758802308,-0.0771228491171343,-5.93735162425043,-3.50218882883163,-2.4351627954188
"US-MRf",2008,4,"Upland","WUE_ET_minus_WUE_E",0.515544184562818,-0.221228592007212,-0.14929164927691,-7.99661196882636,-3.93405916629875,-4.06255280252761
"US-MRf",2008,6,"Upland","WUE_ET_minus_WUE_E",0.749582876861015,1.12698117558285,0.0945982751166198,-21.8437886919114,-8.69944881983252,-13.1443398720789
"US-MRf",2008,7,"Upland","WUE_ET_minus_WUE_E",0.738088460708761,1.06076612380215,-0.444262869515962,-14.0422202913743,-8.33279659088451,-5.70942370048978
"US-MRf",2009,3,"Upland","WUE_ET_minus_WUE_E",0.737736734833715,1.05873996199277,-0.259065029019625,-21.4321437096125,-8.327443113737,-13.1047005958755
"US-MRf",2009,5,"Upland","WUE_ET_minus_WUE_E",0.603909041136064,0.287808446158906,0.425297838041705,-8.66245440719792,-5.34042232487357,-3.32203208232436
"US-MRf",2009,6,"Upland","WUE_ET_minus_WUE_E",0.597239715732421,0.249388945673185,-0.42242201811118,-10.2365601119218,-5.19199824600456,-5.04456186591724
"US-MRf",2009,7,"Upland","WUE_ET_minus_WUE_E",0.729421580342297,1.01083945291769,0.103290373282193,-12.1015952255792,-8.05261856083058,-4.04897666474864
"US-MRf",2009,8,"Upland","WUE_ET_minus_WUE_E",0.653807046633887,0.575252277496473,0.357458353294095,-9.94939198107881,-6.21663413326211,-3.7327578478167
"US-MRf",2009,9,"Upland","WUE_ET_minus_WUE_E",0.629503290865661,0.435247389441053,0.0663309128975128,-7.05618903977265,-5.75635313610484,-1.29983590366781
"US-MRf",2009,10,"Upland","WUE_ET_minus_WUE_E",0.687410713335176,0.768830489836657,0.0765477851887102,-10.4831759182032,-6.9065122170625,-3.57666370114074
"US-MRf",2010,3,"Upland","WUE_ET_minus_WUE_E",0.6525610457688,0.56807453043149,0.392755501499462,-12.4195361217913,-6.1660417923614,-6.25349432942989
"US-MRf",2010,4,"Upland","WUE_ET_minus_WUE_E",0.480212468951851,-0.424761450718143,0.893500274842314,-5.91053721355045,-3.42724525644992,-2.48329195710053
"US-MRf",2010,5,"Upland","WUE_ET_minus_WUE_E",0.612181271256216,0.335461683912991,0.881174397810762,-12.2390303779521,-5.47449162056772,-6.76453875738443
"US-MRf",2010,7,"Upland","WUE_ET_minus_WUE_E",0.680265031905756,0.727666879646265,-0.613261954038058,-14.4165016726373,-6.73037887199808,-7.68612280063924
"US-MRf",2010,8,"Upland","WUE_ET_minus_WUE_E",0.664315831958416,0.635789477054847,0.449025085800511,-13.0266652892927,-6.42286039584328,-6.60380489344946
"US-MRf",2010,9,"Upland","WUE_ET_minus_WUE_E",0.728740971933524,1.0069187212831,0.906292488090717,-12.4411835526491,-8.04002987075974,-4.40115368188932
"US-MRf",2010,10,"Upland","WUE_ET_minus_WUE_E",0.558847890938209,0.0282279373164404,0.501710952896735,-6.9567159602627,-4.61571668742175,-2.34099927284095
"US-Myb",2011,9,"Freshwater","WUE_ET_minus_WUE_E",0.52830175858024,-0.14773695807206,-0.460060687803037,-1.46327949183151,-1.78187787669891,0.318598384867403
"US-Myb",2011,10,"Freshwater","WUE_ET_minus_WUE_E",0.507572507370219,-0.267150456249403,0.922535146258951,-1.42416826450467,-1.60699230124095,0.182824036736281
"US-Myb",2012,5,"Freshwater","WUE_ET_minus_WUE_E",0.596798904145178,0.246849594244786,-0.856904205972877,-2.00672808213642,-2.51722693720465,0.510498855068227
"US-Myb",2012,6,"Freshwater","WUE_ET_minus_WUE_E",0.660901619157643,0.616121468310517,-0.518146784693123,-2.54549909529431,-3.56685932492101,1.0213602296267
"US-Myb",2012,7,"Freshwater","WUE_ET_minus_WUE_E",0.67121518347978,0.675534072360008,0.83611513639281,-3.01460447141579,-3.82343660840627,0.808832136990485
"US-Myb",2012,8,"Freshwater","WUE_ET_minus_WUE_E",0.658040970219578,0.599642334872904,-0.244366227787153,-3.23046048536826,-3.56532765335035,0.334867167982086
"US-Myb",2012,10,"Freshwater","WUE_ET_minus_WUE_E",0.591172838294822,0.214439923612675,0.191564075502707,-2.75855233316728,-2.44049782570543,-0.318054507461854
"US-Myb",2013,6,"Freshwater","WUE_ET_minus_WUE_E",0.62597529605732,0.414923924915147,-0.684618247614436,-2.49719155167719,-2.90593531780531,0.40874376612812
"US-Myb",2013,7,"Freshwater","WUE_ET_minus_WUE_E",0.663290699938467,0.629884073171443,0.106978248576256,-3.27439006168647,-3.64489788776281,0.370507826076335
"US-Myb",2013,10,"Freshwater","WUE_ET_minus_WUE_E",0.53684359374359,-0.0985306260451301,-0.723084310595018,-1.69608210380009,-1.86093623041684,0.164854126616746
"US-Myb",2014,7,"Freshwater","WUE_ET_minus_WUE_E",0.60550875576243,0.297023806505711,-0.730388612629297,-2.12639330626053,-2.62053487687139,0.494141570610856
"US-Myb",2014,8,"Freshwater","WUE_ET_minus_WUE_E",0.585660218271357,0.182683772150426,0.967943236062957,-1.59980055518352,-2.39463462877347,0.794834073589958
"US-Myb",2014,10,"Freshwater","WUE_ET_minus_WUE_E",0.383371212738558,-0.9826278712248,-0.206055708358478,-0.430480082056877,-0.792250338630968,0.361770256574091
"US-Myb",2015,5,"Freshwater","WUE_ET_minus_WUE_E",0.591261158569562,0.214948703831496,0.0194377283701645,-1.66910840163687,-2.44583514119918,0.77672673956231
"US-Myb",2015,6,"Freshwater","WUE_ET_minus_WUE_E",0.59581196691659,0.241164216333491,0.149617845752106,-2.21590359611605,-2.46303714701246,0.247133550896418
"US-Myb",2015,7,"Freshwater","WUE_ET_minus_WUE_E",0.604014889803014,0.288418200918968,0.452712959810809,-2.1083942215191,-2.59966952496988,0.491275303450777
"US-Myb",2015,8,"Freshwater","WUE_ET_minus_WUE_E",0.587795116268136,0.194982124631383,0.410906873194691,-2.11276419947879,-2.42074931841029,0.307985118931501
"US-Myb",2015,9,"Freshwater","WUE_ET_minus_WUE_E",0.504323643861934,-0.285865949283585,-0.258222146229733,-1.36673928416418,-1.57828975762197,0.211550473457793
"US-Myb",2015,10,"Freshwater","WUE_ET_minus_WUE_E",0.46097860492157,-0.535560580124848,-0.48777122619944,-0.948497592360504,-1.24898764481791,0.300490052457409
"US-Myb",2016,5,"Freshwater","WUE_ET_minus_WUE_E",0.612513369453583,0.337374777979159,0.163892604739506,-2.00548936651459,-2.73672120936965,0.731231842855064
"US-Myb",2016,6,"Freshwater","WUE_ET_minus_WUE_E",0.548605552035773,-0.0307743636092461,-0.0246202442604913,-1.45824626919293,-1.93479380173052,0.476547532537591
"US-Myb",2016,7,"Freshwater","WUE_ET_minus_WUE_E",0.544616087843904,-0.0537561814365094,-0.227372827610564,-1.15442194486284,-1.92264819386508,0.768226249002237
"US-Myb",2016,9,"Freshwater","WUE_ET_minus_WUE_E",0.497016086803436,-0.327962064702551,-0.504843635277944,-1.0116021340871,-1.51932180743186,0.507719673344766
"US-Myb",2017,5,"Freshwater","WUE_ET_minus_WUE_E",0.633481170959024,0.458162475589888,0.186888467909345,-2.67655910043014,-3.07456807643758,0.398008976007432
"US-Myb",2017,7,"Freshwater","WUE_ET_minus_WUE_E",0.493759188170194,-0.346723845099928,-0.184295986584489,-0.815488268518473,-1.48464005175905,0.66915178324058
"US-Myb",2017,8,"Freshwater","WUE_ET_minus_WUE_E",0.585638700723962,0.182559817571431,-0.151152114921624,-1.97352959189634,-2.39437340799249,0.420843816096146
"US-Myb",2018,5,"Freshwater","WUE_ET_minus_WUE_E",0.673749743904753,0.69013473128499,-0.053832647901134,-3.64075273259045,-3.89774448911335,0.256991756522902
"US-Myb",2018,6,"Freshwater","WUE_ET_minus_WUE_E",0.64035554912351,0.49776320868431,-0.089367942332031,-2.88855820339915,-3.15673516694218,0.268176963543026
"US-Myb",2018,7,"Freshwater","WUE_ET_minus_WUE_E",0.681794660235779,0.736478498934808,-0.885248301665318,-3.80343297240239,-4.07741719925818,0.27398422685579
"US-Myb",2018,8,"Freshwater","WUE_ET_minus_WUE_E",0.697990351993995,0.829775849073318,0.945786886440377,-4.8894654042453,-4.5342888260978,-0.355176578147502
"US-Myb",2018,9,"Freshwater","WUE_ET_minus_WUE_E",0.603318363781925,0.284405773846372,0.525839997576048,-2.80588634025451,-2.59883645050585,-0.207049889748657
"US-Myb",2018,10,"Freshwater","WUE_ET_minus_WUE_E",0.495707909556077,-0.335497986755905,-0.147660307228183,-1.44743119593487,-1.51096077142949,0.0635295754946212
"US-Myb",2019,6,"Freshwater","WUE_ET_minus_WUE_E",0.642115152025038,0.507899625853727,0.80038419270631,-3.10550403816788,-3.18940233898876,0.0838983008208771
"US-Myb",2019,8,"Freshwater","WUE_ET_minus_WUE_E",0.663415561816671,0.630603355962425,-0.838419960289044,-3.32286708508967,-3.68089332238665,0.35802623729698
"US-Myb",2019,9,"Freshwater","WUE_ET_minus_WUE_E",0.558019270499103,0.0234545634838582,0.144614704761146,-1.9888669211118,-2.0633205006168,0.0744535795050001
"US-Myb",2020,5,"Freshwater","WUE_ET_minus_WUE_E",0.531904347228529,-0.126983786207453,-0.169981723962008,-1.58486834398275,-1.82030487126012,0.235436527277378
"US-Myb",2020,7,"Freshwater","WUE_ET_minus_WUE_E",0.647325051996091,0.53791191980464,-0.126169800983148,-3.53697152915338,-3.31492320218982,-0.222048326963561
"US-Myb",2020,9,"Freshwater","WUE_ET_minus_WUE_E",0.588041768402322,0.196402995741376,-0.896289573414449,-2.91227416472215,-2.39934733167437,-0.512926833047784
"US-Myb",2021,7,"Freshwater","WUE_ET_minus_WUE_E",0.702356729554912,0.854928924484943,-0.800991478562627,-4.85257261789784,-4.6223675893311,-0.230205028566743
"US-Myb",2021,8,"Freshwater","WUE_ET_minus_WUE_E",0.668846834383636,0.66189089501557,0.483892043910743,-4.10321051197364,-3.80229291200708,-0.300917599966561
"US-Myb",2021,9,"Freshwater","WUE_ET_minus_WUE_E",0.589475820138483,0.204664033858346,-0.462879839872573,-2.39103425011298,-2.41714293076549,0.026108680652503
"US-Myb",2022,6,"Freshwater","WUE_ET_minus_WUE_E",0.668594549232492,0.660437574192201,-0.793528127154536,-3.63278386822965,-3.73713346265837,0.104349594428712
"US-Myb",2022,8,"Freshwater","WUE_ET_minus_WUE_E",0.669312838901725,0.66457537353858,-0.495748891486527,-3.90749641011899,-3.81292686750957,-0.0945695426094186
"US-Myb",2022,9,"Freshwater","WUE_ET_minus_WUE_E",0.552804415978452,-0.0065862717825791,-0.282926593624064,-1.64476993805187,-2.01091905350314,0.366149115451264
"US-Myb",2022,10,"Freshwater","WUE_ET_minus_WUE_E",0.614167235335529,0.346902083547433,-0.316311140246945,-3.01854144064916,-2.7571781566188,-0.261363284030357
"US-Myb",2023,8,"Freshwater","WUE_ET_minus_WUE_E",0.69235165604774,0.797293421161251,-0.365183668005962,-4.68727342067089,-4.3820472047713,-0.305226215899594
"US-Myb",2024,5,"Freshwater","WUE_ET_minus_WUE_E",0.569243605697298,0.0881137794464509,0.460864850300177,-1.99509966668575,-2.18781059466882,0.192710927983073
"US-Myb",2024,6,"Freshwater","WUE_ET_minus_WUE_E",0.657593760475582,0.597066126045656,-0.442553510335918,-3.21851516518687,-3.49649752822614,0.277982363039278
"US-Myb",2024,8,"Freshwater","WUE_ET_minus_WUE_E",0.703944528081233,0.86407564061607,0.141908774458449,-4.33093842333577,-4.70048979877261,0.369551375436838
"US-Myb",2024,9,"Freshwater","WUE_ET_minus_WUE_E",0.639456508061014,0.49258416785982,0.0935548864636732,-3.37308115455268,-3.17518805015709,-0.197893104395593
"US-Myb",2025,5,"Freshwater","WUE_ET_minus_WUE_E",0.666823497481104,0.650235204461445,-0.514940813009019,-4.22121156274241,-3.73835789607486,-0.482853666667551
"US-Myb",2025,6,"Freshwater","WUE_ET_minus_WUE_E",0.715988023266224,0.933453732267856,0.55071964765448,-5.77653049280664,-4.9939352902196,-0.782595202587036
"US-Myb",2025,8,"Freshwater","WUE_ET_minus_WUE_E",0.688047282408699,0.772497527257865,-0.202616057635113,-4.14242546816359,-4.26924193752601,0.126816469362415
"US-NC4",2009,4,"Freshwater","WUE_ET_minus_WUE_E",0.629650396927691,0.436094812692965,-0.76745307925348,-2.94207221330251,-3.28932981505522,0.347257601752708
"US-NC4",2009,5,"Freshwater","WUE_ET_minus_WUE_E",0.706688417802679,0.879882167679251,0.555671520647344,-5.89486254471143,-5.04618069763118,-0.84868184708025
"US-NC4",2009,6,"Freshwater","WUE_ET_minus_WUE_E",0.779319227355578,1.29828121915928,-0.692500787999132,-9.68334907860442,-7.44722940676761,-2.23611967183681
"US-NC4",2009,7,"Freshwater","WUE_ET_minus_WUE_E",0.685641433361676,0.75863832665863,-0.152450516970303,-5.33666768519758,-4.45963201621041,-0.877035668987169
"US-NC4",2009,8,"Freshwater","WUE_ET_minus_WUE_E",0.740046439465795,1.07204531041461,0.904984692588811,-6.88110391920004,-6.10623668059664,-0.774867238603401
"US-NC4",2009,9,"Freshwater","WUE_ET_minus_WUE_E",0.630836841125085,0.442929475969875,0.203324519299167,-3.16410619837627,-3.3079571962648,0.143850997888529
"US-NC4",2010,5,"Freshwater","WUE_ET_minus_WUE_E",0.783982790269185,1.32514626873786,0.121933300843415,-9.30069712686388,-7.66414998839936,-1.63654713846452
"US-NC4",2010,6,"Freshwater","WUE_ET_minus_WUE_E",0.775319095075457,1.27523794644761,-0.99005940618672,-6.05504287294235,-7.29787996722118,1.24283709427883
"US-NC4",2010,7,"Freshwater","WUE_ET_minus_WUE_E",0.7452292236773,1.10190140057067,-0.904924148568184,-4.84884733186347,-6.24828574151843,1.39943840965496
"US-NC4",2010,8,"Freshwater","WUE_ET_minus_WUE_E",0.685809813634249,0.759608302716538,-0.475923513617607,-3.40245631231847,-4.49718322929918,1.09472691698071
"US-NC4",2011,7,"Freshwater","WUE_ET_minus_WUE_E",0.779572834849315,1.29974215750598,-0.345228048714957,-7.43951310644864,-7.48289800421856,0.0433848977699203
"US-NC4",2011,9,"Freshwater","WUE_ET_minus_WUE_E",0.615406377558906,0.354040320531175,0.819198719819916,-1.99584094271011,-3.05922435025369,1.06338340754358
"US-NC4",2012,4,"Freshwater","WUE_ET_minus_WUE_E",0.640395249268306,0.497991906437072,-0.14078022798185,-3.45095190126042,-3.47943146571282,0.0284795644523994
"US-NC4",2012,6,"Freshwater","WUE_ET_minus_WUE_E",0.745044594601339,1.1008378212063,-0.596137285736881,-6.38674140825717,-6.21582711621939,-0.170914292037777
"US-NC4",2012,7,"Freshwater","WUE_ET_minus_WUE_E",0.722227579685793,0.969397493650584,0.746625144416663,-5.74803674174427,-5.49680744302855,-0.251229298715717
"US-NC4",2013,4,"Freshwater","WUE_ET_minus_WUE_E",0.581332108698479,0.15775114436972,0.550266614184416,-1.96082372080402,-2.60541579545576,0.644592074651746
"US-NC4",2013,5,"Freshwater","WUE_ET_minus_WUE_E",0.706052460162372,0.876218652497143,-0.603845961140834,-5.39987078002729,-5.02789491347796,-0.371975866549333
"US-NC4",2013,7,"Freshwater","WUE_ET_minus_WUE_E",0.718172110439707,0.946035445281389,-0.467319225677031,-4.40260102072578,-5.3718192524757,0.969218231749918
"US-NC4",2013,8,"Freshwater","WUE_ET_minus_WUE_E",0.67949153421309,0.723211047432286,0.197375546797607,-5.28618238388145,-4.33926030533024,-0.946922078551208
"US-NC4",2014,5,"Freshwater","WUE_ET_minus_WUE_E",0.697457083471217,0.826703887663446,-0.647469268738909,-4.93817693961797,-4.78691695664541,-0.151259982972556
"US-NC4",2014,6,"Freshwater","WUE_ET_minus_WUE_E",0.699546484939798,0.838740151585003,-0.509422722041432,-6.28484746863755,-4.80317777579948,-1.48166969283807
"US-NC4",2014,7,"Freshwater","WUE_ET_minus_WUE_E",0.574692806521554,0.119504596514684,0.430413239706745,-2.72801671068551,-2.51849679201573,-0.209519918669782
"US-NC4",2014,8,"Freshwater","WUE_ET_minus_WUE_E",0.606498007621486,0.302722518141333,-0.0810771049149505,-3.87930921238735,-2.95314839471272,-0.926160817674633
"US-NC4",2015,4,"Freshwater","WUE_ET_minus_WUE_E",0.590271439602137,0.209247301358477,0.416194999967762,-3.94846424599549,-2.71408672017439,-1.2343775258211
"US-NC4",2015,7,"Freshwater","WUE_ET_minus_WUE_E",0.714662957003079,0.925820518882778,-0.498324519751908,-7.4607634996893,-5.26560488438134,-2.19515861530795
"US-NC4",2015,8,"Freshwater","WUE_ET_minus_WUE_E",0.7629712970429,1.20410687939091,-0.49453104203057,-8.35797861166204,-6.90490911071756,-1.45306950094448
"US-NC4",2015,9,"Freshwater","WUE_ET_minus_WUE_E",0.637127482708529,0.479167519961346,0.884163135768123,-4.0226780783571,-3.41833239322064,-0.604345685136464
"US-NC4",2016,4,"Freshwater","WUE_ET_minus_WUE_E",0.675618554970756,0.700900256028887,-0.0908503236986653,-2.94758580530201,-4.2227729202385,1.27518711493649
"US-NC4",2016,6,"Freshwater","WUE_ET_minus_WUE_E",0.800581331658194,1.42076428560789,0.350086850120997,-7.61846824438969,-8.25981276368225,0.641344519292559
"US-NC4",2016,7,"Freshwater","WUE_ET_minus_WUE_E",0.778741706298186,1.29495433537387,0.710556876977628,-5.42532901666518,-7.45174664279526,2.02641762613007
"US-NC4",2016,8,"Freshwater","WUE_ET_minus_WUE_E",0.717383063176947,0.941490037783607,-0.107281926322347,-4.45063560507448,-5.38103791153022,0.930402306455736
"US-NC4",2017,4,"Freshwater","WUE_ET_minus_WUE_E",0.764150351368091,1.21089897236551,-0.0053822522180712,-7.95761728690966,-6.92464267256884,-1.03297461434082
"US-NC4",2017,5,"Freshwater","WUE_ET_minus_WUE_E",0.830945854276102,1.59568299490196,0.926370358945987,-11.8548765245182,-9.49963807641096,-2.35523844810725
"US-NC4",2017,6,"Freshwater","WUE_ET_minus_WUE_E",0.805204086591615,1.44739425560649,-0.247391014084753,-11.0910000282917,-8.43994199572991,-2.65105803256177
"US-NC4",2017,7,"Freshwater","WUE_ET_minus_WUE_E",0.814009776395497,1.49812055597753,0.995272384693021,-11.0690826554471,-8.81187525847072,-2.25720739697635
"US-NC4",2017,9,"Freshwater","WUE_ET_minus_WUE_E",0.790131497229497,1.36056668021144,-0.307491679959381,-9.08613372076552,-7.89182059391883,-1.19431312684669
"US-NC4",2018,4,"Freshwater","WUE_ET_minus_WUE_E",0.664311462145321,0.635764304188604,0.652548096338196,-2.39787719621317,-3.96314467563647,1.5652674794233
"US-NC4",2018,6,"Freshwater","WUE_ET_minus_WUE_E",0.81044824445745,1.47760389653413,-0.765952818546407,-5.99966439517067,-8.64547858927527,2.64581419410461
"US-NC4",2018,8,"Freshwater","WUE_ET_minus_WUE_E",0.768751113373145,1.23740224929234,-0.404042650098663,-3.95878409435875,-7.11495658667239,3.15617249231364
"US-NC4",2018,9,"Freshwater","WUE_ET_minus_WUE_E",0.751596401170701,1.13858033944308,0.235524399709963,-3.87623555139428,-6.47683877834545,2.60060322695117
"US-NC4",2019,5,"Freshwater","WUE_ET_minus_WUE_E",0.815172678098914,1.50481959971213,-0.482836798734562,-8.32770061581189,-8.87286609806248,0.54516548225059
"US-NC4",2019,6,"Freshwater","WUE_ET_minus_WUE_E",0.807542847234043,1.46086698488563,-0.398388368194685,-7.2118418838025,-8.53145763131135,1.31961574750885
"US-NC4",2019,8,"Freshwater","WUE_ET_minus_WUE_E",0.800419042726188,1.41982939949503,0.313865926291291,-4.36631598247973,-8.31292521849185,3.94660923601212
"US-NC4",2020,9,"Freshwater","WUE_ET_minus_WUE_E",0.65309118382151,0.571128458368857,0.360047770534807,-2.62252508964981,-3.72381743437433,1.10129234472452
"US-NC4",2021,6,"Freshwater","WUE_ET_minus_WUE_E",0.758413204777144,1.17784940694513,0.916782143670982,-6.81135158113929,-6.68213306497983,-0.129218516159455
"US-NC4",2021,7,"Freshwater","WUE_ET_minus_WUE_E",0.836231898288309,1.62613392632354,-0.767447614650189,-9.87259903385435,-9.69602571015688,-0.176573323697474
"US-NC4",2021,8,"Freshwater","WUE_ET_minus_WUE_E",0.818759210337004,1.5254802765758,0.395046234469292,-8.16799546733835,-9.03287852115747,0.864883053819122
"US-NC4",2025,5,"Freshwater","WUE_ET_minus_WUE_E",0.778017990412673,1.29078527761583,0.659704933201805,-6.84549735060784,-7.43976046938573,0.594263118777886
"US-NC4",2025,6,"Freshwater","WUE_ET_minus_WUE_E",0.792053711557583,1.37163984126476,0.263743545996778,-8.88298839950357,-7.93049203621175,-0.952496363291824
"US-NC4",2025,7,"Freshwater","WUE_ET_minus_WUE_E",0.743999600717992,1.09481800052296,-0.192350725992654,-6.14358391267558,-6.20639774711602,0.0628138344404432
"US-NC4",2025,9,"Freshwater","WUE_ET_minus_WUE_E",0.714371543980842,0.924141796962379,-0.863522877909886,-4.42877033085874,-5.26568112872727,0.836910797868529
"US-NGC",2017,7,"Upland","WUE_ET_minus_WUE_E",0.702158411535352,0.853786488213259,-0.0483442685829113,-5.51175124182789,-6.0621003187275,0.550349076899615
"US-NGC",2017,8,"Upland","WUE_ET_minus_WUE_E",0.52407885962309,-0.172063506668224,-0.382187437693883,-2.57248697974524,-2.88583493663722,0.31334795689198
"US-NGC",2018,6,"Upland","WUE_ET_minus_WUE_E",0.344875087150209,-1.20438971762265,-0.81104689621122,-1.14484836410109,-1.22054275797667,0.075694393875581
"US-NGC",2018,7,"Upland","WUE_ET_minus_WUE_E",0.53269276557872,-0.122442001640819,-0.658710103776911,-3.14409917614634,-2.9871197466067,-0.156979429539639
"US-NGC",2018,8,"Upland","WUE_ET_minus_WUE_E",0.50199585789888,-0.299275457521011,0.0238334856021237,-2.5735725868234,-2.55216277709198,-0.0214098097314155
"US-NGC",2019,6,"Upland","WUE_ET_minus_WUE_E",0.36489479451943,-1.08906363733038,-0.217599802263416,-1.13183001795025,-1.26596520599563,0.13413518804538
"US-NGC",2019,7,"Upland","WUE_ET_minus_WUE_E",0.453669909930886,-0.577663250747459,0.274406818308432,-2.39391223794596,-1.89143978156828,-0.502472456377677
"US-NGC",2019,8,"Upland","WUE_ET_minus_WUE_E",0.412374238068852,-0.815552240883547,0.815449170543266,-2.08572037773525,-1.55268575521468,-0.533034622520567
"US-NGC",2020,8,"Upland","WUE_ET_minus_WUE_E",0.375027599484884,-1.0306923206333,-0.919723360376473,-1.06084504263678,-1.3581188900594,0.297273847422612
"US-NGC",2021,8,"Upland","WUE_ET_minus_WUE_E",0.37206577632819,-1.04775428107461,0.46716406836993,-1.39522567628799,-1.34777738348934,-0.0474482927986513
"US-NGC",2022,6,"Upland","WUE_ET_minus_WUE_E",0.284256032328856,-1.55359352238538,-0.489665923191463,-0.606049134596934,-1.16231867093797,0.556269536341032
"US-NGC",2022,7,"Upland","WUE_ET_minus_WUE_E",0.329648176404506,-1.29210628105064,0.974982407529223,-1.05959904165426,-1.22505622997917,0.16545718832491
"US-NGC",2022,8,"Upland","WUE_ET_minus_WUE_E",0.253684260711464,-1.72970611600125,-0.107615715836361,-0.799713083146786,-1.19102207717961,0.391308994032828
"US-ONA",2016,4,"Upland","WUE_ET_minus_WUE_E",0.440575722840389,-0.65309398726673,-0.773486369384111,-1.80045620810778,-1.36347519894507,-0.436981009162706
"US-ONA",2016,6,"Upland","WUE_ET_minus_WUE_E",0.447698703712614,-0.612061146534326,0.517584938914397,-1.44939387892117,-1.39894325019366,-0.0504506287275124
"US-ONA",2016,9,"Upland","WUE_ET_minus_WUE_E",0.554673496893401,0.00418080746062621,0.263702183620961,-2.51386817695199,-2.94247011388494,0.428601936932959
"US-ONA",2017,7,"Upland","WUE_ET_minus_WUE_E",0.533744839378377,-0.116381396195648,0.669834884204176,-1.92018665876118,-2.60143330847006,0.68124664970888
"US-ONA",2017,8,"Upland","WUE_ET_minus_WUE_E",0.544939524800025,-0.0518929815563543,0.210783120717094,-2.00584716577583,-2.8118405109327,0.805993345156867
"US-ONA",2018,3,"Upland","WUE_ET_minus_WUE_E",0.348108519969352,-1.18576311504336,-0.834841215681908,-1.1453083818746,-0.856611246640336,-0.288697135234269
"US-ONA",2018,4,"Upland","WUE_ET_minus_WUE_E",0.318668150321345,-1.35535812316421,-0.355461568036514,-0.992443765531484,-0.822174907254848,-0.170268858276637
"US-ONA",2018,6,"Upland","WUE_ET_minus_WUE_E",0.542067023247873,-0.0684403934906792,-0.174207120613592,-2.05154502849337,-2.70680965279907,0.6552646243057
"US-ONA",2018,7,"Upland","WUE_ET_minus_WUE_E",0.448639938344489,-0.606639044266423,0.61012840261594,-1.43625920600072,-1.43498266749717,-0.00127653850355181
"US-ONA",2018,8,"Upland","WUE_ET_minus_WUE_E",0.496971201346298,-0.32822063310909,0.0504259606020227,-1.68788253448046,-2.07714029325632,0.389257758775859
"US-ONA",2018,9,"Upland","WUE_ET_minus_WUE_E",0.608410353269139,0.31373882940105,-0.655525339872255,-2.72616931082307,-3.80235499711717,1.0761856862941
"US-ONA",2019,3,"Upland","WUE_ET_minus_WUE_E",0.388298340330588,-0.954244523665871,-0.124026821355731,-1.36738418067264,-0.983825407267898,-0.383558773404739
"US-ONA",2019,4,"Upland","WUE_ET_minus_WUE_E",0.491900449982464,-0.35743134374249,-0.338060236836321,-1.95756565173925,-1.98229451206001,0.0247288603207561
"US-ONA",2019,5,"Upland","WUE_ET_minus_WUE_E",0.344074379606142,-1.20900229565961,0.344940451945156,-0.659058015578425,-0.858190438838005,0.19913242325958
"US-ONA",2019,6,"Upland","WUE_ET_minus_WUE_E",0.472845558404381,-0.467199479488216,0.553285864000229,-1.31953150564191,-1.69062254360285,0.371091037960937
"US-ONA",2019,7,"Upland","WUE_ET_minus_WUE_E",0.566423515206338,0.0718682881216414,0.909639558852039,-2.56935014702125,-3.12130677290841,0.551956625887162
"US-ONA",2020,4,"Upland","WUE_ET_minus_WUE_E",0.376682455197272,-1.02115931302039,0.959509490941708,-1.27345356252475,-0.939098195158215,-0.334355367366539
