"site_name","Year","month","water_class","difference_type","Trans_ratio","Trans_ratio_z","WUE_difference","simple_mixed_fitted","simple_mixed_residual"
"US-NC4",2011,5,"Freshwater","WUE_ET_minus_WUE_E",0.813190676233836,1.49340202491866,-10.5579415053468,-6.22917922836912,-4.32876227697765
"US-NC4",2011,6,"Freshwater","WUE_ET_minus_WUE_E",0.79635179372437,1.39639949233897,-8.7937742551166,-5.97593337058406,-2.81784088453254
"US-NC4",2011,7,"Freshwater","WUE_ET_minus_WUE_E",0.779572834849315,1.29974215750598,-7.43951310644864,-5.86260767140473,-1.57690543504391
"US-NC4",2011,8,"Freshwater","WUE_ET_minus_WUE_E",0.660825709580796,0.615684181501426,-2.95479475982814,-4.53884544975081,1.58405068992267
"US-NC4",2011,9,"Freshwater","WUE_ET_minus_WUE_E",0.615406377558906,0.354040320531175,-1.99584094271011,-3.95073616528082,1.95489522257071
"US-NC4",2012,4,"Freshwater","WUE_ET_minus_WUE_E",0.640395249268306,0.497991906437072,-3.45095190126042,-4.24178418679921,0.790832285538792
"US-NC4",2012,5,"Freshwater","WUE_ET_minus_WUE_E",0.707491730196781,0.884509751287415,-6.83602163349559,-5.02924200691031,-1.80677962658528
"US-NC4",2012,6,"Freshwater","WUE_ET_minus_WUE_E",0.745044594601339,1.1008378212063,-6.38674140825717,-5.39347327741586,-0.993268130841309
"US-NC4",2012,7,"Freshwater","WUE_ET_minus_WUE_E",0.722227579685793,0.969397493650584,-5.74803674174427,-5.21160112191047,-0.536435619833792
"US-NC4",2012,8,"Freshwater","WUE_ET_minus_WUE_E",0.690581673202146,0.787097208998794,-4.80102622887021,-4.87664719374469,0.0756209648744797
"US-NC4",2012,9,"Freshwater","WUE_ET_minus_WUE_E",0.651169278737139,0.560057078753436,-3.7237701565542,-4.35673109597834,0.632960939424139
"US-NC4",2013,4,"Freshwater","WUE_ET_minus_WUE_E",0.581332108698479,0.15775114436972,-1.96082372080402,-3.57127550678699,1.61045178598298
"US-NC4",2013,5,"Freshwater","WUE_ET_minus_WUE_E",0.706052460162372,0.876218652497143,-5.39987078002729,-5.01290283087526,-0.386967949152027
"US-NC4",2013,6,"Freshwater","WUE_ET_minus_WUE_E",0.731849853834678,1.02482783239742,-7.08522821522276,-5.24368123911242,-1.84154697611034
"US-NC4",2013,7,"Freshwater","WUE_ET_minus_WUE_E",0.718172110439707,0.946035445281389,-4.40260102072578,-5.165561793409,0.762960772683219
"US-NC4",2013,8,"Freshwater","WUE_ET_minus_WUE_E",0.67949153421309,0.723211047432286,-5.28618238388145,-4.75074744674575,-0.535434937135697
"US-NC4",2013,9,"Freshwater","WUE_ET_minus_WUE_E",0.616005678484864,0.357492670030175,-3.0070379876966,-3.95753967198428,0.950501684287674
"US-NC4",2014,4,"Freshwater","WUE_ET_minus_WUE_E",0.584209800230413,0.174328453845204,-1.68504036653292,-3.60394422592289,1.91890385938997
"US-NC4",2014,5,"Freshwater","WUE_ET_minus_WUE_E",0.697457083471217,0.826703887663446,-4.93817693961797,-4.91532463534093,-0.0228523042770377
"US-NC4",2014,6,"Freshwater","WUE_ET_minus_WUE_E",0.699546484939798,0.838740151585003,-6.28484746863755,-4.87696031928514,-1.4078871493524
"US-NC4",2014,7,"Freshwater","WUE_ET_minus_WUE_E",0.574692806521554,0.119504596514684,-2.72801671068551,-3.5367266561122,0.808709945426686
"US-NC4",2014,8,"Freshwater","WUE_ET_minus_WUE_E",0.606498007621486,0.302722518141333,-3.87930921238735,-3.92209538571097,0.0427861733236132
"US-NC4",2014,9,"Freshwater","WUE_ET_minus_WUE_E",0.686193772697282,0.761820147920647,-4.43932601831062,-4.75434332903506,0.315017310724436
"US-NC4",2015,4,"Freshwater","WUE_ET_minus_WUE_E",0.590271439602137,0.209247301358477,-3.94846424599549,-3.67275840977143,-0.275705836224059
"US-NC4",2015,6,"Freshwater","WUE_ET_minus_WUE_E",0.762913383768172,1.20377326257784,-9.07817842165022,-5.59632700517362,-3.48185141647661
"US-NC4",2015,7,"Freshwater","WUE_ET_minus_WUE_E",0.714662957003079,0.925820518882778,-7.4607634996893,-5.12572446312053,-2.33503903656876
"US-NC4",2015,8,"Freshwater","WUE_ET_minus_WUE_E",0.7629712970429,1.20410687939091,-8.35797861166204,-5.69844350629705,-2.65953510536499
"US-NC4",2015,9,"Freshwater","WUE_ET_minus_WUE_E",0.637127482708529,0.479167519961346,-4.0226780783571,-4.19732294346039,0.174644865103286
"US-NC4",2016,4,"Freshwater","WUE_ET_minus_WUE_E",0.675618554970756,0.700900256028887,-2.94758580530201,-4.64165341123192,1.69406760592991
"US-NC4",2016,5,"Freshwater","WUE_ET_minus_WUE_E",0.756623013457625,1.16753678128853,-7.46542731018418,-5.58700022241848,-1.8784270877657
"US-NC4",2016,6,"Freshwater","WUE_ET_minus_WUE_E",0.800581331658194,1.42076428560789,-7.61846824438969,-6.02394879729029,-1.5945194470994
"US-NC4",2016,7,"Freshwater","WUE_ET_minus_WUE_E",0.778741706298186,1.29495433537387,-5.42532901666518,-5.85317236365846,0.427843346993272
"US-NC4",2016,8,"Freshwater","WUE_ET_minus_WUE_E",0.717383063176947,0.941490037783607,-4.45063560507448,-5.18090742171634,0.730271816641854
"US-NC4",2016,9,"Freshwater","WUE_ET_minus_WUE_E",0.676913274210884,0.708358651513358,-3.34434258967054,-4.64898735354958,1.30464476387904
"US-NC4",2017,4,"Freshwater","WUE_ET_minus_WUE_E",0.764150351368091,1.21089897236551,-7.95761728690966,-5.64670220086257,-2.3109150860471
"US-NC4",2017,5,"Freshwater","WUE_ET_minus_WUE_E",0.830945854276102,1.59568299490196,-11.8548765245182,-6.43074319665195,-5.42413332786626
"US-NC4",2017,6,"Freshwater","WUE_ET_minus_WUE_E",0.805204086591615,1.44739425560649,-11.0910000282917,-6.07642818254688,-5.0145718457448
"US-NC4",2017,7,"Freshwater","WUE_ET_minus_WUE_E",0.814009776395497,1.49812055597753,-11.0690826554471,-6.25354977162189,-4.81553288382518
"US-NC4",2017,9,"Freshwater","WUE_ET_minus_WUE_E",0.790131497229497,1.36056668021144,-9.08613372076552,-5.93428645104324,-3.15184726972228
"US-NC4",2018,4,"Freshwater","WUE_ET_minus_WUE_E",0.664311462145321,0.635764304188604,-2.39787719621317,-4.51329071646132,2.11541352024816
"US-NC4",2018,5,"Freshwater","WUE_ET_minus_WUE_E",0.80115291209673,1.42405694769992,-6.86231023084103,-6.0925216570988,-0.769788573742225
"US-NC4",2018,6,"Freshwater","WUE_ET_minus_WUE_E",0.81044824445745,1.47760389653413,-5.99966439517067,-6.13596198543092,0.136297590260255
"US-NC4",2018,7,"Freshwater","WUE_ET_minus_WUE_E",0.781246407315855,1.30938298537082,-5.30502017452835,-5.88160674349299,0.576586568964635
"US-NC4",2018,8,"Freshwater","WUE_ET_minus_WUE_E",0.768751113373145,1.23740224929234,-3.95878409435875,-5.76405832089913,1.80527422654038
"US-NC4",2018,9,"Freshwater","WUE_ET_minus_WUE_E",0.751596401170701,1.13858033944308,-3.87623555139428,-5.49682044190036,1.62058489050608
"US-NC4",2019,4,"Freshwater","WUE_ET_minus_WUE_E",0.65935211134674,0.607195330734275,-2.44093125944687,-4.45699015869225,2.01605889924538
"US-NC4",2019,5,"Freshwater","WUE_ET_minus_WUE_E",0.815172678098914,1.50481959971213,-8.32770061581189,-6.2516797158392,-2.07602089997269
"US-NC4",2019,6,"Freshwater","WUE_ET_minus_WUE_E",0.807542847234043,1.46086698488563,-7.2118418838025,-6.1029787400704,-1.1088631437321
"US-NC4",2019,7,"Freshwater","WUE_ET_minus_WUE_E",0.815846780131084,1.5087028505336,-6.41198042442057,-6.27440418163196,-0.137576242788615
"US-NC4",2019,8,"Freshwater","WUE_ET_minus_WUE_E",0.800419042726188,1.41982939949503,-4.36631598247973,-6.12356547382687,1.75724949134714
"US-NC4",2019,9,"Freshwater","WUE_ET_minus_WUE_E",0.729954861411872,1.01391148660499,-3.52261723909193,-5.25113692224448,1.72851968315254
"US-NC4",2020,9,"Freshwater","WUE_ET_minus_WUE_E",0.65309118382151,0.571128458368857,-2.62252508964981,-4.37854934046716,1.75602425081735
"US-NC4",2021,4,"Freshwater","WUE_ET_minus_WUE_E",0.704744928277228,0.868686448135222,-4.4458120811027,-4.97230779111844,0.526495710015735
"US-NC4",2021,5,"Freshwater","WUE_ET_minus_WUE_E",0.796265619083013,1.39590307231519,-8.79104363815993,-6.0370391284719,-2.75400450968804
"US-NC4",2021,6,"Freshwater","WUE_ET_minus_WUE_E",0.758413204777144,1.17784940694513,-6.81135158113929,-5.54523915163279,-1.26611242950649
"US-NC4",2021,7,"Freshwater","WUE_ET_minus_WUE_E",0.836231898288309,1.62613392632354,-9.87259903385435,-6.5058242946775,-3.36677473917685
"US-NC4",2021,8,"Freshwater","WUE_ET_minus_WUE_E",0.818759210337004,1.5254802765758,-8.16799546733835,-6.33177048049076,-1.83622498684759
"US-NC4",2021,9,"Freshwater","WUE_ET_minus_WUE_E",0.794430575746516,1.38533207088837,-5.86778502151004,-5.98309133059934,0.115306309089299
"US-NC4",2025,4,"Freshwater","WUE_ET_minus_WUE_E",0.674735612910445,0.695813955561913,-2.76581975108909,-4.63162989555575,1.86581014446666
"US-NC4",2025,5,"Freshwater","WUE_ET_minus_WUE_E",0.778017990412673,1.29078527761583,-6.84549735060784,-5.82988466131927,-1.01561268928857
"US-NC4",2025,6,"Freshwater","WUE_ET_minus_WUE_E",0.792053711557583,1.37163984126476,-8.88298839950357,-5.92713980199911,-2.95584859750446
"US-NC4",2025,7,"Freshwater","WUE_ET_minus_WUE_E",0.743999600717992,1.09481800052296,-6.14358391267558,-5.45876591779937,-0.684817994876204
"US-NC4",2025,9,"Freshwater","WUE_ET_minus_WUE_E",0.714371543980842,0.924141796962379,-4.42877033085874,-5.07422879477133,0.645458463912587
"US-NGC",2017,7,"Upland","WUE_ET_minus_WUE_E",0.702158411535352,0.853786488213259,-5.51175124182789,-5.47113412539259,-0.0406171164352989
"US-NGC",2017,8,"Upland","WUE_ET_minus_WUE_E",0.52407885962309,-0.172063506668224,-2.57248697974524,-3.26122082644767,0.688733846702433
"US-NGC",2018,6,"Upland","WUE_ET_minus_WUE_E",0.344875087150209,-1.20438971762265,-1.14484836410109,-0.911440605679602,-0.233407758421489
"US-NGC",2018,7,"Upland","WUE_ET_minus_WUE_E",0.53269276557872,-0.122442001640819,-3.14409917614634,-3.34498915137314,0.200889975226804
"US-NGC",2018,8,"Upland","WUE_ET_minus_WUE_E",0.50199585789888,-0.299275457521011,-2.5735725868234,-2.98416371046318,0.410591123639787
"US-NGC",2019,5,"Upland","WUE_ET_minus_WUE_E",0.302435557207065,-1.44886804827566,-0.88554988384319,-0.44107105284654,-0.44447883099665
"US-NGC",2019,6,"Upland","WUE_ET_minus_WUE_E",0.36489479451943,-1.08906363733038,-1.13183001795025,-1.16261127784817,0.0307812598979293
"US-NGC",2019,7,"Upland","WUE_ET_minus_WUE_E",0.453669909930886,-0.577663250747459,-2.39391223794596,-2.35355489093724,-0.0403573470087233
"US-NGC",2019,8,"Upland","WUE_ET_minus_WUE_E",0.412374238068852,-0.815552240883547,-2.08572037773525,-1.85975554213237,-0.22596483560288
"US-NGC",2020,8,"Upland","WUE_ET_minus_WUE_E",0.375027599484884,-1.0306923206333,-1.06084504263678,-1.39119822791339,0.330353185276606
"US-NGC",2021,5,"Upland","WUE_ET_minus_WUE_E",0.185394716688303,-2.12309675313141,-0.331102894420771,1.0273433471296,-1.35844624155037
"US-NGC",2021,6,"Upland","WUE_ET_minus_WUE_E",0.287045748417913,-1.53752300668076,-0.932385895987014,-0.185903832710258,-0.746482063276756
"US-NGC",2021,7,"Upland","WUE_ET_minus_WUE_E",0.524138480252917,-0.171720054418114,-2.77735399931717,-3.23766562483114,0.460311625513965
"US-NGC",2021,8,"Upland","WUE_ET_minus_WUE_E",0.37206577632819,-1.04775428107461,-1.39522567628799,-1.35403868809639,-0.0411869881916052
"US-NGC",2022,6,"Upland","WUE_ET_minus_WUE_E",0.284256032328856,-1.55359352238538,-0.606049134596934,-0.150903577595391,-0.455145557001543
"US-NGC",2022,7,"Upland","WUE_ET_minus_WUE_E",0.329648176404506,-1.29210628105064,-1.05959904165426,-0.797557013504474,-0.262042028149788
"US-NGC",2022,8,"Upland","WUE_ET_minus_WUE_E",0.253684260711464,-1.72970611600125,-0.799713083146786,0.131196050923921,-0.930909134070706
"US-NGC",2023,7,"Upland","WUE_ET_minus_WUE_E",0.502958928423257,-0.293727566806472,-3.28972040074903,-2.97194334572013,-0.317777055028902
"US-ONA",2016,4,"Upland","WUE_ET_minus_WUE_E",0.440575722840389,-0.65309398726673,-1.80045620810778,-1.73005174060689,-0.070404467500889
"US-ONA",2016,5,"Upland","WUE_ET_minus_WUE_E",0.467318054205579,-0.499041373142817,-1.70290751480258,-2.09131701156481,0.388409496762226
"US-ONA",2016,6,"Upland","WUE_ET_minus_WUE_E",0.447698703712614,-0.612061146534326,-1.44939387892117,-1.78308523793037,0.333691359009206
"US-ONA",2016,7,"Upland","WUE_ET_minus_WUE_E",0.575694503066598,0.125274997352801,-2.23170182305339,-3.46609825878217,1.23439643572878
"US-ONA",2016,8,"Upland","WUE_ET_minus_WUE_E",0.573670716882741,0.113616718656248,-2.68182764911387,-3.46501070347137,0.783183054357507
"US-ONA",2016,9,"Upland","WUE_ET_minus_WUE_E",0.554673496893401,0.00418080746062621,-2.51386817695199,-3.15417769083038,0.640309513878395
"US-ONA",2017,6,"Upland","WUE_ET_minus_WUE_E",0.395556340176994,-0.912433888894319,-1.18408121390015,-1.1288982282923,-0.0551829856078496
"US-ONA",2017,7,"Upland","WUE_ET_minus_WUE_E",0.533744839378377,-0.116381396195648,-1.92018665876118,-2.93979060445475,1.01960394569358
"US-ONA",2017,8,"Upland","WUE_ET_minus_WUE_E",0.544939524800025,-0.0518929815563543,-2.00584716577583,-3.10454425436058,1.09869708858475
"US-ONA",2017,9,"Upland","WUE_ET_minus_WUE_E",0.466840403134247,-0.501792943122745,-1.63371831777298,-2.0522086764356,0.418490358662623
"US-ONA",2018,3,"Upland","WUE_ET_minus_WUE_E",0.348108519969352,-1.18576311504336,-1.1453083818746,-0.58182665459057,-0.563481727284035
"US-ONA",2018,4,"Upland","WUE_ET_minus_WUE_E",0.318668150321345,-1.35535812316421,-0.992443765531484,-0.200578488708951,-0.791865276822533
"US-ONA",2018,5,"Upland","WUE_ET_minus_WUE_E",0.423725853245456,-0.750159812355014,-1.4270168096119,-1.54440180373838,0.117384994126482
"US-ONA",2018,6,"Upland","WUE_ET_minus_WUE_E",0.542067023247873,-0.0684403934906792,-2.05154502849337,-2.96704631248289,0.91550128398952
"US-ONA",2018,7,"Upland","WUE_ET_minus_WUE_E",0.448639938344489,-0.606639044266423,-1.43625920600072,-1.87204996253179,0.435790756531076
"US-ONA",2018,8,"Upland","WUE_ET_minus_WUE_E",0.496971201346298,-0.32822063310909,-1.68788253448046,-2.5027254653809,0.814842930900441
"US-ONA",2018,9,"Upland","WUE_ET_minus_WUE_E",0.608410353269139,0.31373882940105,-2.72616931082307,-3.82836948031034,1.10220016948727
"US-ONA",2019,3,"Upland","WUE_ET_minus_WUE_E",0.388298340330588,-0.954244523665871,-1.36738418067264,-1.08605501359174,-0.281329167080892
"US-ONA",2019,4,"Upland","WUE_ET_minus_WUE_E",0.491900449982464,-0.35743134374249,-1.95756565173925,-2.37398054422983,0.416414892490579
"US-ONA",2019,5,"Upland","WUE_ET_minus_WUE_E",0.344074379606142,-1.20900229565961,-0.659058015578425,-0.545080794483168,-0.113977221095257
"US-ONA",2019,6,"Upland","WUE_ET_minus_WUE_E",0.472845558404381,-0.467199479488216,-1.31953150564191,-2.09858197718678,0.77905047154487
"US-ONA",2019,7,"Upland","WUE_ET_minus_WUE_E",0.566423515206338,0.0718682881216414,-2.56935014702125,-3.34978285968158,0.78043271266033
"US-ONA",2019,8,"Upland","WUE_ET_minus_WUE_E",0.551735987818534,-0.0127410886080595,-2.48659627167895,-3.18981384163498,0.703217569956033
"US-ONA",2020,4,"Upland","WUE_ET_minus_WUE_E",0.376682455197272,-1.02115931302039,-1.27345356252475,-0.928435878546823,-0.345017683977932
"US-ONA",2020,5,"Upland","WUE_ET_minus_WUE_E",0.511925307503704,-0.242075595341978,-1.93215109812736,-2.65096723960509,0.718816141477727
"US-ONA",2020,6,"Upland","WUE_ET_minus_WUE_E",0.536978065629151,-0.0977559835798233,-2.34705871195007,-2.90319937994995,0.556140667999887
"US-ONA",2020,7,"Upland","WUE_ET_minus_WUE_E",0.394412023614171,-0.919025870553687,-1.34078569008997,-1.19169727096075,-0.149088419129214
"US-ONA",2020,8,"Upland","WUE_ET_minus_WUE_E",0.587618767837957,0.193966246984267,-2.76845154943306,-3.64000533597281,0.871553786539756
"US-ONA",2020,9,"Upland","WUE_ET_minus_WUE_E",0.543694373463799,-0.0590658348018704,-2.19977514721822,-3.01643173077331,0.816656583555089
"US-ONA",2021,3,"Upland","WUE_ET_minus_WUE_E",0.415403649833876,-0.798100927634652,-1.85836839731447,-1.42612286182338,-0.432245535491083
"US-ONA",2021,4,"Upland","WUE_ET_minus_WUE_E",0.524379062567475,-0.170334149279045,-2.05992411649901,-2.78146277179835,0.721538655299345
"US-ONA",2021,5,"Upland","WUE_ET_minus_WUE_E",0.465520073895676,-0.509398868272969,-1.60548633802649,-2.06875924312917,0.46327290510268
"US-ONA",2021,6,"Upland","WUE_ET_minus_WUE_E",0.413630144820694,-0.808317429693189,-1.08332697269438,-1.35565527210309,0.272328299408706
"US-ONA",2021,7,"Upland","WUE_ET_minus_WUE_E",0.573232083211581,0.111089913391511,-2.58488037422033,-3.43520431818959,0.85032394396926
"US-ONA",2021,8,"Upland","WUE_ET_minus_WUE_E",0.531942868647441,-0.126761878655633,-1.87790769422651,-2.94148598374834,1.06357828952182
"US-ONA",2021,9,"Upland","WUE_ET_minus_WUE_E",0.5305512653868,-0.134778386909816,-1.76365800200297,-2.85153604927301,1.08787804727004
"US-ONA",2022,3,"Upland","WUE_ET_minus_WUE_E",0.353998027502901,-1.15183585496061,-1.32450019781746,-0.655717423254747,-0.668782774562712
"US-ONA",2022,5,"Upland","WUE_ET_minus_WUE_E",0.357618564757723,-1.13097928785651,-0.925548713403919,-0.715008457548231,-0.210540255855688
"US-ONA",2022,6,"Upland","WUE_ET_minus_WUE_E",0.491993393261858,-0.356895932115122,-1.38354899005098,-2.33881398772652,0.955264997675536
"US-ONA",2022,7,"Upland","WUE_ET_minus_WUE_E",0.525617485468637,-0.163200056042763,-1.27583445906723,-2.83782343246702,1.56198897339979
"US-ONA",2022,8,"Upland","WUE_ET_minus_WUE_E",0.414559580449983,-0.802963297086099,-0.889241032528521,-1.46877517663426,0.579534144105737
"US-ONA",2022,9,"Upland","WUE_ET_minus_WUE_E",0.32736092482514,-1.30528228579565,-0.721747454444067,-0.302275289572924,-0.419472164871143
"US-OPE",2022,7,"Upland","WUE_ET_minus_WUE_E",0.595961104740894,0.242023343811384,-6.93416280560935,-5.24257393542437,-1.69158887018498
"US-OPE",2022,8,"Upland","WUE_ET_minus_WUE_E",0.626477432737128,0.417816547368873,-7.89608032830985,-5.64974021721117,-2.24634011109868
"US-OPE",2022,9,"Upland","WUE_ET_minus_WUE_E",0.510323526411147,-0.251302859831114,-4.29728090443617,-4.11996280329668,-0.177318101139495
"US-PAS",2021,5,"Upland","WUE_ET_minus_WUE_E",0.584838726858563,0.177951465984103,-4.52775225954567,-4.56775108748511,0.0399988279394341
"US-PAS",2021,7,"Upland","WUE_ET_minus_WUE_E",0.608189973990348,0.312469306428918,-5.95863323093365,-4.87579161388486,-1.08284161704879
"US-PAS",2021,8,"Upland","WUE_ET_minus_WUE_E",0.524100959835989,-0.171936195570203,-3.70010674556361,-3.84509967471035,0.144992929146743
"US-PAS",2021,9,"Upland","WUE_ET_minus_WUE_E",0.462656639145466,-0.525894049737113,-2.53566061530682,-3.00171807791199,0.466057462605169
"US-PAS",2021,10,"Upland","WUE_ET_minus_WUE_E",0.400838580022352,-0.882004871861561,-1.62102321066416,-2.22775842535538,0.60673521469122
"US-PAS",2022,5,"Upland","WUE_ET_minus_WUE_E",0.660588294252394,0.61431652019045,-5.68002894008296,-5.51811811373039,-0.161910826352567
"US-PAS",2022,6,"Upland","WUE_ET_minus_WUE_E",0.685988812029405,0.760639445825237,-7.14717495157483,-5.7747133061332,-1.37246164544163
"US-PAS",2022,7,"Upland","WUE_ET_minus_WUE_E",0.703178228839814,0.859661275999547,-7.60606004134734,-6.06753050290284,-1.53852953844451
"US-PAS",2022,8,"Upland","WUE_ET_minus_WUE_E",0.61800240655602,0.368995077013906,-5.01645232370919,-5.02320328308441,0.00675095937522574
"US-PAS",2022,9,"Upland","WUE_ET_minus_WUE_E",0.449411977046242,-0.602191616755868,-2.20496867953722,-2.8355482822824,0.630579602745181
"US-PAS",2022,10,"Upland","WUE_ET_minus_WUE_E",0.549677348611401,-0.0246001425950116,-3.44193342965471,-4.09511506857634,0.653181638921632
"US-PHM",2013,6,"Saline","WUE_ET_minus_WUE_E",0.690355725769486,0.785795609965392,-4.23423419000047,-3.66091695446424,-0.57331723553623
"US-PHM",2013,7,"Saline","WUE_ET_minus_WUE_E",0.735927795410911,1.04831933549356,-6.78044074612219,-4.06988756558154,-2.71055318054065
"US-PHM",2013,8,"Saline","WUE_ET_minus_WUE_E",0.694794742732345,0.811367133926048,-4.36820311733206,-3.79469692519787,-0.573506192134188
"US-PHM",2013,9,"Saline","WUE_ET_minus_WUE_E",0.630093473099045,0.43864720954726,-2.72474080121959,-3.25110989599636,0.526369094776769
"US-PHM",2014,6,"Saline","WUE_ET_minus_WUE_E",0.58529753342273,0.180594479774562,-2.03417991237396,-2.89597779420195,0.861797881827991
"US-PHM",2015,5,"Saline","WUE_ET_minus_WUE_E",0.66641097551417,0.647858819002682,-2.38943313483758,-3.54865689071566,1.15922375587808
"US-PHM",2015,6,"Saline","WUE_ET_minus_WUE_E",0.668141583346913,0.657828206376457,-3.80419213318446,-3.499173571382,-0.305018561802465
"US-PHM",2015,7,"Saline","WUE_ET_minus_WUE_E",0.73862677892695,1.06386717462715,-6.04164765905553,-4.08953913332893,-1.9521085257266
"US-PHM",2015,8,"Saline","WUE_ET_minus_WUE_E",0.723081339276092,0.97431568477322,-4.68232129045464,-4.00065445143661,-0.681666839018029
"US-PHM",2015,9,"Saline","WUE_ET_minus_WUE_E",0.579349523270883,0.14633020788986,-2.03260472989617,-2.88163814417115,0.849033414274979
"US-PHM",2016,6,"Saline","WUE_ET_minus_WUE_E",0.671605865307497,0.677784644908399,-2.61361708834793,-3.5243973533132,0.910780264965269
"US-PHM",2016,7,"Saline","WUE_ET_minus_WUE_E",0.727159478072397,0.997808323980767,-3.91224978689052,-4.0060445738832,0.093794786992679
"US-PHM",2016,8,"Saline","WUE_ET_minus_WUE_E",0.676545349175061,0.706239172370115,-2.99795907158843,-3.66182127341691,0.663862201828475
"US-PHM",2016,9,"Saline","WUE_ET_minus_WUE_E",0.627851635329357,0.425732816851058,-2.05782490057441,-3.23478685195112,1.17696195137672
"US-PHM",2017,6,"Saline","WUE_ET_minus_WUE_E",0.711455925719985,0.907346005722684,-4.30327013341162,-3.81454961147996,-0.48872052193166
"US-PHM",2017,7,"Saline","WUE_ET_minus_WUE_E",0.757715218126484,1.1738285657294,-6.99149175010879,-4.228523959984,-2.76296779012479
"US-PHM",2017,8,"Saline","WUE_ET_minus_WUE_E",0.681536810645166,0.734993123447449,-4.25632193953208,-3.69816460143479,-0.558157338097292
"US-PHM",2017,9,"Saline","WUE_ET_minus_WUE_E",0.608157551264333,0.312282531176176,-2.76658330849106,-3.09139226471977,0.324808956228708
"US-PHM",2018,5,"Saline","WUE_ET_minus_WUE_E",0.547159250608269,-0.0391059676371649,-1.73927357734459,-2.680373206486,0.941099629141405
"US-PHM",2018,6,"Saline","WUE_ET_minus_WUE_E",0.63285585532709,0.454560265055719,-2.42506338722506,-3.24225467188638,0.81719128466132
"US-PHM",2018,7,"Saline","WUE_ET_minus_WUE_E",0.656058089659177,0.588219698242846,-2.94585519239522,-3.48834828450886,0.542493092113645
"US-PHM",2018,8,"Saline","WUE_ET_minus_WUE_E",0.664057000439812,0.634298445045927,-3.13647737265762,-3.570892362675,0.43441499001738
"US-PHM",2018,9,"Saline","WUE_ET_minus_WUE_E",0.65843323705443,0.601902038057266,-3.19594936609232,-3.4574545394537,0.26150517336138
"US-PHM",2019,5,"Saline","WUE_ET_minus_WUE_E",0.63389385731996,0.460539808061293,-3.71749685667341,-3.31189651506089,-0.405600341612517
"US-PHM",2019,6,"Saline","WUE_ET_minus_WUE_E",0.718326731666872,0.94692616060155,-4.74043758560444,-3.86457663378004,-0.875860951824397
"US-PHM",2019,7,"Saline","WUE_ET_minus_WUE_E",0.739720851417704,1.07016971889452,-5.06802541621055,-4.09750518408279,-0.970520232127765
"US-PHM",2019,8,"Saline","WUE_ET_minus_WUE_E",0.701381099634563,0.849308683766404,-3.87090714784561,-3.84265284567803,-0.0282543021675821
"US-PHM",2019,9,"Saline","WUE_ET_minus_WUE_E",0.58116336026931,0.156779047498741,-2.15478509467154,-2.89484487198015,0.740059777308612
"US-PHM",2020,6,"Saline","WUE_ET_minus_WUE_E",0.657127493742939,0.594380137002223,-2.96995925845443,-3.4189788881829,0.449019629728469
"US-PHM",2020,7,"Saline","WUE_ET_minus_WUE_E",0.700872252537021,0.846377405094582,-4.45385663158723,-3.8146446670555,-0.639211964531727
"US-PHM",2020,8,"Saline","WUE_ET_minus_WUE_E",0.638606507812258,0.487687632904115,-2.75798307645223,-3.38558479147174,0.627601715019508
"US-PHM",2020,9,"Saline","WUE_ET_minus_WUE_E",0.614539642584641,0.349047383052587,-2.66319171282462,-3.13786090715711,0.474669194332492
"US-RRC",2022,6,"Freshwater","WUE_ET_minus_WUE_E",0.8980402810128,1.9821890063183,-14.3335060189241,-7.37715108395274,-6.95635493497132
"US-RRC",2022,7,"Freshwater","WUE_ET_minus_WUE_E",0.867982901948103,1.80903963667668,-14.1470132328329,-7.11308338378756,-7.03392984904535
"US-RRC",2022,8,"Freshwater","WUE_ET_minus_WUE_E",0.878171459774351,1.86773212484655,-14.2522149686286,-7.25305122870771,-6.99916373992093
"US-RRC",2022,9,"Freshwater","WUE_ET_minus_WUE_E",0.792832738901412,1.37612752774026,-6.73187797319836,-6.21176088296707,-0.520117090231288
"US-RRC",2023,4,"Freshwater","WUE_ET_minus_WUE_E",0.743604284173025,1.09254072909411,-2.26689936746502,-5.66026377221292,3.3933644047479
"US-RRC",2023,5,"Freshwater","WUE_ET_minus_WUE_E",0.810165318841943,1.47597406740382,-6.58905896170614,-6.44164298964137,-0.147415972064778
"US-RRC",2023,6,"Freshwater","WUE_ET_minus_WUE_E",0.881998110653773,1.88977603580048,-12.5078760994368,-7.19503387230116,-5.31284222713562
"US-RRC",2023,7,"Freshwater","WUE_ET_minus_WUE_E",0.880826688665485,1.88302790987706,-12.5732012969034,-7.25889124966034,-5.31431004724303
"US-RRC",2023,8,"Freshwater","WUE_ET_minus_WUE_E",0.856867205399105,1.7450062475231,-10.2382120113423,-7.01119670925657,-3.22701530208576
"US-RRC",2023,9,"Freshwater","WUE_ET_minus_WUE_E",0.873708565192682,1.8420230508142,-8.1691282867303,-7.12989600088122,-1.03923228584908
"US-RRC",2024,5,"Freshwater","WUE_ET_minus_WUE_E",0.782092407161124,1.3142564754915,-7.26462887443408,-6.12294793256169,-1.14168094187239
"US-RRC",2024,6,"Freshwater","WUE_ET_minus_WUE_E",0.837881829101216,1.63563856342421,-8.99989606789851,-6.69420798621606,-2.30568808168246
