SITENAME,Date,Salinity,TN,TP
SRS6,11/3/2001,14.5,30.197,0.3
SRS6,11/6/2001,13.3,37.79,0.4
SRS6,11/9/2001,12.3,31.749,0.39
SRS6,11/12/2001,16.4,23.084,0.48
SRS6,11/15/2001,17.6,21.796,0.32
SRS6,11/18/2001,17.2,26.633,0.3
SRS6,11/21/2001,14.9,24.884,0.25
SRS6,11/24/2001,13.1,29.212,0.25
SRS6,11/27/2001,12,28.661,0.26
SRS6,11/28/2001,12.8,35.894,0.39
SRS6,12/1/2001,14.5,27.588,0.37
SRS6,12/4/2001,17.6,29.545,0.37
SRS6,12/7/2001,14.9,34.476,0.28
SRS6,12/10/2001,14.6,31.641,0.27
SRS6,12/13/2001,12.7,33.498,0.19
SRS6,12/16/2001,13.5,36.914,0.57
SRS6,12/17/2001,17.1,35.505,0.36
SRS6,12/20/2001,17.2,33.685,0.28
SRS6,12/23/2001,12.2,26.833,0.32
SRS6,12/26/2001,17.3,19.846,0.38
SRS6,12/29/2001,17.6,29.547,0.23
SRS6,1/1/2002,18.8,24.469,0.29
SRS6,1/4/2002,16.1,27.914,0.26
SRS6,1/7/2002,12.8,30.083,0.26
SRS6,1/10/2002,10.8,25.724,0.27
SRS6,1/13/2002,12.8,28.483,0.24
SRS6,1/16/2002,15.7,29.016,0.23
SRS6,1/19/2002,14.9,31.939,0.25
SRS6,1/22/2002,13.3,36.84,0.26
SRS6,1/24/2002,13.2,29.101,0.26
SRS6,1/27/2002,16.6,36.037,-9999
SRS6,1/30/2002,20.8,14.309,0.33
SRS6,2/2/2002,21.5,18.185,0.5
SRS6,2/5/2002,20.9,20.134,0.37
SRS6,2/8/2002,20.4,18.904,0.54
SRS6,2/11/2002,21,15.02,0.45
SRS6,2/14/2002,22,17.137,0.66
SRS6,2/17/2002,22.6,16.281,0.46
SRS6,2/20/2002,21.1,19.737,0.62
SRS6,2/23/2002,21.7,18.401,0.55
SRS6,2/26/2002,22.1,15.038,0.82
SRS6,3/2/2002,22,15.207,0.45
SRS6,3/5/2002,21.5,30.021,0.05
SRS6,3/8/2002,16.4,25.07,0.06
SRS6,3/11/2002,19.8,25.253,0.04
SRS6,3/14/2002,22.2,15.194,0.03
SRS6,3/17/2002,23.3,20.53,0.31
SRS6,3/20/2002,22.8,20.792,0.24
SRS6,3/23/2002,24.2,18.246,0.33
SRS6,3/26/2002,24.9,15.301,0.41
SRS6,3/29/2002,26.9,19.371,0.32
SRS6,4/1/2002,28.2,18.191,0.32
SRS6,4/2/2002,27.9,25.354,0.39
SRS6,4/5/2002,27.6,61.641,1.1
SRS6,4/8/2002,25.5,64.088,0.81
SRS6,4/11/2002,25.9,60.398,1.27
SRS6,4/14/2002,28.5,43.38,0.73
SRS6,4/17/2002,30,45.174,1.01
SRS6,4/20/2002,28.8,61.219,1.48
SRS6,4/23/2002,29.4,54.818,0.7
SRS6,4/26/2002,30.6,55.155,0.91
SRS6,4/29/2002,30.8,61.482,0.61
SRS6,5/2/2002,31.7,51.105,0.5
SRS6,5/5/2002,30.5,72.04,0.54
SRS6,5/8/2002,30.5,54.907,0.93
SRS6,5/11/2002,31.3,72.417,0.83
SRS6,5/13/2002,30,55.996,1.54
SRS6,5/16/2002,30.4,82.961,0.34
SRS6,5/19/2002,30.1,70.538,0.34
SRS6,5/22/2002,28.4,69.302,0.22
SRS6,5/25/2002,27.9,76.353,0.4
SRS6,5/28/2002,28.8,77.722,0.45
SRS6,5/31/2002,28.9,70.393,0.54
SRS6,6/3/2002,27.9,74.034,0.53
SRS6,6/6/2002,27.1,70.104,0.8
SRS6,6/9/2002,26.6,73.169,0.64
SRS6,6/12/2002,26.5,93.158,0.69
SRS6,6/15/2002,26.9,85.475,0.65
SRS6,6/18/2002,17.7,80.453,0.54
SRS6,6/21/2002,13.4,61.9,0.27
SRS6,6/24/2002,10,59.942,0.28
SRS6,6/27/2002,9.7,78.477,0.36
SRS6,6/30/2002,10.7,78.936,0.26
SRS6,7/3/2002,9.4,78.306,0.3
SRS6,7/6/2002,11,75.589,0.24
SRS6,7/9/2002,8.4,78.321,0.36
SRS6,7/12/2002,9.2,71.89,0.34
SRS6,7/15/2002,14.1,68.675,0.52
SRS6,7/18/2002,12.1,72.18,0.29
SRS6,7/21/2002,12.6,64.846,0.25
SRS6,7/24/2002,10.7,57.769,0.28
SRS6,7/25/2002,12.4,67.332,0.5
SRS6,7/28/2002,17.1,45.873,0.25
SRS6,7/31/2002,19.2,55.107,0.3
SRS6,8/3/2002,16.9,35.653,0.15
SRS6,8/6/2002,17.3,43.375,0.22
SRS6,8/9/2002,17.7,37.366,0.19
SRS6,8/12/2002,19.6,36.471,0.19
SRS6,8/15/2002,21,36.424,0.15
SRS6,8/22/2002,15.1,35.601,0.17
SRS6,8/25/2002,16,33.313,0.14
SRS6,8/28/2002,19.5,30.707,0.19
SRS6,8/31/2002,17.4,31.072,0.18
SRS6,9/3/2002,21.1,32.248,0.19
SRS6,9/6/2002,22.6,34.514,0.31
SRS6,9/9/2002,17.4,32.907,0.2
SRS6,9/12/2002,19.4,33.741,0.24
SRS6,9/15/2002,11.6,40.218,0.29
SRS6,9/18/2002,15.2,36.918,0.33
SRS6,9/21/2002,16.8,34.828,0.28
SRS6,9/24/2002,20.8,31.548,0.3
SRS6,9/26/2002,20.6,39.697,0.29
SRS6,10/24/2002,19.8,25.379,0.2
SRS6,10/27/2002,18.9,24.715,0.22
SRS6,10/30/2002,17.3,29.094,0.23
SRS6,11/2/2002,22.5,30.518,0.26
SRS6,11/5/2002,23.3,24.442,0.23
SRS6,11/8/2002,24.6,26.901,0.19
SRS6,11/11/2002,19.6,29.844,0.25
SRS6,11/14/2002,18.7,24.898,0.27
SRS6,11/17/2002,22.9,22.237,0.35
SRS6,11/20/2002,13.6,28.153,0.24
SRS6,11/24/2002,17.2,39.553,0.24
SRS6,11/27/2002,15.8,35.032,0.25
SRS6,11/30/2002,14,32.862,0.24
SRS6,12/3/2002,19.1,38.994,0.27
SRS6,12/6/2002,19.7,38.081,0.25
SRS6,12/9/2002,17.3,37.022,0.25
SRS6,12/12/2002,16.8,26.107,0.25
SRS6,12/15/2002,15.6,34.572,0.23
SRS6,12/17/2002,16.8,37.003,0.3
SRS6,12/20/2002,15.1,23.88,0.28
SRS6,12/23/2002,15.6,25.7,0.31
SRS6,12/26/2002,19.2,22.927,-9999
SRS6,12/29/2002,14.7,21.215,0.32
SRS6,1/1/2003,18.7,27.37,0.28
SRS6,1/4/2003,22.6,20.435,0.28
SRS6,1/7/2003,19.9,20.98,0.45
SRS6,1/10/2003,18.9,20.373,0.38
SRS6,1/13/2003,17.9,22.966,0.35
SRS6,1/16/2003,18.6,22.283,0.54
SRS6,1/19/2003,20,24.394,0.27
SRS6,1/22/2003,19.9,22.958,0.27
SRS6,1/23/2003,23.1,27.65,0.25
SRS6,1/26/2003,18,21.131,0.24
SRS6,1/29/2003,19,22.824,0.26
SRS6,2/1/2003,22.5,25.9,0.34
SRS6,2/4/2003,23.9,28.627,0.29
SRS6,2/7/2003,23.7,31.65,0.27
SRS6,2/10/2003,23,30.83,0.32
SRS6,2/13/2003,22.4,28.929,0.4
SRS6,2/16/2003,23.6,24.455,0.29
SRS6,2/18/2003,26,24.891,0.23
SRS6,3/2/2003,27.7,24.913,0.29
SRS6,3/5/2003,28.2,25.22,0.2
SRS6,3/8/2003,28.6,25.842,0.24
SRS6,3/11/2003,28.8,21.318,0.23
SRS6,3/14/2003,28.1,24.234,0.28
SRS6,3/17/2003,29,25.076,0.23
SRS6,3/30/2003,25.6,20.522,0.24
SRS6,4/2/2003,23,22.927,0.25
SRS6,4/5/2003,22.7,25.011,0.23
SRS6,4/8/2003,26.3,25.428,0.26
SRS6,4/11/2003,29.1,22.643,0.33
SRS6,4/14/2003,29.7,20.003,0.28
SRS6,4/17/2003,29.4,27.665,0.29
SRS6,4/20/2003,28.7,22.059,0.33
SRS6,4/22/2003,28.6,22.045,0.41
SRS6,4/25/2003,27.7,34.492,0.09
SRS6,4/28/2003,28.7,32.045,0.04
SRS6,5/1/2003,27.3,29.451,0.04
SRS6,5/4/2003,24,28.545,0.28
SRS6,5/7/2003,23.8,26.022,0.2
SRS6,5/10/2003,22.2,33.799,0.33
SRS6,5/13/2003,25,32.965,0.18
SRS6,5/15/2003,26.7,29.537,0.11
SRS6,5/18/2003,27.6,41.955,0.55
SRS6,5/21/2003,26.8,37.87,0.63
SRS6,5/24/2003,26.2,35.705,0.72
SRS6,5/27/2003,25.9,37.633,0.46
SRS6,5/30/2003,22.6,39.145,0.67
SRS6,6/2/2003,18.1,44.038,0.73
SRS6,6/5/2003,17.9,39.679,0.85
SRS6,6/8/2003,17.4,36.805,0.73
SRS6,6/11/2003,15.3,41.275,0.72
SRS6,6/14/2003,17.2,38.623,0.53
SRS6,6/17/2003,18.5,31.483,0.37
SRS6,6/19/2003,17.1,35.2,0.63
SRS6,6/22/2003,18.9,37.527,0.81
SRS6,6/25/2003,13.8,40.905,0.7
SRS6,6/28/2003,15,97.81,0.67
SRS6,7/1/2003,13.8,98.09,0.77
SRS6,7/4/2003,19.5,70.165,0.54
SRS6,7/7/2003,16.9,76.284,0.7
SRS6,7/10/2003,16.5,45.336,0.52
SRS6,7/13/2003,22.1,47.835,0.49
SRS6,7/16/2003,25.5,31.192,0.72
SRS6,7/19/2003,25.1,32.048,0.66
SRS6,7/22/2003,21,31.458,0.5
SRS6,7/25/2003,19.3,33.487,0.29
SRS6,7/28/2003,19.4,35.36,0.4
SRS6,7/30/2003,20.3,30.686,0.38
SRS6,8/2/2003,20.4,36.538,0.4
SRS6,8/5/2003,19.7,40.27,0.36
SRS6,8/8/2003,18.6,36.109,0.25
SRS6,8/10/2003,17.2,38.071,0.31
SRS6,8/14/2003,15.5,39.041,0.58
SRS6,8/17/2003,18.4,37.689,0.54
SRS6,8/20/2003,18.1,29.814,0.44
SRS6,8/23/2003,16.6,31.422,0.52
SRS6,8/26/2003,19.1,51.919,0.4
SRS6,8/29/2003,16.9,23.852,0.45
SRS6,9/1/2003,18.8,24.483,0.39
SRS6,9/4/2003,18.6,22.624,0.32
SRS6,9/7/2003,24.2,28.354,0.32
SRS6,9/10/2003,20.8,19.753,0.35
SRS6,9/11/2003,19.7,39.182,-9999
SRS6,9/14/2003,16.7,45.144,0.5
SRS6,9/17/2003,17.4,25.418,0.37
SRS6,9/20/2003,16.5,27.103,0.3
SRS6,9/23/2003,15.9,27.985,0.29
SRS6,9/26/2003,18.1,23.436,0.36
SRS6,9/29/2003,18.5,23.839,0.38
SRS6,10/2/2003,11.8,27.859,0.32
SRS6,10/5/2003,13.1,31.182,0.32
SRS6,10/7/2003,8.1,37.63,0.4
SRS6,10/10/2003,14.4,21.707,0.23
SRS6,10/13/2003,16.4,19.645,0.28
SRS6,10/16/2003,14,20.837,0.33
SRS6,10/19/2003,12.1,20.537,0.32
SRS6,10/22/2003,16.3,20.504,0.23
SRS6,10/25/2003,19.9,22.535,0.27
SRS6,10/28/2003,19.2,20.291,0.36
SRS6,10/31/2003,16.2,22.308,0.43
SRS6,11/3/2003,13.6,24.156,0.26
SRS6,11/5/2003,17.2,24.884,0.22
SRS6,11/9/2003,15.4,55.85,0.25
SRS6,11/12/2003,11.9,57.371,0.2
SRS6,11/15/2003,15.1,67.293,0.25
SRS6,11/18/2003,12.3,69.035,0.25
SRS6,11/21/2003,17.2,61.348,0.25
SRS6,11/24/2003,17.9,60.108,0.25
SRS6,11/27/2003,19.1,68.941,0.33
SRS6,11/30/2003,14,72.683,0.24
SRS6,12/3/2003,13.9,34.643,0.32
SRS6,12/4/2003,11.1,34.299,0.4
SRS6,12/7/2003,17.6,25.036,0.45
SRS6,12/10/2003,17.2,26.748,0.49
SRS6,12/13/2003,20.9,21.185,0.45
SRS6,12/16/2003,17.7,26.17,0.35
SRS6,12/19/2003,15.8,28.1,-9999
SRS6,12/22/2003,13,27.692,0.33
SRS6,12/25/2003,19.2,20.5,0.35
SRS6,12/28/2003,18.8,27.151,0.31
SRS6,12/31/2003,18.5,22.276,0.34
SRS6,1/3/2004,17.1,19.674,0.28
SRS6,1/6/2004,19.9,23.64,0.26
SRS6,1/9/2004,20.4,19.038,0.24
SRS6,1/11/2004,22.6,21.542,0.24
SRS6,1/15/2004,22.3,32.78,0.21
SRS6,1/18/2004,23.2,35.828,0.24
SRS6,1/21/2004,23.6,49.546,0.27
SRS6,1/24/2004,22.1,51.277,0.23
SRS6,1/27/2004,22.5,50.067,0.2
SRS6,1/30/2004,18.6,44.591,0.24
SRS6,2/2/2004,15.4,40.393,0.47
SRS6,2/5/2004,14.8,39.421,0.42
SRS6,2/8/2004,17.7,37.293,0.27
SRS6,2/9/2004,7.9,34.002,0.22
SRS6,2/12/2004,19.5,25.034,0.29
SRS6,2/15/2004,20.9,24.025,0.24
SRS6,2/18/2004,19.5,23.62,0.28
SRS6,2/21/2004,20.6,25.611,0.23
SRS6,2/24/2004,23.7,32.051,0.18
SRS6,2/27/2004,24.7,30.061,0.34
SRS6,3/1/2004,16.2,26.013,0.28
SRS6,3/4/2004,17.9,28.901,0.21
SRS6,3/7/2004,22,26.699,0.18
SRS6,3/10/2004,24.5,28.404,0.27
SRS6,3/13/2004,23.5,21.858,0.25
SRS6,3/16/2004,22,21.848,0.25
SRS6,3/19/2004,26,16.605,0.26
SRS6,3/22/2004,25,20.038,0.24
SRS6,3/25/2004,24,21.078,0.36
SRS6,3/28/2004,24,26.406,0.36
SRS6,4/1/2004,26,18.213,0.26
SRS6,4/4/2004,28,19.581,0.26
SRS6,4/6/2004,30,18.154,0.27
SRS6,4/9/2004,30.5,21.218,0.4
SRS6,4/12/2004,30,17.312,0.31
SRS6,4/15/2004,26,21.006,0.31
SRS6,4/18/2004,23,21.922,0.24
SRS6,4/21/2004,24,21.709,0.27
SRS6,4/24/2004,26,19.951,0.25
SRS6,4/27/2004,26.5,20.11,0.26
SRS6,4/30/2004,27,18.997,0.21
SRS6,5/3/2004,29,17.195,0.3
SRS6,5/6/2004,30.3,20.367,0.3
SRS6,5/9/2004,30.2,23.842,0.41
SRS6,5/12/2004,30,27.381,0.18
SRS6,5/15/2004,29.8,19.354,0.28
SRS6,5/18/2004,30,20.825,0.38
SRS6,5/21/2004,30.8,19.313,0.34
SRS6,5/24/2004,31.6,24.94,0.99
SRS6,5/27/2004,32.1,21.757,0.54
SRS6,5/30/2004,32.4,21.604,0.33
SRS6,6/2/2004,33.3,26.959,0.31
SRS6,6/5/2004,33.1,16.944,0.32
SRS6,6/8/2004,33,21.458,0.26
SRS6,6/11/2004,32.1,19.268,0.41
SRS6,6/14/2004,32.2,20.445,0.4
SRS6,6/17/2004,31.9,19.963,0.42
SRS6,6/20/2004,32.1,19.282,0.37
SRS6,6/23/2004,32.6,23.899,0.33
SRS6,6/26/2004,31.9,25.922,0.28
SRS6,6/29/2004,32.3,28.935,0.18
SRS6,7/2/2004,32.8,38.53,0.3
SRS6,7/5/2004,30.2,38.652,0.26
SRS6,7/8/2004,30.6,38.342,0.28
SRS6,7/11/2004,27.8,40.25,0.23
SRS6,7/14/2004,24.5,35.89,0.23
SRS6,7/17/2004,27.7,42.26,0.3
SRS6,7/19/2004,29.1,35.933,0.33
SRS6,7/23/2004,23.3,43.754,0.38
SRS6,7/26/2004,22.1,28.44,0.47
SRS6,7/29/2004,21.4,36.673,0.52
SRS6,8/1/2004,22.6,47.893,0.57
SRS6,8/4/2004,22.5,29.451,0.25
SRS6,8/7/2004,20,32.182,0.24
SRS6,8/10/2004,12.5,40.712,0.33
SRS6,8/13/2004,14.2,40.402,0.37
SRS6,8/15/2004,14.3,46.268,0.51
SRS6,8/19/2004,15.8,36.793,0.67
SRS6,8/22/2004,18.7,41.293,0.46
SRS6,8/25/2004,14.9,40.221,0.41
SRS6,8/28/2004,15.1,49.342,0.34
SRS6,8/31/2004,18.8,37.561,0.35
SRS6,9/1/2004,21.2,42.668,0.42
SRS6,9/4/2004,18.9,34.912,1.42
SRS6,9/7/2004,23.1,30.725,0.93
SRS6,9/10/2004,14.6,32.178,0.79
SRS6,9/13/2004,13.2,32.656,0.35
SRS6,9/16/2004,18.6,38.316,0.79
SRS6,9/19/2004,24.3,25.134,1.18
SRS6,9/22/2004,21.2,22.307,0.46
SRS6,9/25/2004,19.1,30.567,0.54
SRS6,9/28/2004,25.8,30.699,0.64
SRS6,10/1/2004,20.8,31.467,0.5
SRS6,10/4/2004,15.4,26.646,0.37
SRS6,10/7/2004,14.1,23.532,0.31
SRS6,10/10/2004,13.4,23.994,0.37
SRS6,10/12/2004,13.1,30.886,0.09
SRS6,10/16/2004,22.8,18.259,0.37
SRS6,10/19/2004,15.6,17.892,0.31
SRS6,10/22/2004,13.1,20.447,0.42
SRS6,10/25/2004,14.9,22.712,0.29
SRS6,10/28/2004,18.3,21.228,0.33
SRS6,10/31/2004,17.9,22.004,0.28
SRS6,11/3/2004,15.2,21.244,0.29
SRS6,11/6/2004,15.4,21.197,0.43
SRS6,11/9/2004,15,21.548,0.34
SRS6,11/12/2004,16.9,21.01,0.37
SRS6,11/15/2004,18.8,22.204,0.33
SRS6,11/16/2004,18.6,21.413,0.39
SRS6,11/19/2004,17.6,28.623,0.23
SRS6,11/22/2004,16.8,22.397,0.24
SRS6,11/25/2004,21.6,18.551,0.34
SRS6,11/28/2004,20.7,23.761,0.29
SRS6,12/1/2004,13.7,24.346,0.34
SRS6,12/2/2004,17.2,26.878,-9999
SRS6,12/5/2004,14.2,35.986,0.2
SRS6,12/8/2004,14.2,27.92,0.21
SRS6,12/11/2004,18.2,28.654,0.21
SRS6,12/14/2004,21.3,16.968,0.26
SRS6,12/17/2004,16.1,19.445,0.29
SRS6,12/20/2004,18.6,20.286,0.25
SRS6,12/23/2004,18.5,20.636,0.33
SRS6,12/26/2004,23.9,20.134,0.45
SRS6,12/29/2004,19.4,19.99,0.32
SRS6,1/1/2005,19.6,18.017,0.32
SRS6,1/4/2005,22.6,15.315,0.32
SRS6,1/6/2005,19.6,20.465,0.23
SRS6,1/9/2005,23.6,28.773,0.58
SRS6,1/12/2005,25.7,27.879,0.58
SRS6,1/15/2005,26.3,26.099,0.72
SRS6,1/18/2005,22.4,28.459,0.58
SRS6,1/21/2005,21.7,27.862,0.52
SRS6,1/24/2005,26.6,22.61,0.53
SRS6,1/27/2005,26.1,19.499,0.48
SRS6,1/30/2005,26.8,22.214,0.43
SRS6,2/2/2005,28.6,22.207,0.71
SRS6,2/5/2005,26.5,22.665,0.52
SRS6,2/8/2005,29,24.547,0.52
SRS6,2/11/2005,30.9,24.481,0.55
SRS6,2/14/2005,31,21.611,-9999
SRS6,2/17/2005,29.1,27.25,0.43
SRS6,2/20/2005,26.7,28.12,0.45
SRS6,2/21/2005,24.1,25.052,0.55
SRS6,2/24/2005,26.8,26.233,0.45
SRS6,2/27/2005,28.9,25.216,0.44
SRS6,3/2/2005,30.3,22.075,0.47
SRS6,3/5/2005,25.7,26.182,0.35
SRS6,3/8/2005,26.5,26.61,0.43
SRS6,3/9/2005,29.1,22.407,0.53
SRS6,3/12/2005,28.9,33.343,0.66
SRS6,3/15/2005,29,37.418,0.77
SRS6,3/18/2005,29,50.371,0.84
SRS6,3/21/2005,24.3,41.994,0.51
SRS6,3/24/2005,27.1,39.736,0.67
SRS6,3/27/2005,29.1,35.45,0.74
SRS6,3/30/2005,31.1,14.561,0.98
SRS6,4/2/2005,31,16.182,0.75
SRS6,4/5/2005,29.9,16.744,0.68
SRS6,4/8/2005,30.1,15.858,0.61
SRS6,4/11/2005,30.4,15.953,0.58
SRS6,4/14/2005,31.1,14.223,0.59
SRS6,4/17/2005,29.9,17.789,0.66
SRS6,4/19/2005,29,20.618,0.8
SRS6,4/22/2005,30.2,30.488,0.57
SRS6,4/25/2005,32.2,31.572,0.72
SRS6,4/28/2005,32.3,30.346,0.71
SRS6,5/1/2005,32.2,31.734,0.88
SRS6,5/4/2005,33,31.253,0.74
SRS6,5/7/2005,33.4,29.306,0.65
SRS6,5/10/2005,32.9,27.579,0.62
SRS6,5/13/2005,33.5,23.448,0.43
SRS6,5/16/2005,33.5,24.213,0.54
SRS6,5/18/2005,30.5,33.766,0.93
SRS6,5/21/2005,29.5,30.045,0.69
SRS6,5/24/2005,32.4,23.436,0.6
SRS6,5/27/2005,33.1,32.61,1.04
SRS6,5/30/2005,33.6,30.076,1.09
SRS6,6/2/2005,33.8,48.237,1.59
SRS6,6/5/2005,32.1,31.186,1.12
SRS6,6/8/2005,29.7,66.212,0.92
SRS6,6/11/2005,23.4,47.809,-9999
SRS6,6/14/2005,24.4,33.805,0.72
SRS6,6/17/2005,26,28.718,0.62
SRS6,6/20/2005,28.3,28.928,-9999
SRS6,6/23/2005,20,29.056,0.41
SRS6,6/26/2005,20.4,25.709,0.56
SRS6,6/28/2005,13.9,25.465,-9999
SRS6,7/2/2005,10.1,24.837,0.71
SRS6,7/5/2005,12.7,27.47,0.91
SRS6,7/8/2005,15.1,32.774,0.75
SRS6,7/11/2005,17,25.312,0.76
SRS6,7/14/2005,17.9,42.189,0.84
SRS6,7/17/2005,20.9,31.95,0.62
SRS6,7/20/2005,17.8,41.09,0.61
SRS6,7/21/2005,22.8,-9999,-9999
SRS6,7/24/2005,26.4,41.678,1.36
SRS6,7/27/2005,27.5,84.32,1.45
SRS6,7/30/2005,21.2,109.929,0.92
SRS6,8/2/2005,17.1,80.604,0.87
SRS6,8/5/2005,20.6,67.165,1.02
SRS6,8/8/2005,17.4,68.052,0.8
SRS6,8/11/2005,17.3,39.127,0.59
SRS6,8/14/2005,14.3,45.791,0.62
SRS6,8/17/2005,11.3,65.328,0.37
SRS6,8/20/2005,16.8,76.414,0.6
SRS6,8/23/2005,16.9,26.707,0.73
SRS6,8/26/2005,16.7,23.189,0.64
SRS6,8/29/2005,8.9,20.526,0.51
SRS6,9/1/2005,8.4,35.563,1.21
SRS6,9/4/2005,8.1,54.7,1.46
SRS6,9/7/2005,9.9,25.405,0.82
SRS6,9/10/2005,12.8,20.722,0.75
SRS6,9/12/2005,9,29.149,0.7
SRS6,9/16/2005,16,30.542,2.15
SRS6,9/19/2005,15.5,31.579,1.44
SRS6,9/22/2005,7.9,42.692,2.6
SRS6,9/25/2005,8.6,29.741,1.03
SRS6,9/28/2005,11,30.209,0.71
SRS6,10/1/2005,10.2,27.4,0.65
SRS6,10/4/2005,7.7,25.778,0.47
SRS6,10/7/2005,12.7,22.277,0.53
SRS6,10/10/2005,11.6,24.715,0.48
SRS6,10/11/2005,6.5,47.085,0.67
SRS6,11/18/2005,14.5,22.799,1.11
SRS6,11/21/2005,13,32.246,1.46
SRS6,11/24/2005,23.6,20.881,1.6
SRS6,3/12/2006,22.6,20.242,0.72
SRS6,3/15/2006,24.5,18.554,0.83
SRS6,3/18/2006,26.2,17.465,0.78
SRS6,3/21/2006,27.7,15.73,0.73
SRS6,3/24/2006,26.4,18.392,0.85
SRS6,3/27/2006,26.6,18.011,0.83
SRS6,3/30/2006,26.8,16.467,0.82
SRS6,4/2/2006,28.5,17.096,0.83
SRS6,4/5/2006,28.6,18.188,1.02
SRS6,4/8/2006,28.2,14.695,0.84
SRS6,4/10/2006,29.2,14.686,0.91
SRS6,4/14/2006,25.7,18.315,1.11
SRS6,4/17/2006,29.2,18.493,1.22
SRS6,4/20/2006,30.2,15.722,1.3
SRS6,4/23/2006,29.6,15.111,1.28
SRS6,4/26/2006,30.7,20.001,1.27
SRS6,4/29/2006,29.5,16.247,1.24
SRS6,5/2/2006,30,19.071,1.35
SRS6,5/4/2006,30.5,14.767,1.33
SRS6,5/7/2006,31.8,22.616,0.61
SRS6,5/10/2006,32.7,21.288,0.71
SRS6,5/13/2006,33,20.909,0.75
SRS6,5/16/2006,33,17.474,0.63
SRS6,5/19/2006,30.5,20.125,1.04
SRS6,5/22/2006,30,18.623,0.69
SRS6,5/25/2006,30.7,16.105,0.75
SRS6,5/28/2006,30.7,31.867,-9999
SRS6,5/31/2006,30.7,15.805,0.61
SRS6,6/3/2006,29.2,14.404,0.64
SRS6,6/6/2006,28,14.053,0.64
SRS6,6/9/2006,27.9,31.845,1.34
SRS6,6/12/2006,26.3,45.839,1.95
SRS6,6/15/2006,28.5,45.086,1.77
SRS6,6/18/2006,26.8,45.442,1.71
SRS6,6/21/2006,23.2,42.853,1.5
SRS6,6/24/2006,22.6,44.772,1.45
SRS6,6/27/2006,24,38.216,1.74
SRS6,6/30/2006,21.7,56.06,2.07
SRS6,7/3/2006,17.9,32.041,1.08
SRS6,7/6/2006,17.3,45.654,1.91
SRS6,7/9/2006,16.4,31.312,1
SRS6,7/12/2006,14,29.251,0.54
SRS6,7/15/2006,16.2,27.661,0.46
SRS6,7/18/2006,14.5,27.461,0.45
SRS6,7/21/2006,12.2,25.879,0.62
SRS6,7/24/2006,9.5,25.082,0.53
SRS6,7/26/2006,7.8,26.709,0.61
SRS6,7/29/2006,12.6,34.578,0.6
SRS6,8/1/2006,12.7,31.413,0.54
SRS6,8/4/2006,15.7,26.931,0.38
SRS6,8/7/2006,16.3,27.748,1.59
SRS6,8/10/2006,16.7,27.993,1.2
SRS6,8/13/2006,23.3,23.594,0.27
SRS6,8/16/2006,21.9,25.455,0.16
SRS6,8/19/2006,17.3,26.007,0.97
SRS6,8/21/2006,14.1,27.836,0.41
SRS6,8/24/2006,16.8,37.167,0.43
SRS6,9/17/2006,12.2,36.877,1.48
SRS6,9/20/2006,13.6,52.976,2.37
SRS6,9/23/2006,13.7,67.172,3.42
SRS6,9/26/2006,13.2,55.344,4.47
SRS6,9/29/2006,13.9,45.572,4.02
SRS6,10/2/2006,12.1,26.939,1.3
SRS6,10/5/2006,12.4,30.131,1.85
SRS6,10/8/2006,19.9,26.153,2
SRS6,10/11/2006,22.9,19.849,1.5
SRS6,10/14/2006,22.6,23.981,2
SRS6,10/16/2006,15.6,24.423,1.48
SRS6,10/19/2006,19.6,31.233,2.27
SRS6,10/22/2006,22.3,39.608,3.16
SRS6,10/25/2006,19.5,35.177,2.26
SRS6,10/28/2006,19.3,36.011,2.68
SRS6,10/31/2006,19.7,36.985,2.47
SRS6,11/3/2006,22.4,30.779,2.81
SRS6,11/6/2006,18.8,39.419,3.41
SRS6,11/8/2006,21.7,31.593,2.93
SRS6,11/12/2006,21.6,20.527,1.18
SRS6,11/15/2006,20.1,20.655,1.05
SRS6,11/18/2006,21.1,23.554,1.21
SRS6,11/20/2006,9.2,27.897,-9999
SRS6,11/21/2006,18.2,35.966,-9999
SRS6,12/14/2006,22,27.156,1.25
SRS6,12/17/2006,25.1,23.256,1.34
SRS6,12/20/2006,23,25.513,1.08
SRS6,12/23/2006,24.2,24.561,1.04
SRS6,12/26/2006,26.6,19.624,1.15
SRS6,12/29/2006,21.4,27.59,1.05
SRS6,1/1/2007,21.1,24.519,0.95
SRS6,1/4/2007,23.2,18.297,1.01
SRS6,1/7/2007,24.5,18.677,1.13
SRS6,1/10/2007,22.9,17.673,0.73
SRS6,1/13/2007,18.8,21.274,0.55
SRS6,1/16/2007,22.1,19.612,0.58
SRS6,1/17/2007,12.4,21.229,1.48
SRS6,1/20/2007,24.8,20.8,1.4
SRS6,1/23/2007,26.7,19.684,1.63
SRS6,1/26/2007,26.6,16.616,1.24
SRS6,1/29/2007,24.4,19.283,1.27
SRS6,2/1/2007,24.3,21.363,1.1
SRS6,2/4/2007,25.5,24.712,1.94
SRS6,2/6/2007,19.6,25.568,1.77
SRS6,2/10/2007,22.5,34.799,2.87
SRS6,2/13/2007,22,35.187,1.79
SRS6,2/16/2007,24.7,31.94,1.59
SRS6,2/19/2007,25.4,34.901,1.84
SRS6,2/22/2007,26.8,39.165,1.6
SRS6,2/25/2007,26.8,37.936,2.08
