"site_name","timescale","metric","month_f","baseline_mean","baseline_median","baseline_n"
"US-Myb","SPEI_48","WUE_T","9",2.54514784267579,2.47301887084356,7
"US-Myb","SPEI_48","WUE_T","10",2.61465770738012,2.72570591909663,7
"US-NC4","SPEI_6","WUE_ET","4",1.73921164459785,1.62468109866351,9
"US-NC4","SPEI_6","WUE_ET","5",2.34689766430853,2.33057303570013,8
"US-NC4","SPEI_6","WUE_ET","6",2.370259008978,2.46408828059737,10
"US-NC4","SPEI_6","WUE_ET","7",2.10643994215147,2.06641099565027,10
"US-NC4","SPEI_6","WUE_ET","8",2.17785495628632,2.41710164228767,11
"US-NC4","SPEI_6","WUE_ET","9",1.77705530927931,1.85162210425924,11
"US-NC4","SPEI_6","WUE_T","4",2.65788495284332,2.42917937532406,9
"US-NC4","SPEI_6","WUE_T","5",3.12809490042398,3.12766004864559,8
"US-NC4","SPEI_6","WUE_T","6",3.10848774940874,3.13834316545323,10
"US-NC4","SPEI_6","WUE_T","7",2.8975179839407,2.95113990847069,10
"US-NC4","SPEI_6","WUE_T","8",2.95321528349102,3.17507117875642,11
"US-NC4","SPEI_6","WUE_T","9",2.6423466595608,2.9351838439824,11
"US-NC4","SPEI_48","WUE_ET","4",1.76599055034905,1.53992324111904,5
"US-NC4","SPEI_48","WUE_ET","5",2.44479886440467,2.40540024435788,4
"US-NC4","SPEI_48","WUE_ET","6",2.57552218382934,2.64767890664866,4
"US-NC4","SPEI_48","WUE_ET","7",2.17391065152186,2.0188962134511,5
"US-NC4","SPEI_48","WUE_ET","8",2.21990751219501,2.32227725169773,6
"US-NC4","SPEI_48","WUE_ET","9",1.82603447772885,1.93464603932667,6
"US-NC4","SPEI_48","WUE_T","4",2.916076976492,2.42917937532406,5
"US-NC4","SPEI_48","WUE_T","5",3.37974336708256,3.22643192107981,4
"US-NC4","SPEI_48","WUE_T","6",3.50931310401522,3.62255960625674,4
"US-NC4","SPEI_48","WUE_T","7",3.09197260729669,3.06098020359559,5
"US-NC4","SPEI_48","WUE_T","8",3.16500534230585,3.2590646068348,6
"US-NC4","SPEI_48","WUE_T","9",2.76649810095075,3.00076905272279,6
"US-NGC","SPEI_6","WUE_ET","5",1.45483200348378,1.45483200348378,1
"US-NGC","SPEI_6","WUE_ET","6",2.24529114204007,2.24529114204007,2
"US-NGC","SPEI_6","WUE_ET","7",2.4564549205932,2.4564549205932,2
"US-NGC","SPEI_6","WUE_ET","8",2.22455249316427,2.35268226414028,3
"US-NGC","SPEI_6","WUE_T","5",7.84721393074932,7.84721393074932,1
"US-NGC","SPEI_6","WUE_T","6",7.18685983027508,7.18685983027508,2
"US-NGC","SPEI_6","WUE_T","7",5.85713216733495,5.85713216733495,2
"US-NGC","SPEI_6","WUE_T","8",6.35797892188534,5.08591513939845,3
"US-NGC","SPEI_48","WUE_ET","5",2.04251152540733,2.04251152540733,1
"US-NGC","SPEI_48","WUE_ET","6",1.96996818512051,1.96996818512051,1
"US-NGC","SPEI_48","WUE_ET","7",2.88285879214208,2.88285879214208,1
"US-NGC","SPEI_48","WUE_ET","8",2.97211346635419,2.97211346635419,1
"US-NGC","SPEI_48","WUE_T","5",6.75354295066867,6.75354295066867,1
"US-NGC","SPEI_48","WUE_T","6",5.39872920827763,5.39872920827763,1
"US-NGC","SPEI_48","WUE_T","7",6.35452942554922,6.35452942554922,1
"US-NGC","SPEI_48","WUE_T","8",7.20732090412,7.20732090412,1
"US-ONA","SPEI_6","WUE_ET","3",2.30471741715272,2.15409412260436,3
"US-ONA","SPEI_6","WUE_ET","4",2.08114421018057,2.10725489616316,5
"US-ONA","SPEI_6","WUE_ET","5",1.67545826488982,1.75233625994237,4
"US-ONA","SPEI_6","WUE_ET","6",1.75934882283168,1.77125099135807,4
"US-ONA","SPEI_6","WUE_ET","7",1.82254798658717,1.76510358684516,5
"US-ONA","SPEI_6","WUE_ET","8",1.86792307629264,1.94285397884184,5
"US-ONA","SPEI_6","WUE_ET","9",1.80388059034065,1.80041992221314,6
"US-ONA","SPEI_6","WUE_T","3",6.00150507163736,6.16124442979481,3
"US-ONA","SPEI_6","WUE_T","4",5.02312035725413,5.18898896550905,5
"US-ONA","SPEI_6","WUE_T","5",4.11977995417655,4.11587986186886,4
"US-ONA","SPEI_6","WUE_T","6",3.66288190699722,3.48306698305402,4
"US-ONA","SPEI_6","WUE_T","7",3.72519150814314,3.47221383750615,5
"US-ONA","SPEI_6","WUE_T","8",3.39072616904327,3.43773679872219,5
"US-ONA","SPEI_6","WUE_T","9",3.41185226069604,3.23846209304016,6
"US-ONA","SPEI_48","WUE_ET","3",2.33279972104274,2.28557037765859,4
"US-ONA","SPEI_48","WUE_ET","4",2.08114421018057,2.10725489616316,5
"US-ONA","SPEI_48","WUE_ET","5",1.74770697497723,1.8427236515968,6
"US-ONA","SPEI_48","WUE_ET","6",1.72686292370227,1.76058149844284,6
"US-ONA","SPEI_48","WUE_ET","7",1.83952802982482,1.84476591642911,6
"US-ONA","SPEI_48","WUE_ET","8",1.83199808068711,1.82565508280759,6
"US-ONA","SPEI_48","WUE_ET","9",1.81272676361874,1.84620225218682,7
"US-ONA","SPEI_48","WUE_T","3",6.20809215163327,6.22849591590411,4
"US-ONA","SPEI_48","WUE_T","4",5.02312035725413,5.18898896550905,5
"US-ONA","SPEI_48","WUE_T","5",4.09874971278277,4.05668922999521,6
"US-ONA","SPEI_48","WUE_T","6",3.72636901238118,3.74086304270022,6
"US-ONA","SPEI_48","WUE_T","7",3.66385188418143,3.4146838009395,6
"US-ONA","SPEI_48","WUE_T","8",3.34332148475075,3.37202694804925,6
"US-ONA","SPEI_48","WUE_T","9",3.49539666340121,3.39566186867988,7
"US-OPE","SPEI_6","WUE_ET","7",4.70109786903502,4.70109786903502,1
"US-OPE","SPEI_6","WUE_ET","8",4.70785385302411,4.70785385302411,1
"US-OPE","SPEI_6","WUE_ET","9",4.12341828350214,4.12341828350214,1
"US-OPE","SPEI_6","WUE_T","7",7.888262894403,7.888262894403,1
"US-OPE","SPEI_6","WUE_T","8",7.51480198170129,7.51480198170129,1
"US-OPE","SPEI_6","WUE_T","9",8.08000821067392,8.08000821067392,1
"US-OPE","SPEI_48","WUE_ET","7",4.70109786903502,4.70109786903502,1
"US-OPE","SPEI_48","WUE_ET","8",4.70785385302411,4.70785385302411,1
"US-OPE","SPEI_48","WUE_ET","9",4.12341828350214,4.12341828350214,1
"US-OPE","SPEI_48","WUE_T","7",7.888262894403,7.888262894403,1
"US-OPE","SPEI_48","WUE_T","8",7.51480198170129,7.51480198170129,1
"US-OPE","SPEI_48","WUE_T","9",8.08000821067392,8.08000821067392,1
"US-PAS","SPEI_6","WUE_ET","5",2.91841125255048,2.91841125255048,1
"US-PAS","SPEI_6","WUE_ET","9",2.82318278123847,2.82318278123847,2
"US-PAS","SPEI_6","WUE_ET","10",2.8198007283013,2.8198007283013,1
"US-PAS","SPEI_6","WUE_T","5",4.41789731659313,4.41789731659313,1
"US-PAS","SPEI_6","WUE_T","9",6.188150660991,6.188150660991,2
"US-PAS","SPEI_6","WUE_T","10",5.12991982555712,5.12991982555712,1
"US-PAS","SPEI_48","WUE_ET","5",3.06627036584796,3.06627036584796,2
"US-PAS","SPEI_48","WUE_ET","6",3.271617346846,3.271617346846,1
"US-PAS","SPEI_48","WUE_ET","7",3.8386891284583,3.8386891284583,1
"US-PAS","SPEI_48","WUE_ET","8",3.35980542617045,3.35980542617045,1
"US-PAS","SPEI_48","WUE_ET","9",2.82318278123847,2.82318278123847,2
"US-PAS","SPEI_48","WUE_ET","10",2.62142866647137,2.62142866647137,2
"US-PAS","SPEI_48","WUE_T","5",4.95682540750742,4.95682540750742,2
"US-PAS","SPEI_48","WUE_T","6",4.7691992777074,4.7691992777074,1
"US-PAS","SPEI_48","WUE_T","7",6.31166131081145,6.31166131081145,1
"US-PAS","SPEI_48","WUE_T","8",6.41060727540332,6.41060727540332,1
"US-PAS","SPEI_48","WUE_T","9",6.188150660991,6.188150660991,2
"US-PAS","SPEI_48","WUE_T","10",5.58744418126679,5.58744418126679,2
"US-PHM","SPEI_6","WUE_ET","5",1.31777596102072,1.31777596102072,2
"US-PHM","SPEI_6","WUE_ET","6",1.69490180920605,1.71957455537133,4
"US-PHM","SPEI_6","WUE_ET","7",1.95988756360735,1.90087722392656,5
"US-PHM","SPEI_6","WUE_ET","8",1.82190409311429,1.85601394177057,4
"US-PHM","SPEI_6","WUE_ET","9",1.61376173744524,1.59960299465921,5
"US-PHM","SPEI_6","WUE_T","5",2.2128071695035,2.2128071695035,2
"US-PHM","SPEI_6","WUE_T","6",2.59992473015607,2.60674433324819,4
"US-PHM","SPEI_6","WUE_T","7",2.73547860531515,2.71215933723408,5
"US-PHM","SPEI_6","WUE_T","8",2.63732676490706,2.62083096495303,4
"US-PHM","SPEI_6","WUE_T","9",2.64143505197646,2.54737574557902,5
"US-PHM","SPEI_48","WUE_ET","5",1.31777596102072,1.31777596102072,2
"US-PHM","SPEI_48","WUE_ET","6",1.70682355406152,1.8020553506129,6
"US-PHM","SPEI_48","WUE_ET","7",2.02682787237229,2.13791992693506,5
"US-PHM","SPEI_48","WUE_ET","8",1.82190409311429,1.85601394177057,4
"US-PHM","SPEI_48","WUE_ET","9",1.62897099186096,1.62876183687566,4
"US-PHM","SPEI_48","WUE_T","5",2.2128071695035,2.2128071695035,2
"US-PHM","SPEI_48","WUE_T","6",2.55089487458548,2.52510778305896,6
"US-PHM","SPEI_48","WUE_T","7",2.78313090518358,2.89445222936671,5
"US-PHM","SPEI_48","WUE_T","8",2.63732676490706,2.62083096495303,4
"US-PHM","SPEI_48","WUE_T","9",2.63376963022898,2.54302572737142,4
"US-RRC","SPEI_6","WUE_ET","4",0.721463178255453,0.721463178255453,2
"US-RRC","SPEI_6","WUE_ET","5",1.61456072717049,1.61456072717049,2
"US-RRC","SPEI_6","WUE_ET","6",1.76705996222228,1.70738554432653,4
"US-RRC","SPEI_6","WUE_ET","7",2.09496009546354,2.15171016492217,3
"US-RRC","SPEI_6","WUE_ET","8",1.83116468632709,1.84370898190793,4
"US-RRC","SPEI_6","WUE_ET","9",1.40008450458754,1.26039508437668,3
"US-RRC","SPEI_6","WUE_T","4",0.996714640903812,0.996714640903812,2
"US-RRC","SPEI_6","WUE_T","5",2.00261479167517,2.00261479167517,2
"US-RRC","SPEI_6","WUE_T","6",2.05642654160222,1.98779166570934,4
"US-RRC","SPEI_6","WUE_T","7",2.46586724324129,2.47897759286832,3
"US-RRC","SPEI_6","WUE_T","8",2.11311141344996,2.12369625188719,4
"US-RRC","SPEI_6","WUE_T","9",1.66279566848183,1.41820818162094,3
"US-RRC","SPEI_48","WUE_ET","4",0.781629824356508,0.781629824356508,1
"US-RRC","SPEI_48","WUE_ET","5",1.75106723302688,1.68519964229024,3
"US-RRC","SPEI_48","WUE_ET","6",1.81362460670506,1.74135139124804,3
"US-RRC","SPEI_48","WUE_ET","7",2.05619302092434,2.04580098111445,4
"US-RRC","SPEI_48","WUE_ET","8",1.91330042262056,1.97720675761464,3
"US-RRC","SPEI_48","WUE_ET","9",1.40008450458754,1.26039508437668,3
"US-RRC","SPEI_48","WUE_T","4",1.05113679546074,1.05113679546074,1
"US-RRC","SPEI_48","WUE_T","5",2.19775389012002,2.09954221789063,3
"US-RRC","SPEI_48","WUE_T","6",2.13785861288276,2.07827802294741,3
"US-RRC","SPEI_48","WUE_T","7",2.46320883284639,2.46710559726501,4
"US-RRC","SPEI_48","WUE_T","8",2.22274342459233,2.25150423144325,3
"US-RRC","SPEI_48","WUE_T","9",1.66279566848183,1.41820818162094,3
"US-SCg","SPEI_6","WUE_ET","2",2.76331987998542,2.72141518241071,7
"US-SCg","SPEI_6","WUE_ET","3",2.80260234315908,2.66228033068956,8
"US-SCg","SPEI_6","WUE_ET","4",2.67464042448184,2.85875131483134,7
"US-SCg","SPEI_6","WUE_ET","5",1.50697171521825,1.50697171521825,2
"US-SCg","SPEI_6","WUE_T","2",9.13494407750457,10.6402325427124,7
"US-SCg","SPEI_6","WUE_T","3",8.3228444806686,6.62028806065382,8
"US-SCg","SPEI_6","WUE_T","4",7.92116651337586,5.84600723927552,7
"US-SCg","SPEI_6","WUE_T","5",2.84825496490809,2.84825496490809,2
"US-SCg","SPEI_48","WUE_ET","2",2.60176838599352,2.69904985573248,6
"US-SCg","SPEI_48","WUE_ET","3",2.67782178636214,2.76310741021984,7
"US-SCg","SPEI_48","WUE_ET","4",2.49423720263377,2.85875131483134,5
"US-SCg","SPEI_48","WUE_ET","5",0.565113400619368,0.565113400619368,1
"US-SCg","SPEI_48","WUE_T","2",10.8600128793989,11.4026965432891,6
"US-SCg","SPEI_48","WUE_T","3",11.3273179486856,10.4061401371606,7
"US-SCg","SPEI_48","WUE_T","4",8.50143278545226,5.5090840697613,5
"US-SCg","SPEI_48","WUE_T","5",1.44965936307932,1.44965936307932,1
"US-SCs","SPEI_6","WUE_ET","3",4.02617803441549,3.44126587846771,5
"US-SCs","SPEI_6","WUE_ET","4",3.90472315461665,3.8284973041764,6
"US-SCs","SPEI_6","WUE_ET","5",4.48638482596567,4.43729596860382,3
"US-SCs","SPEI_6","WUE_ET","6",3.60012482745638,3.60012482745638,2
"US-SCs","SPEI_6","WUE_T","3",8.96464522916038,7.36246738479274,5
"US-SCs","SPEI_6","WUE_T","4",11.3322867894148,9.4782105535975,6
"US-SCs","SPEI_6","WUE_T","5",10.2968493671056,7.83888021867909,3
"US-SCs","SPEI_6","WUE_T","6",8.47637483486628,8.47637483486628,2
"US-SCs","SPEI_48","WUE_ET","3",4.28684888151651,4.05864224829374,4
"US-SCs","SPEI_48","WUE_ET","4",3.49363270237172,3.36612251992403,4
"US-SCs","SPEI_48","WUE_ET","5",4.2197373864255,4.2197373864255,2
"US-SCs","SPEI_48","WUE_ET","6",3.60012482745638,3.60012482745638,2
"US-SCs","SPEI_48","WUE_T","3",10.2593527531447,10.5498169223372,4
"US-SCs","SPEI_48","WUE_T","4",10.7340706923931,8.52695242404453,4
"US-SCs","SPEI_48","WUE_T","5",7.5251820591801,7.5251820591801,2
"US-SCs","SPEI_48","WUE_T","6",8.47637483486628,8.47637483486628,2
"US-Skr","SPEI_6","WUE_ET","2",1.94446745534177,2.07282773811224,5
"US-Skr","SPEI_6","WUE_ET","3",1.78748831292448,1.75135181418664,4
"US-Skr","SPEI_6","WUE_ET","4",1.73620286562366,1.59432243433227,8
"US-Skr","SPEI_6","WUE_ET","5",1.74428055331177,1.61384839450448,8
"US-Skr","SPEI_6","WUE_ET","6",1.27717162988635,1.22663533685168,7
"US-Skr","SPEI_6","WUE_ET","7",1.34145557270269,1.30210158759792,7
"US-Skr","SPEI_6","WUE_ET","8",1.38287432862883,1.32470731597012,8
"US-Skr","SPEI_6","WUE_ET","9",1.36257927396187,1.35571856110511,10
"US-Skr","SPEI_6","WUE_ET","10",1.35197275902171,1.33518130495542,5
"US-Skr","SPEI_6","WUE_T","2",2.90576538673186,3.04068038810049,5
"US-Skr","SPEI_6","WUE_T","3",2.50086118761864,2.36592497412316,4
"US-Skr","SPEI_6","WUE_T","4",2.5109905837356,2.2021924583556,8
"US-Skr","SPEI_6","WUE_T","5",2.57468510314765,2.42903613376045,8
"US-Skr","SPEI_6","WUE_T","6",1.83751020818494,1.90038095362236,7
"US-Skr","SPEI_6","WUE_T","7",1.95553092827657,1.91034574702242,7
"US-Skr","SPEI_6","WUE_T","8",1.97455040051962,1.8531605200004,8
"US-Skr","SPEI_6","WUE_T","9",1.95264674086614,1.87935558510758,10
"US-Skr","SPEI_6","WUE_T","10",1.87844876865239,1.84602289648082,5
"US-Skr","SPEI_48","WUE_ET","2",1.90051668265645,1.85307387468566,5
"US-Skr","SPEI_48","WUE_ET","3",1.78917021152902,1.75135181418664,6
"US-Skr","SPEI_48","WUE_ET","4",1.95654159102962,1.84067477320328,7
"US-Skr","SPEI_48","WUE_ET","5",2.14476068080829,2.1451734608746,6
"US-Skr","SPEI_48","WUE_ET","6",1.58088219197085,1.52280666264451,6
"US-Skr","SPEI_48","WUE_ET","7",1.5838076799275,1.63393198892884,7
"US-Skr","SPEI_48","WUE_ET","8",1.43086190196944,1.37876727158151,8
"US-Skr","SPEI_48","WUE_ET","9",1.3805376651587,1.34153509715446,8
"US-Skr","SPEI_48","WUE_ET","10",1.50847332996837,1.3825407243528,6
"US-Skr","SPEI_48","WUE_T","2",2.86373834333062,2.8305451710943,5
"US-Skr","SPEI_48","WUE_T","3",2.49324201346308,2.36592497412316,6
"US-Skr","SPEI_48","WUE_T","4",2.74004629749497,2.45543693034642,7
"US-Skr","SPEI_48","WUE_T","5",3.04817675523901,3.00649238479508,6
"US-Skr","SPEI_48","WUE_T","6",2.34810309442236,2.19273182649599,6
"US-Skr","SPEI_48","WUE_T","7",2.50723284424149,2.51807755124709,7
"US-Skr","SPEI_48","WUE_T","8",2.05456841184265,1.95267560680552,8
"US-Skr","SPEI_48","WUE_T","9",1.9648140908077,1.87935558510758,8
"US-Skr","SPEI_48","WUE_T","10",2.12936848182932,1.87421116606424,6
"US-Slt","SPEI_6","WUE_ET","5",1.27533111607979,0.409830908475881,11
"US-Slt","SPEI_6","WUE_ET","6",1.66739197357522,2.17913423208253,12
"US-Slt","SPEI_6","WUE_ET","7",1.5058956518686,1.90173006084607,12
"US-Slt","SPEI_6","WUE_ET","8",1.14342351926946,0.315848078908679,8
"US-Slt","SPEI_6","WUE_ET","9",1.54369355406725,2.15001100853353,11
"US-Slt","SPEI_6","WUE_T","5",1.62918284968335,0.58179041859727,11
"US-Slt","SPEI_6","WUE_T","6",2.04989502042565,2.67741333855172,12
"US-Slt","SPEI_6","WUE_T","7",1.96316633292529,2.70279759553796,12
"US-Slt","SPEI_6","WUE_T","8",1.4593491622122,0.416037942485462,8
"US-Slt","SPEI_6","WUE_T","9",2.06669434061779,2.53608175563249,11
"US-Slt","SPEI_48","WUE_ET","5",1.85376787006008,1.98969048192678,11
"US-Slt","SPEI_48","WUE_ET","6",2.09172391233329,2.61710259215483,10
"US-Slt","SPEI_48","WUE_ET","7",1.87092612308224,2.5293295605267,11
"US-Slt","SPEI_48","WUE_ET","8",1.67774579560816,2.23723058349619,11
"US-Slt","SPEI_48","WUE_ET","9",1.76031760256102,2.25632632456008,11
"US-Slt","SPEI_48","WUE_T","5",2.37232300192326,2.48805727714142,11
"US-Slt","SPEI_48","WUE_T","6",2.5783680051715,3.02690923486394,10
"US-Slt","SPEI_48","WUE_T","7",2.33865845719307,3.0247075462091,11
"US-Slt","SPEI_48","WUE_T","8",2.08870093162092,2.72308255461742,11
"US-Slt","SPEI_48","WUE_T","9",2.31696169592268,2.73512835172779,11
"US-Snd","SPEI_6","WUE_ET","3",2.35184466183712,2.34719824961271,5
"US-Snd","SPEI_6","WUE_ET","4",2.3306432975719,2.30285432186326,5
"US-Snd","SPEI_6","WUE_ET","5",2.40265775538587,2.65509359816168,4
"US-Snd","SPEI_6","WUE_ET","6",2.02169549846493,2.13506849382976,5
"US-Snd","SPEI_6","WUE_ET","7",2.03164981863379,2.1473534811163,5
"US-Snd","SPEI_6","WUE_ET","8",2.16808932248219,1.98084177562846,5
"US-Snd","SPEI_6","WUE_ET","9",1.87944107177617,1.95590100279825,4
"US-Snd","SPEI_6","WUE_T","3",3.69617913861945,3.56360805828709,5
"US-Snd","SPEI_6","WUE_T","4",3.5167671667877,3.59564425144421,5
"US-Snd","SPEI_6","WUE_T","5",4.02825353647622,4.01327666582436,4
"US-Snd","SPEI_6","WUE_T","6",3.86327087402068,3.7542230494386,5
"US-Snd","SPEI_6","WUE_T","7",3.81902303333615,3.87177560711,5
"US-Snd","SPEI_6","WUE_T","8",3.99665479259319,3.94374157535229,5
"US-Snd","SPEI_6","WUE_T","9",3.92286585259433,3.97608072468014,4
"US-Snd","SPEI_48","WUE_ET","3",2.2885778038747,2.29199611213597,6
"US-Snd","SPEI_48","WUE_ET","4",2.37098347524877,2.60735499046464,7
"US-Snd","SPEI_48","WUE_ET","5",2.28962293339427,2.33528395032997,8
"US-Snd","SPEI_48","WUE_ET","6",1.98821838673033,2.1075193017455,8
"US-Snd","SPEI_48","WUE_ET","7",1.86387245260309,1.77335844816368,7
"US-Snd","SPEI_48","WUE_ET","8",1.92670950864682,1.90978511876945,7
"US-Snd","SPEI_48","WUE_ET","9",1.90411639050969,1.96404179688994,8
"US-Snd","SPEI_48","WUE_T","3",3.69995909709777,3.77849757203767,6
"US-Snd","SPEI_48","WUE_T","4",3.70807030253175,3.60956721721665,7
"US-Snd","SPEI_48","WUE_T","5",3.86484128076084,3.64477681662315,8
"US-Snd","SPEI_48","WUE_T","6",3.79280630019641,3.61825943343374,8
"US-Snd","SPEI_48","WUE_T","7",3.66523099888805,3.77788132436325,7
"US-Snd","SPEI_48","WUE_T","8",3.93575557906903,3.94374157535229,7
"US-Snd","SPEI_48","WUE_T","9",3.9903041648395,4.0063376030255,8
"US-Sne","SPEI_6","WUE_ET","4",0.490711423711701,0.490711423711701,2
"US-Sne","SPEI_6","WUE_ET","5",0.571870791096405,0.571870791096405,2
"US-Sne","SPEI_6","WUE_ET","6",1.029770684012,1.029770684012,2
"US-Sne","SPEI_6","WUE_ET","7",0.414630362652452,0.414630362652452,1
"US-Sne","SPEI_6","WUE_ET","8",0.402951085976906,0.402951085976906,2
"US-Sne","SPEI_6","WUE_ET","9",0.519098053609316,0.519098053609316,1
"US-Sne","SPEI_6","WUE_ET","10",0.309442802765616,0.309442802765616,2
"US-Sne","SPEI_6","WUE_T","4",0.914933180414996,0.914933180414996,2
"US-Sne","SPEI_6","WUE_T","5",1.04768677234857,1.04768677234857,2
"US-Sne","SPEI_6","WUE_T","6",1.89103589412662,1.89103589412662,2
"US-Sne","SPEI_6","WUE_T","7",0.867974407432159,0.867974407432159,1
"US-Sne","SPEI_6","WUE_T","8",0.972478325102873,0.972478325102873,2
"US-Sne","SPEI_6","WUE_T","9",1.33489512813013,1.33489512813013,1
"US-Sne","SPEI_6","WUE_T","10",1.25352813974319,1.25352813974319,2
"US-Sne","SPEI_48","WUE_ET","6",1.73517401794317,1.73517401794317,1
"US-Sne","SPEI_48","WUE_T","6",3.16584306093757,3.16584306093757,1
"US-SO2","SPEI_6","WUE_ET","4",1.40943574742791,1.23120865803791,5
"US-SO2","SPEI_6","WUE_ET","5",1.96147185872129,2.21486745067169,6
"US-SO2","SPEI_6","WUE_ET","6",1.75279793055493,1.99950331485848,5
"US-SO2","SPEI_6","WUE_ET","7",1.34159384235282,1.25857015387409,4
"US-SO2","SPEI_6","WUE_ET","8",0.914196916565309,0.914196916565309,1
"US-SO2","SPEI_6","WUE_T","4",5.63933839704006,4.27313406067144,5
"US-SO2","SPEI_6","WUE_T","5",5.63349811741525,5.44258216361578,6
"US-SO2","SPEI_6","WUE_T","6",8.52922928616601,6.75008658533668,5
"US-SO2","SPEI_6","WUE_T","7",9.05784560840107,7.45730483413977,4
"US-SO2","SPEI_6","WUE_T","8",2.65222250206305,2.65222250206305,1
"US-SO2","SPEI_48","WUE_ET","4",1.37882455176719,1.22848861575076,6
"US-SO2","SPEI_48","WUE_ET","5",1.88765702957643,2.03172996903033,7
"US-SO2","SPEI_48","WUE_ET","6",1.72666876930516,1.7977631389574,6
"US-SO2","SPEI_48","WUE_ET","7",1.25561278572205,0.911688559198955,5
"US-SO2","SPEI_48","WUE_ET","8",1.16619150782425,1.16619150782425,2
"US-SO2","SPEI_48","WUE_T","4",5.06237390892774,3.87875227982818,6
"US-SO2","SPEI_48","WUE_T","5",5.37865895762476,4.78713999043812,7
"US-SO2","SPEI_48","WUE_T","6",8.72977222020597,6.88749750116579,6
"US-SO2","SPEI_48","WUE_T","7",8.24253528253725,5.04646491428051,5
"US-SO2","SPEI_48","WUE_T","8",4.93352248767907,4.93352248767907,2
"US-SO3","SPEI_6","WUE_ET","3",0.562556226411322,0.463128222392634,4
"US-SO3","SPEI_6","WUE_ET","4",0.82178646551634,0.769613279225238,4
"US-SO3","SPEI_6","WUE_ET","5",0.912193749407035,1.07779399860336,3
"US-SO3","SPEI_6","WUE_ET","6",0.680160300882586,0.680160300882586,2
"US-SO3","SPEI_6","WUE_ET","7",0.668483719381555,0.445012914573379,3
"US-SO3","SPEI_6","WUE_T","3",2.5261884510128,2.69614003757018,4
"US-SO3","SPEI_6","WUE_T","4",2.7637787386371,2.3123813811249,4
"US-SO3","SPEI_6","WUE_T","5",4.83622361408684,3.93988505045184,3
"US-SO3","SPEI_6","WUE_T","6",2.97765331272493,2.97765331272493,2
"US-SO3","SPEI_6","WUE_T","7",4.43623512983466,2.49766863535231,3
"US-SO3","SPEI_48","WUE_ET","3",0.584514087221972,0.507598521779058,6
"US-SO3","SPEI_48","WUE_ET","4",0.849432060858241,0.893617931033342,6
"US-SO3","SPEI_48","WUE_ET","5",0.972985596892586,1.1165775689763,4
"US-SO3","SPEI_48","WUE_ET","6",0.680160300882586,0.680160300882586,2
"US-SO3","SPEI_48","WUE_ET","7",0.668483719381555,0.445012914573379,3
"US-SO3","SPEI_48","WUE_T","3",2.50355464215956,2.69614003757018,6
"US-SO3","SPEI_48","WUE_T","4",3.13468476829732,2.32997345090071,6
"US-SO3","SPEI_48","WUE_T","5",4.49709229875867,3.70979170161299,4
"US-SO3","SPEI_48","WUE_T","6",2.97765331272493,2.97765331272493,2
"US-SO3","SPEI_48","WUE_T","7",4.43623512983466,2.49766863535231,3
"US-SO4","SPEI_6","WUE_ET","4",1.75912928485284,1.75912928485284,2
"US-SO4","SPEI_6","WUE_ET","5",1.63382463310004,1.63382463310004,1
"US-SO4","SPEI_6","WUE_ET","7",1.2815719391836,1.2815719391836,1
"US-SO4","SPEI_6","WUE_ET","8",0.914114741451497,0.914114741451497,1
"US-SO4","SPEI_6","WUE_T","4",13.2061693956955,13.2061693956955,2
"US-SO4","SPEI_6","WUE_T","5",9.84266467922503,9.84266467922503,1
"US-SO4","SPEI_6","WUE_T","7",10.8264164672113,10.8264164672113,1
"US-SO4","SPEI_6","WUE_T","8",3.57786617226737,3.57786617226737,1
"US-SO4","SPEI_48","WUE_ET","4",1.76373753490931,1.77295403502225,3
"US-SO4","SPEI_48","WUE_ET","5",1.70571043379475,1.70571043379475,2
"US-SO4","SPEI_48","WUE_ET","6",2.11799244201234,2.11799244201234,1
"US-SO4","SPEI_48","WUE_ET","7",1.2815719391836,1.2815719391836,1
"US-SO4","SPEI_48","WUE_ET","8",0.914114741451497,0.914114741451497,1
"US-SO4","SPEI_48","WUE_T","4",10.9332712261188,9.19788148226614,3
"US-SO4","SPEI_48","WUE_T","5",8.83682619145855,8.83682619145855,2
"US-SO4","SPEI_48","WUE_T","6",17.9173349842262,17.9173349842262,1
"US-SO4","SPEI_48","WUE_T","7",10.8264164672113,10.8264164672113,1
"US-SO4","SPEI_48","WUE_T","8",3.57786617226737,3.57786617226737,1
"US-StJ","SPEI_6","WUE_ET","5",3.22894287077664,3.04455968952507,6
"US-StJ","SPEI_6","WUE_ET","6",3.20496182060061,3.26815558132447,4
"US-StJ","SPEI_6","WUE_ET","7",3.95754402774498,3.98552589315965,5
"US-StJ","SPEI_6","WUE_ET","8",3.92925561087419,3.58460266610024,5
"US-StJ","SPEI_6","WUE_ET","9",3.76691662841252,3.63817995633807,5
"US-StJ","SPEI_6","WUE_T","5",6.98543755621978,6.54550766484817,6
"US-StJ","SPEI_6","WUE_T","6",5.25082862381908,5.26487246119346,4
"US-StJ","SPEI_6","WUE_T","7",6.08989798643648,6.53871491212232,5
"US-StJ","SPEI_6","WUE_T","8",6.69004050030858,6.81833980219203,5
"US-StJ","SPEI_6","WUE_T","9",8.30173818319684,8.31212672718332,5
"US-StJ","SPEI_48","WUE_ET","5",3.247331200631,2.95211815754531,5
