"site_name","Year","month","water_class","timescale","anomaly_class","SPEI_value","metric","WUE_value","baseline_mean","WUE_response","WUE_response_magnitude","response_direction","wue_fitted","wue_residual"
"US-SO2",2001,4,"Upland","SPEI_6","Near-normal",-0.0160324647433047,"WUE_T",4.27313406067144,5.63933839704006,-1.36620433636862,1.36620433636862,"Decrease",5.16349614950223,-0.890362088830789
"US-SO2",2001,5,"Upland","SPEI_6","Near-normal",-0.0851172293742241,"WUE_T",6.09802433679344,5.63349811741525,0.464526219378195,0.464526219378195,"Increase_or_no_decrease",5.10791438233473,0.990109954458718
"US-SO2",2001,6,"Upland","SPEI_6","Near-normal",0.200535807868984,"WUE_T",7.02490841699489,8.52922928616601,-1.50432086917112,1.50432086917112,"Decrease",4.99291271289207,2.03199570410282
"US-SO2",2001,7,"Upland","SPEI_6","Near-normal",0.300855890216653,"WUE_T",16.7311447276557,9.05784560840107,7.67329911925463,7.67329911925463,"Increase_or_no_decrease",5.79715366716525,10.9339910604904
"US-SO2",2003,4,"Upland","SPEI_6","Near-normal",0.428648110402833,"WUE_T",2.60565377399397,5.63933839704006,-3.03368462304609,3.03368462304609,"Decrease",5.36347505544849,-2.75782128145452
"US-SO2",2003,5,"Upland","SPEI_6","Near-normal",0.420729783179784,"WUE_T",3.73989687005353,5.63349811741525,-1.89360124736172,1.89360124736172,"Decrease",5.38330036989341,-1.64340349983989
"US-SO2",2003,6,"Upland","SPEI_6","Near-normal",0.425693847092078,"WUE_T",6.62635636058054,8.52922928616601,-1.90287292558547,1.90287292558547,"Decrease",5.2908946134506,1.33546174712995
"US-SO2",2004,4,"Upland","SPEI_6","Near-normal",-0.451983144315442,"WUE_T",5.29825543044279,5.63933839704006,-0.341082966597271,0.341082966597271,"Decrease",5.5720317977087,-0.273776367265909
"US-SO2",2005,4,"Upland","SPEI_6","Wet",1.4143181247773,"WUE_T",2.17755146836611,5.63933839704006,-3.46178692867395,3.46178692867395,"Decrease",4.07244013467476,-1.89488866630864
"US-SO2",2005,5,"Upland","SPEI_6","Wet",1.25780705555042,"WUE_T",3.84962399888179,5.63349811741525,-1.78387411853346,1.78387411853346,"Decrease",4.84143314252526,-0.991809143643468
"US-SO2",2005,6,"Upland","SPEI_6","Wet",1.15480765972242,"WUE_T",9.73248689040574,8.52922928616601,1.20325760423973,1.20325760423973,"Increase_or_no_decrease",5.32750240363054,4.4049844867752
"US-SO2",2005,7,"Upland","SPEI_6","Near-normal",0.875598191366113,"WUE_T",4.58562803766907,9.05784560840107,-4.47221757073201,4.47221757073201,"Decrease",5.57040866059539,-0.984780622926322
"US-SO2",2006,5,"Upland","SPEI_6","Near-normal",-0.123857289265264,"WUE_T",3.87404452961983,5.63349811741525,-1.75945358779542,1.75945358779542,"Decrease",5.17076708794961,-1.29672255832978
"US-SO2",2006,6,"Upland","SPEI_6","Near-normal",0.128618032876941,"WUE_T",6.58422059578491,8.52922928616601,-1.94500869038111,1.94500869038111,"Decrease",5.51608409494739,1.06813650083752
"US-SO2",2006,7,"Upland","SPEI_6","Near-normal",0.357548433463133,"WUE_T",5.04646491428051,9.05784560840107,-4.01138069412056,4.01138069412056,"Decrease",5.59455410280547,-0.54808918852496
"US-SO3",1997,3,"Upland","SPEI_6","Near-normal",0.0728981334472835,"WUE_T",3.34660164441899,2.5261884510128,0.820413193406191,0.820413193406191,"Increase_or_no_decrease",3.52468661360607,-0.178084969187079
"US-SO3",1997,4,"Upland","SPEI_6","Near-normal",-0.174700765627784,"WUE_T",5.8157084062773,2.7637787386371,3.05192966764019,3.05192966764019,"Increase_or_no_decrease",3.5771366786908,2.23857172758649
"US-SO3",1998,3,"Upland","SPEI_6","Wet",1.33612537620448,"WUE_T",9.57421231127522,2.5261884510128,7.04802386026242,7.04802386026242,"Increase_or_no_decrease",3.49420497323013,6.08000733804509
"US-SO3",1998,4,"Upland","SPEI_6","Wet",1.52612359696931,"WUE_T",7.76599222835563,2.7637787386371,5.00221348971852,5.00221348971852,"Increase_or_no_decrease",3.60317319532073,4.16281903303489
"US-SO3",1998,5,"Upland","SPEI_6","Wet",1.52869447460458,"WUE_T",3.82995096200025,4.83622361408684,-1.00627265208659,1.00627265208659,"Decrease",2.73612287099378,1.09382809100648
"US-SO3",1998,7,"Upland","SPEI_6","Wet",1.60753931646921,"WUE_T",5.85190613513929,4.43623512983466,1.41567100530463,1.41567100530463,"Increase_or_no_decrease",3.34409948873023,2.50780664640905
"US-SO3",2002,3,"Upland","SPEI_6","Dry",-1.51558365627648,"WUE_T",3.66045820636794,2.5261884510128,1.13426975535513,1.13426975535513,"Increase_or_no_decrease",4.34364343225883,-0.683185225890896
"US-SO3",2002,4,"Upland","SPEI_6","Dry",-1.33421277841645,"WUE_T",5.8208468381819,2.7637787386371,3.0570680995448,3.0570680995448,"Increase_or_no_decrease",4.16709668202977,1.65375015615213
"US-SO3",2003,3,"Upland","SPEI_6","Near-normal",0.366630423270974,"WUE_T",2.04567843072137,2.5261884510128,-0.480510020291435,0.480510020291435,"Decrease",4.27839547559268,-2.23271704487131
"US-SO3",2003,4,"Upland","SPEI_6","Near-normal",0.428648110402833,"WUE_T",0.614643786021311,2.7637787386371,-2.14913495261579,2.14913495261579,"Decrease",3.45499493490881,-2.8403511488875
"US-SO3",2003,5,"Upland","SPEI_6","Near-normal",0.420729783179784,"WUE_T",1.08577808657046,4.83622361408684,-3.75044552751638,3.75044552751638,"Decrease",3.72559803739024,-2.63981995081978
"US-SO3",2003,7,"Upland","SPEI_6","Near-normal",0.778978156309387,"WUE_T",0.152866866484527,4.43623512983466,-4.28336826335013,4.28336826335013,"Decrease",4.18649857912577,-4.03363171264124
"US-SO3",2004,3,"Upland","SPEI_6","Near-normal",-0.537763055977523,"WUE_T",3.85541181572585,2.5261884510128,1.32922336471304,1.32922336471304,"Increase_or_no_decrease",4.26688182534896,-0.411470009623117
"US-SO3",2004,4,"Upland","SPEI_6","Near-normal",-0.451983144315442,"WUE_T",2.72780008474783,2.7637787386371,-0.0359786538892712,0.0359786538892712,"Decrease",3.68455139633216,-0.956751311584334
"US-SO3",2004,5,"Upland","SPEI_6","Near-normal",-0.73677144721108,"WUE_T",9.48300770523823,4.83622361408684,4.64678409115139,4.64678409115139,"Increase_or_no_decrease",4.23010798405296,5.25289972118527
"US-SO3",2005,3,"Upland","SPEI_6","Wet",1.56580703838867,"WUE_T",1.25611584253824,2.5261884510128,-1.27007260847456,1.27007260847456,"Decrease",2.53882235731212,-1.28270651477388
"US-SO3",2005,4,"Upland","SPEI_6","Wet",1.4143181247773,"WUE_T",1.93214681705358,2.7637787386371,-0.831631921583522,0.831631921583522,"Decrease",2.73947270709602,-0.807325890042435
"US-SO3",2005,5,"Upland","SPEI_6","Wet",1.25780705555042,"WUE_T",3.47969835277414,4.83622361408684,-1.3565252613127,1.3565252613127,"Decrease",3.33897425060362,0.140724102170527
"US-SO3",2005,7,"Upland","SPEI_6","Near-normal",0.875598191366113,"WUE_T",10.6581698876671,4.43623512983466,6.22193475783248,6.22193475783248,"Increase_or_no_decrease",4.05283091015694,6.6053389775102
"US-SO3",2006,3,"Upland","SPEI_6","Near-normal",-0.13918015961246,"WUE_T",0.857061913185001,2.5261884510128,-1.6691265378278,1.6691265378278,"Decrease",2.71257769582223,-1.85551578263723
"US-SO3",2006,4,"Upland","SPEI_6","Near-normal",-0.30898791411668,"WUE_T",1.89696267750197,2.7637787386371,-0.86681606113513,0.86681606113513,"Decrease",2.86714829820532,-0.970185620703346
"US-SO3",2006,5,"Upland","SPEI_6","Near-normal",-0.123857289265264,"WUE_T",3.93988505045184,4.83622361408684,-0.896338563635005,0.896338563635005,"Decrease",3.39080392220672,0.54908112824512
"US-SO3",2006,7,"Upland","SPEI_6","Near-normal",0.357548433463133,"WUE_T",2.49766863535231,4.43623512983466,-1.93856649448235,1.93856649448235,"Decrease",3.93481042785155,-1.43714179249924
"US-StJ",2015,5,"Saline","SPEI_6","Near-normal",-0.253574931488923,"WUE_T",5.10241646853847,6.98543755621978,-1.88302108768131,1.88302108768131,"Decrease",6.51495754433981,-1.41254107580133
"US-StJ",2015,6,"Saline","SPEI_6","Near-normal",0.782918758950532,"WUE_T",5.48056905586947,5.25082862381908,0.229740432050391,0.229740432050391,"Increase_or_no_decrease",5.60920255724956,-0.128633501380095
"US-StJ",2015,7,"Saline","SPEI_6","Near-normal",0.335602284717895,"WUE_T",6.78075241057304,6.08989798643648,0.69085442413656,0.69085442413656,"Increase_or_no_decrease",5.65804779851318,1.12270461205986
"US-StJ",2015,8,"Saline","SPEI_6","Near-normal",-0.0306096656010719,"WUE_T",6.81833980219203,6.69004050030858,0.128299301883449,0.128299301883449,"Increase_or_no_decrease",6.24352648275828,0.574813319433752
"US-StJ",2015,9,"Saline","SPEI_6","Near-normal",-0.18010270738375,"WUE_T",8.16585816443956,8.30173818319684,-0.135880018757282,0.135880018757282,"Decrease",6.28650766686068,1.87935049757888
"US-StJ",2016,5,"Saline","SPEI_6","Near-normal",0.752235947400483,"WUE_T",4.75745733990212,6.98543755621978,-2.22798021631766,2.22798021631766,"Decrease",5.82912776605991,-1.07167042615779
"US-StJ",2016,6,"Saline","SPEI_6","Near-normal",0.359580861904461,"WUE_T",4.36278755928345,5.25082862381908,-0.88804106453563,0.88804106453563,"Decrease",5.42771679892296,-1.06492923963951
"US-StJ",2016,7,"Saline","SPEI_6","Near-normal",0.423206898137315,"WUE_T",6.5429603561666,6.08989798643648,0.453062369730122,0.453062369730122,"Increase_or_no_decrease",5.80285783235645,0.740102523810151
"US-StJ",2016,8,"Saline","SPEI_6","Near-normal",-0.335132532954987,"WUE_T",6.06108118135011,6.69004050030858,-0.628959318958469,0.628959318958469,"Decrease",6.00283030027023,0.0582508810798759
"US-StJ",2016,9,"Saline","SPEI_6","Near-normal",0.599764626587397,"WUE_T",8.4048050798183,8.30173818319684,0.103066896621453,0.103066896621453,"Increase_or_no_decrease",6.0726366504571,2.33216842936119
"US-StJ",2017,5,"Saline","SPEI_6","Near-normal",-0.2802816597912,"WUE_T",7.23430135398302,6.98543755621978,0.248863797763235,0.248863797763235,"Increase_or_no_decrease",6.34443198941147,0.889869364571547
"US-StJ",2017,6,"Saline","SPEI_6","Near-normal",-0.486460832244484,"WUE_T",5.04917586651745,5.25082862381908,-0.201652757301623,0.201652757301623,"Decrease",5.51805387909165,-0.468878012574199
"US-StJ",2017,7,"Saline","SPEI_6","Near-normal",0.261326085424552,"WUE_T",6.53871491212232,6.08989798643648,0.448816925685838,0.448816925685838,"Increase_or_no_decrease",5.65851685107671,0.880198061045614
"US-StJ",2017,8,"Saline","SPEI_6","Wet",1.00034274119363,"WUE_T",6.62123357456237,6.69004050030858,-0.0688069257462098,0.0688069257462098,"Decrease",6.39861203059031,0.222621543972062
"US-StJ",2017,9,"Saline","SPEI_6","Near-normal",0.727003993528304,"WUE_T",8.65224052422247,8.30173818319684,0.35050234102563,0.35050234102563,"Increase_or_no_decrease",6.16215507819541,2.49008544602706
"US-StJ",2018,5,"Saline","SPEI_6","Near-normal",0.466807180079871,"WUE_T",9.31031892371627,6.98543755621978,2.32488136749649,2.32488136749649,"Increase_or_no_decrease",6.21416975607602,3.09614916764025
"US-StJ",2018,6,"Saline","SPEI_6","Wet",1.08621754890976,"WUE_T",7.10124745640274,5.25082862381908,1.85041883258366,1.85041883258366,"Increase_or_no_decrease",5.95961905833324,1.1416283980695
"US-StJ",2018,7,"Saline","SPEI_6","Wet",1.38447796990916,"WUE_T",6.7519121054385,6.08989798643648,0.662014119002015,0.662014119002015,"Increase_or_no_decrease",6.2314796419256,0.520432463512901
"US-StJ",2018,8,"Saline","SPEI_6","Near-normal",0.975745283792124,"WUE_T",7.43201051944274,6.69004050030858,0.741970019134163,0.741970019134163,"Increase_or_no_decrease",6.03148860203081,1.40052191741194
"US-StJ",2018,9,"Saline","SPEI_6","Wet",1.17929416940564,"WUE_T",8.29974634045767,8.30173818319684,-0.00199184273917297,0.00199184273917297,"Decrease",6.6521714539138,1.64757488654388
"US-StJ",2019,5,"Saline","SPEI_6","Near-normal",0.697512086546535,"WUE_T",5.85671397571333,6.98543755621978,-1.12872358050645,1.12872358050645,"Decrease",6.13002072014612,-0.273306744432795
"US-StJ",2019,6,"Saline","SPEI_6","Near-normal",0.679819828828127,"WUE_T",6.11078201360594,5.25082862381908,0.859953389786863,0.859953389786863,"Increase_or_no_decrease",5.79024145193625,0.320540561669692
"US-StJ",2019,7,"Saline","SPEI_6","Near-normal",0.439375754340873,"WUE_T",4.52676541001029,6.08989798643648,-1.56313257642619,1.56313257642619,"Decrease",5.45171534976424,-0.924949939753943
"US-StJ",2019,8,"Saline","SPEI_6","Near-normal",0.0027691728561555,"WUE_T",5.35453287308027,6.69004050030858,-1.33550762722831,1.33550762722831,"Decrease",5.73957634037874,-0.38504346729847
"US-StJ",2019,9,"Saline","SPEI_6","Near-normal",-0.500735460134211,"WUE_T",7.97366042032057,8.30173818319684,-0.328077762876274,0.328077762876274,"Decrease",6.20059536534666,1.77306505497391
"US-StJ",2020,5,"Saline","SPEI_6","Near-normal",-0.588422699186183,"WUE_T",9.65141727546548,6.98543755621978,2.6659797192457,2.6659797192457,"Increase_or_no_decrease",6.96240715851524,2.68901011695024
"US-StJ",2020,6,"Saline","SPEI_6","Dry",-1.13890641635862,"WUE_T",5.79358237709992,5.25082862381908,0.542753753280849,0.542753753280849,"Increase_or_no_decrease",5.87053590436228,-0.0769535272623552
"US-StJ",2020,7,"Saline","SPEI_6","Near-normal",-0.345128958894341,"WUE_T",6.06029684331015,6.08989798643648,-0.0296011431263334,0.0296011431263334,"Decrease",5.65776614380662,0.402530699503527
"US-StJ",2020,8,"Saline","SPEI_6","Near-normal",0.33456789103271,"WUE_T",7.78423812547774,6.69004050030858,1.09419762516917,1.09419762516917,"Increase_or_no_decrease",6.00792030571386,1.77631781976389
"US-StJ",2020,9,"Saline","SPEI_6","Near-normal",0.710827271252036,"WUE_T",8.31212672718332,8.30173818319684,0.0103885439864762,0.0103885439864762,"Increase_or_no_decrease",6.33027129597573,1.98185543120759
"US-TaS",2017,4,"Saline","SPEI_6","Dry",-1.30239977218016,"WUE_T",3.70951431385711,3.35037626306405,0.359138050793065,0.359138050793065,"Increase_or_no_decrease",3.04053641190951,0.668977901947608
"US-TaS",2017,6,"Saline","SPEI_6","Dry",-1.31480374733985,"WUE_T",4.19161540230404,3.02509842135915,1.16651698094488,1.16651698094488,"Increase_or_no_decrease",2.91840432010984,1.2732110821942
"US-TaS",2018,4,"Saline","SPEI_6","Dry",-2.19887689079141,"WUE_T",2.91468963146884,3.35037626306405,-0.435686631595206,0.435686631595206,"Decrease",3.04631910751214,-0.1316294760433
"US-TaS",2018,6,"Saline","SPEI_6","Near-normal",-0.826182024982996,"WUE_T",2.65650329387685,3.02509842135915,-0.368595127482306,0.368595127482306,"Decrease",2.83947323825378,-0.182969944376934
"US-TaS",2019,4,"Saline","SPEI_6","Near-normal",-0.808668136207372,"WUE_T",3.5147592785263,3.35037626306405,0.164383015462248,0.164383015462248,"Increase_or_no_decrease",3.0738264303658,0.440932848160497
"US-TaS",2019,6,"Saline","SPEI_6","Dry",-1.44116258282804,"WUE_T",3.73663822255931,3.02509842135915,0.711539801200157,0.711539801200157,"Increase_or_no_decrease",2.9599063695301,0.776731853029212
"US-TaS",2020,4,"Saline","SPEI_6","Near-normal",-0.924456759778789,"WUE_T",3.57345616534846,3.35037626306405,0.223079902284406,0.223079902284406,"Increase_or_no_decrease",3.01819891891571,0.555257246432743
"US-TaS",2020,6,"Saline","SPEI_6","Near-normal",0.884342849829613,"WUE_T",3.71879543512333,3.02509842135915,0.693697013764181,0.693697013764181,"Increase_or_no_decrease",2.97088217347526,0.747913261648068
"US-TaS",2021,4,"Saline","SPEI_6","Near-normal",0.512485357381463,"WUE_T",2.78811276893733,3.35037626306405,-0.562263494126718,0.562263494126718,"Decrease",2.87947011756898,-0.0913573486316532
"US-TaS",2021,6,"Saline","SPEI_6","Near-normal",-0.778187734000407,"WUE_T",2.69999653507728,3.02509842135915,-0.325101886281874,0.325101886281874,"Decrease",2.69423045474877,0.00576608032851
"US-TaS",2022,4,"Saline","SPEI_6","Near-normal",0.99572625487788,"WUE_T",3.52517683944411,3.35037626306405,0.174800576380064,0.174800576380064,"Increase_or_no_decrease",2.98591526534688,0.539261574097234
"US-Tw1",2011,7,"Freshwater","SPEI_6","Wet",1.0945652607799,"WUE_T",3.79000176955426,3.04450741700398,0.745494352550274,0.745494352550274,"Increase_or_no_decrease",3.10947671721014,0.680525052344112
"US-Tw1",2011,8,"Freshwater","SPEI_6","Wet",1.29368054277453,"WUE_T",2.98992565184516,2.87660587384875,0.113319777996417,0.113319777996417,"Increase_or_no_decrease",2.7175344654673,0.272391186377864
"US-Tw1",2011,9,"Freshwater","SPEI_6","Wet",1.32717371882805,"WUE_T",3.18706910712163,3.0618986425804,0.125170464541233,0.125170464541233,"Increase_or_no_decrease",2.83805288743002,0.349016219691617
"US-Tw1",2011,10,"Freshwater","SPEI_6","Wet",1.80196193494131,"WUE_T",3.81128610935441,3.54944047123597,0.261845638118442,0.261845638118442,"Increase_or_no_decrease",3.19331171657659,0.617974392777818
"US-Tw1",2012,8,"Freshwater","SPEI_6","Near-normal",0.308110512247307,"WUE_T",2.39784688931704,2.87660587384875,-0.47875898453171,0.47875898453171,"Decrease",2.68758392006926,-0.28973703075222
"US-Tw1",2012,9,"Freshwater","SPEI_6","Near-normal",0.0724935513623792,"WUE_T",3.12531061417357,3.0618986425804,0.0634119715931729,0.0634119715931729,"Increase_or_no_decrease",2.88440999607938,0.240900618094191
"US-Tw1",2012,10,"Freshwater","SPEI_6","Near-normal",-0.321799663406422,"WUE_T",3.56989858126985,3.54944047123597,0.020458110033887,0.020458110033887,"Increase_or_no_decrease",3.21940977084976,0.350488810420099
"US-Tw1",2013,7,"Freshwater","SPEI_6","Dry",-1.92354133642402,"WUE_T",3.45247781312566,3.04450741700398,0.407970396121677,0.407970396121677,"Increase_or_no_decrease",3.14766741464671,0.304810398478943
"US-Tw1",2013,8,"Freshwater","SPEI_6","Dry",-1.3691934554144,"WUE_T",3.29289800113141,2.87660587384875,0.416292127282663,0.416292127282663,"Increase_or_no_decrease",3.17108977539571,0.121808225735703
"US-Tw1",2013,9,"Freshwater","SPEI_6","Dry",-1.1004113465267,"WUE_T",3.28583817607056,3.0618986425804,0.223939533490157,0.223939533490157,"Increase_or_no_decrease",3.28565597419566,0.000182201874900034
"US-Tw1",2013,10,"Freshwater","SPEI_6","Near-normal",-0.766982851958004,"WUE_T",4.15532599212984,3.54944047123597,0.605885520893871,0.605885520893871,"Increase_or_no_decrease",3.8334195501713,0.321906441958536
"US-Tw1",2014,7,"Freshwater","SPEI_6","Near-normal",-0.573577102150616,"WUE_T",3.99651097758098,3.04450741700398,0.952003560576999,0.952003560576999,"Increase_or_no_decrease",3.49821585167794,0.498295125903044
"US-Tw1",2014,8,"Freshwater","SPEI_6","Near-normal",-0.85587774800166,"WUE_T",3.33920658454127,2.87660587384875,0.462600710692524,0.462600710692524,"Increase_or_no_decrease",3.21518852351964,0.124018061021633
"US-Tw1",2014,9,"Freshwater","SPEI_6","Near-normal",-0.755993647998173,"WUE_T",3.26583746375192,3.0618986425804,0.203938821171519,0.203938821171519,"Increase_or_no_decrease",3.20390616276972,0.0619313009822018
"US-Tw1",2014,10,"Freshwater","SPEI_6","Near-normal",-0.776488016995721,"WUE_T",3.41822269435173,3.54944047123597,-0.131217776884239,0.131217776884239,"Decrease",3.57595692548473,-0.157734231132997
"US-Tw1",2015,7,"Freshwater","SPEI_6","Near-normal",-0.654980670401883,"WUE_T",2.60396831963423,3.04450741700398,-0.440539097369753,0.440539097369753,"Decrease",2.9139090366835,-0.309940717049269
"US-Tw1",2015,8,"Freshwater","SPEI_6","Near-normal",-0.6176362519485,"WUE_T",2.59334981751555,2.87660587384875,-0.283256056333198,0.283256056333198,"Decrease",2.98519581768923,-0.391846000173685
"US-Tw1",2015,9,"Freshwater","SPEI_6","Near-normal",-0.0438618841328797,"WUE_T",2.90497971560202,3.0618986425804,-0.156918926978383,0.156918926978383,"Decrease",3.16311309628451,-0.258133380682494
"US-Tw1",2015,10,"Freshwater","SPEI_6","Near-normal",-0.161002309663283,"WUE_T",3.63750436661918,3.54944047123597,0.0880638953832098,0.0880638953832098,"Increase_or_no_decrease",3.42512598110725,0.212378385511929
"US-Tw1",2016,7,"Freshwater","SPEI_6","Near-normal",0.601719260382123,"WUE_T",2.74325315075806,3.04450741700398,-0.301254266245916,0.301254266245916,"Decrease",3.04853031713637,-0.30527716637831
"US-Tw1",2016,8,"Freshwater","SPEI_6","Wet",1.11325558759417,"WUE_T",3.10769374984103,2.87660587384875,0.23108787599228,0.23108787599228,"Increase_or_no_decrease",2.93455113904005,0.173142610800977
"US-Tw1",2016,9,"Freshwater","SPEI_6","Near-normal",0.16484193452361,"WUE_T",3.08168134841185,3.0618986425804,0.0197827058314552,0.0197827058314552,"Increase_or_no_decrease",3.06082627279672,0.0208550756151298
"US-Tw1",2016,10,"Freshwater","SPEI_6","Wet",1.61872745236379,"WUE_T",4.33238452791498,3.54944047123597,0.782944056679017,0.782944056679017,"Increase_or_no_decrease",3.2974204147096,1.03496411320539
"US-Tw1",2017,7,"Freshwater","SPEI_6","Wet",1.66866557768872,"WUE_T",3.23059193785234,3.04450741700398,0.186084520848356,0.186084520848356,"Increase_or_no_decrease",2.9611493108524,0.269442626999936
"US-Tw1",2017,8,"Freshwater","SPEI_6","Near-normal",0.973246809282142,"WUE_T",3.41788852642363,2.87660587384875,0.541282652574881,0.541282652574881,"Increase_or_no_decrease",2.99641911900657,0.421469407417058
"US-Tw1",2017,9,"Freshwater","SPEI_6","Wet",1.06563524789692,"WUE_T",3.53273957372304,3.0618986425804,0.470840931142642,0.470840931142642,"Increase_or_no_decrease",2.79154077636283,0.741198797360213
"US-Tw1",2017,10,"Freshwater","SPEI_6","Near-normal",-0.363908259616675,"WUE_T",3.08773702887776,3.54944047123597,-0.461703442358203,0.461703442358203,"Decrease",3.31104804279967,-0.223311013921905
"US-Tw1",2018,7,"Freshwater","SPEI_6","Near-normal",0.47869912330637,"WUE_T",2.83429722004265,3.04450741700398,-0.21021019696133,0.21021019696133,"Decrease",2.80376147543455,0.0305357446081049
"US-Tw1",2018,8,"Freshwater","SPEI_6","Wet",1.09490078697146,"WUE_T",3.25014794278058,2.87660587384875,0.373542068931829,0.373542068931829,"Increase_or_no_decrease",2.67526217045093,0.574885772329647
"US-Tw1",2018,9,"Freshwater","SPEI_6","Near-normal",0.853131717065664,"WUE_T",3.16069768234586,3.0618986425804,0.0987990397654652,0.0987990397654652,"Increase_or_no_decrease",2.83645567759889,0.324242004746974
"US-Tw1",2018,10,"Freshwater","SPEI_6","Near-normal",-0.0999705186311592,"WUE_T",3.49886785864509,3.54944047123597,-0.0505726125908739,0.0505726125908739,"Decrease",3.20623414504831,0.292633713596782
"US-Tw1",2019,7,"Freshwater","SPEI_6","Wet",1.91308753264729,"WUE_T",3.49783869526021,3.04450741700398,0.453331278256233,0.453331278256233,"Increase_or_no_decrease",3.2396610461306,0.258177649129619
"US-Tw1",2019,8,"Freshwater","SPEI_6","Wet",1.30520611050915,"WUE_T",3.15073580218511,2.87660587384875,0.27412992833636,0.27412992833636,"Increase_or_no_decrease",3.34688911468511,-0.196153312500001
"US-Tw1",2019,9,"Freshwater","SPEI_6","Wet",1.43375516496499,"WUE_T",3.29001143900874,3.0618986425804,0.228112796428341,0.228112796428341,"Increase_or_no_decrease",3.16143712889832,0.128574310110423
"US-Tw1",2019,10,"Freshwater","SPEI_6","Wet",1.15116433496116,"WUE_T",3.46764821083481,3.54944047123597,-0.0817922604011616,0.0817922604011616,"Decrease",3.49459293134337,-0.0269447205085616
"US-Tw1",2020,7,"Freshwater","SPEI_6","Dry",-1.25171162754668,"WUE_T",2.62941461573352,3.04450741700398,-0.415092801270459,0.415092801270459,"Decrease",2.92163511103498,-0.292220495301455
"US-Tw1",2020,8,"Freshwater","SPEI_6","Near-normal",-0.742248204801831,"WUE_T",3.03365658613661,2.87660587384875,0.15705071228786,0.15705071228786,"Increase_or_no_decrease",3.15324636786751,-0.119589781730907
"US-Tw1",2020,9,"Freshwater","SPEI_6","Dry",-1.11045887564795,"WUE_T",3.4154323435267,3.0618986425804,0.353533700946304,0.353533700946304,"Increase_or_no_decrease",3.18881018213547,0.226622161391233
"US-Tw1",2020,10,"Freshwater","SPEI_6","Dry",-2.1428496160422,"WUE_T",3.24857417289749,3.54944047123597,-0.30086629833848,0.30086629833848,"Decrease",3.55955579885346,-0.310981625955968
"US-Tw1",2021,7,"Freshwater","SPEI_6","Dry",-1.66965979121484,"WUE_T",2.61115584212974,3.04450741700398,-0.433351574874241,0.433351574874241,"Decrease",2.85983811724583,-0.24868227511609
"US-Tw1",2021,8,"Freshwater","SPEI_6","Dry",-1.46924321926003,"WUE_T",2.90615131253095,2.87660587384875,0.0295454386822018,0.0295454386822018,"Increase_or_no_decrease",2.87066994942606,0.0354813631048891
"US-Tw1",2021,9,"Freshwater","SPEI_6","Dry",-1.8917209741692,"WUE_T",3.28944895196437,3.0618986425804,0.227550309383976,0.227550309383976,"Increase_or_no_decrease",2.9140949734181,0.375353978546271
"US-Tw1",2021,10,"Freshwater","SPEI_6","Wet",1.58641458710088,"WUE_T",3.48362318939228,3.54944047123597,-0.0658172818436866,0.0658172818436866,"Decrease",3.17427193626006,0.309351253132223
"US-Tw1",2022,7,"Freshwater","SPEI_6","Dry",-1.34557282448109,"WUE_T",2.79665087914543,3.04450741700398,-0.247856537858552,0.247856537858552,"Decrease",3.01998432452398,-0.223333445378555
"US-Tw1",2022,8,"Freshwater","SPEI_6","Near-normal",-0.740966818031126,"WUE_T",2.47768683915839,2.87660587384875,-0.398919034690355,0.398919034690355,"Decrease",2.78375969193098,-0.306072852772591
"US-Tw1",2022,9,"Freshwater","SPEI_6","Near-normal",-0.6285469327882,"WUE_T",2.83288503119717,3.0618986425804,-0.22901361138323,0.22901361138323,"Decrease",2.75453703584309,0.0783479953540764
"US-Tw1",2022,10,"Freshwater","SPEI_6","Near-normal",-0.993484117589957,"WUE_T",3.47852677675832,3.54944047123597,-0.0709136944776518,0.0709136944776518,"Decrease",2.91233108509882,0.566195691659499
"US-Tw1",2023,7,"Freshwater","SPEI_6","Wet",1.45651198830462,"WUE_T",2.86373789615535,3.04450741700398,-0.180769520848627,0.180769520848627,"Decrease",3.10043793186599,-0.236700035710631
"US-Tw1",2023,8,"Freshwater","SPEI_6","Wet",1.50183741140031,"WUE_T",2.91782126066096,2.87660587384875,0.0412153868122096,0.0412153868122096,"Increase_or_no_decrease",2.85913923061916,0.0586820300417972
"US-Tw1",2023,9,"Freshwater","SPEI_6","Wet",1.20137978559049,"WUE_T",3.59325531137298,3.0618986425804,0.531356668792582,0.531356668792582,"Increase_or_no_decrease",2.73338784108928,0.859867470283698
"US-Tw1",2023,10,"Freshwater","SPEI_6","Wet",1.42709096943502,"WUE_T",5.06846250778565,3.54944047123597,1.51902203654968,1.51902203654968,"Increase_or_no_decrease",3.48620703906817,1.58225546871748
"US-Tw3",2013,7,"Freshwater","SPEI_6","Dry",-1.93461910110709,"WUE_T",3.75587708643356,3.92645852300413,-0.170581436570566,0.170581436570566,"Decrease",3.52029894321459,0.235578143218973
"US-Tw3",2013,8,"Freshwater","SPEI_6","Dry",-1.40446504533645,"WUE_T",4.24868568792308,4.8373074130035,-0.588621725080416,0.588621725080416,"Decrease",4.11946463271594,0.129221055207141
