"site_name","water_class","coast_region","SPEI_timescale","month_f","baseline_WUE_T","baseline_sd_WUE_T","baseline_n"
"US-MRf","Upland","Pacific Coast","SPEI_6","5",10.8065326549498,2.83393545090574,5
"US-MRf","Upland","Pacific Coast","SPEI_6","6",9.7977769849983,3.41691162586129,4
"US-MRf","Upland","Pacific Coast","SPEI_6","7",6.93036214160543,1.85676503309046,5
"US-MRf","Upland","Pacific Coast","SPEI_6","8",8.01748843316008,0.25216482859697,3
"US-MRf","Upland","Pacific Coast","SPEI_6","9",7.16442856287437,1.85903578011857,3
"US-MRf","Upland","Pacific Coast","SPEI_6","10",7.9963446850284,1.50124118168198,2
"US-MRf","Upland","Pacific Coast","SPEI_12","3",10.9993613607447,1.66042001861364,3
"US-MRf","Upland","Pacific Coast","SPEI_12","4",10.6484686935282,3.93066251572573,4
"US-MRf","Upland","Pacific Coast","SPEI_12","5",10.8065326549498,2.83393545090574,5
"US-MRf","Upland","Pacific Coast","SPEI_12","6",9.7977769849983,3.41691162586129,4
"US-MRf","Upland","Pacific Coast","SPEI_12","7",7.12437803229858,2.08466322105038,4
"US-MRf","Upland","Pacific Coast","SPEI_12","8",8.2457520300771,1.06711220815224,5
"US-MRf","Upland","Pacific Coast","SPEI_12","9",7.63764320687776,1.90696028025652,4
"US-MRf","Upland","Pacific Coast","SPEI_12","10",9.29068630302089,1.83532796579367,4
"US-MRf","Upland","Pacific Coast","SPEI_24","3",9.88881380838274,2.69448609569789,4
"US-MRf","Upland","Pacific Coast","SPEI_24","4",10.2471426525122,3.52035421731768,5
"US-MRf","Upland","Pacific Coast","SPEI_24","5",10.5734277024217,2.5982647334864,6
"US-MRf","Upland","Pacific Coast","SPEI_24","6",10.149931394285,3.06211159726585,5
"US-MRf","Upland","Pacific Coast","SPEI_24","7",6.93036214160543,1.85676503309046,5
"US-MRf","Upland","Pacific Coast","SPEI_24","8",8.2144238693028,0.957534069250305,6
"US-MRf","Upland","Pacific Coast","SPEI_24","9",7.42955123012441,1.71577518539074,5
"US-MRf","Upland","Pacific Coast","SPEI_24","10",9.29068630302089,1.83532796579367,4
"US-MRf","Upland","Pacific Coast","SPEI_36","3",9.88881380838274,2.69448609569789,4
"US-MRf","Upland","Pacific Coast","SPEI_36","4",10.2471426525122,3.52035421731768,5
"US-MRf","Upland","Pacific Coast","SPEI_36","5",10.5734277024217,2.5982647334864,6
"US-MRf","Upland","Pacific Coast","SPEI_36","6",10.149931394285,3.06211159726585,5
"US-MRf","Upland","Pacific Coast","SPEI_36","7",6.93036214160543,1.85676503309046,5
"US-MRf","Upland","Pacific Coast","SPEI_36","8",8.2144238693028,0.957534069250305,6
"US-MRf","Upland","Pacific Coast","SPEI_36","9",7.42955123012441,1.71577518539074,5
"US-MRf","Upland","Pacific Coast","SPEI_36","10",9.29068630302089,1.83532796579367,4
"US-MRf","Upland","Pacific Coast","SPEI_48","3",9.88881380838274,2.69448609569789,4
"US-MRf","Upland","Pacific Coast","SPEI_48","4",9.47830163410558,3.54726397052969,4
"US-MRf","Upland","Pacific Coast","SPEI_48","5",10.5734277024217,2.5982647334864,6
"US-MRf","Upland","Pacific Coast","SPEI_48","6",10.149931394285,3.06211159726585,5
"US-MRf","Upland","Pacific Coast","SPEI_48","7",6.93036214160543,1.85676503309046,5
"US-MRf","Upland","Pacific Coast","SPEI_48","8",8.2144238693028,0.957534069250305,6
"US-MRf","Upland","Pacific Coast","SPEI_48","9",7.42955123012441,1.71577518539074,5
"US-MRf","Upland","Pacific Coast","SPEI_48","10",9.29068630302089,1.83532796579367,4
"US-Myb","Freshwater","Pacific Coast","SPEI_1","5",2.47413003543179,0.382771786090922,8
"US-Myb","Freshwater","Pacific Coast","SPEI_1","6",2.52676859750605,0.344495708739078,9
"US-Myb","Freshwater","Pacific Coast","SPEI_1","7",2.36182221328642,0.448509574692237,9
"US-Myb","Freshwater","Pacific Coast","SPEI_1","8",2.65527643158484,0.333490379590429,11
"US-Myb","Freshwater","Pacific Coast","SPEI_1","9",2.75029552299673,0.411088231225961,9
"US-Myb","Freshwater","Pacific Coast","SPEI_1","10",2.70641170755502,0.480887788070518,7
"US-Myb","Freshwater","Pacific Coast","SPEI_3","5",2.53681830145353,0.356858117520828,8
"US-Myb","Freshwater","Pacific Coast","SPEI_3","6",2.65524119977695,0.443483954651144,9
"US-Myb","Freshwater","Pacific Coast","SPEI_3","7",2.47989785921985,0.543401040368635,9
"US-Myb","Freshwater","Pacific Coast","SPEI_3","8",2.52565875132803,0.393915076429936,9
"US-Myb","Freshwater","Pacific Coast","SPEI_3","9",2.72462493825096,0.395676453502299,7
"US-Myb","Freshwater","Pacific Coast","SPEI_3","10",2.71656528645553,0.446140867808671,8
"US-Myb","Freshwater","Pacific Coast","SPEI_6","5",2.62145881178161,0.43578019213192,5
"US-Myb","Freshwater","Pacific Coast","SPEI_6","6",2.47425587055755,0.535789289019901,4
"US-Myb","Freshwater","Pacific Coast","SPEI_6","7",2.40824988264851,0.435618881473231,7
"US-Myb","Freshwater","Pacific Coast","SPEI_6","8",2.56696545127348,0.318301551249239,8
"US-Myb","Freshwater","Pacific Coast","SPEI_6","9",2.66053611579914,0.42859057755771,7
"US-Myb","Freshwater","Pacific Coast","SPEI_6","10",2.68377685932359,0.483745534518459,7
"US-Myb","Freshwater","Pacific Coast","SPEI_12","5",2.53503041276407,0.386178697279666,7
"US-Myb","Freshwater","Pacific Coast","SPEI_12","6",2.59706019222815,0.38471830360145,7
"US-Myb","Freshwater","Pacific Coast","SPEI_12","7",2.60898249458069,0.356923924201261,6
"US-Myb","Freshwater","Pacific Coast","SPEI_12","8",2.72512653294593,0.298371617092104,6
"US-Myb","Freshwater","Pacific Coast","SPEI_12","9",2.68060267631496,0.273873266117856,4
"US-Myb","Freshwater","Pacific Coast","SPEI_12","10",2.80675616060682,0.235580254724569,6
"US-Myb","Freshwater","Pacific Coast","SPEI_24","5",2.36581684400176,0.286530896552737,4
"US-Myb","Freshwater","Pacific Coast","SPEI_24","6",2.43153388026652,0.419336519484812,4
"US-Myb","Freshwater","Pacific Coast","SPEI_24","7",2.50707096043456,0.627668428064939,4
"US-Myb","Freshwater","Pacific Coast","SPEI_24","8",2.63276170759225,0.365559724001197,4
"US-Myb","Freshwater","Pacific Coast","SPEI_24","9",2.60230884129178,0.605880829686795,4
"US-Myb","Freshwater","Pacific Coast","SPEI_24","10",2.75416287716019,0.532636143418705,5
"US-Myb","Freshwater","Pacific Coast","SPEI_36","5",2.46505030131388,0.355455333445752,6
"US-Myb","Freshwater","Pacific Coast","SPEI_36","6",2.58818955476535,0.50721676264341,6
"US-Myb","Freshwater","Pacific Coast","SPEI_36","7",2.52120287849369,0.46622610327867,6
"US-Myb","Freshwater","Pacific Coast","SPEI_36","8",2.65530861912437,0.398471324369872,6
"US-Myb","Freshwater","Pacific Coast","SPEI_36","9",2.76685653619,0.506727710403218,6
"US-Myb","Freshwater","Pacific Coast","SPEI_36","10",2.68178132058794,0.499557289594664,5
"US-Myb","Freshwater","Pacific Coast","SPEI_48","5",2.47965682487749,0.339104671451063,7
"US-Myb","Freshwater","Pacific Coast","SPEI_48","6",2.58149204345068,0.453619933376252,7
"US-Myb","Freshwater","Pacific Coast","SPEI_48","7",2.53822725227502,0.487569525565485,6
"US-Myb","Freshwater","Pacific Coast","SPEI_48","8",2.6451226746057,0.390265414190212,6
"US-Myb","Freshwater","Pacific Coast","SPEI_48","9",2.54514784267579,0.368573140329605,7
"US-Myb","Freshwater","Pacific Coast","SPEI_48","10",2.61465770738012,0.562470328685352,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","4",2.85421450305693,0.93003323832724,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","5",2.95936003851328,0.414309787535285,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","6",2.79415903346195,0.668998235066844,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","7",2.8980852784908,0.666159208574716,11
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","8",2.74984518203111,0.923017266258423,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_1","9",2.56122841456224,0.66628168627252,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","4",2.73233301947502,0.789219686118426,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","5",3.08879440364356,0.530242245633247,8
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","6",3.20240890456347,0.538629830494686,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","7",3.02235300624633,0.653343361501983,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","8",2.83804285189304,0.8601017620063,12
"US-NC4","Freshwater","Atlantic Coast","SPEI_3","9",2.46907885852779,0.657470742578458,11
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","4",2.65788495284332,0.854367231498803,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","5",3.12809490042398,0.491483848117792,8
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","6",3.10848774940874,0.588301062296596,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","7",2.8975179839407,0.731619272239762,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","8",2.95321528349102,0.797158866812686,11
"US-NC4","Freshwater","Atlantic Coast","SPEI_6","9",2.6423466595608,0.585331428728368,11
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","4",2.5655059814906,0.954135467082285,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","5",2.91953759639697,0.671100156112816,6
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","6",3.06763097379389,0.729274008751581,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","7",2.90376446956236,0.775716536756325,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","8",2.72891952237975,0.926713354808276,10
"US-NC4","Freshwater","Atlantic Coast","SPEI_12","9",2.51690114365187,0.648393675271937,12
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","4",2.65196209828828,0.901725169554601,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","5",3.06630642762585,0.173370365405828,5
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","6",3.175287235766,0.621731985411903,6
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","7",2.76957249417218,0.777236585503092,8
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","8",2.80924756468876,0.925580038758741,8
"US-NC4","Freshwater","Atlantic Coast","SPEI_24","9",2.34997498283772,0.671862381503925,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","4",2.75293892254598,0.990722461602744,6
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","5",3.21150973724028,0.457155132255595,5
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","6",3.15605475674918,0.548418287588102,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","7",3.02636672003186,0.713389091933543,6
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","8",3.01625585057515,0.774290293667445,7
"US-NC4","Freshwater","Atlantic Coast","SPEI_36","9",2.5009679146862,0.661287528094695,9
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","4",2.916076976492,1.02646921491685,5
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","5",3.37974336708256,0.417968353821001,4
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","6",3.50931310401522,0.404423812982809,4
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","7",3.09197260729669,0.777093303460832,5
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","8",3.16500534230585,0.737415371107552,6
"US-NC4","Freshwater","Atlantic Coast","SPEI_48","9",2.76649810095075,0.658506953959471,6
"US-NGC","Upland","AK Coast","SPEI_1","6",5.69102159683124,0.532733034393061,3
"US-NGC","Upland","AK Coast","SPEI_1","7",5.34962274274697,1.47513352430021,4
"US-NGC","Upland","AK Coast","SPEI_1","8",6.1779269875831,1.84194702451697,6
"US-NGC","Upland","AK Coast","SPEI_3","5",7.84721393074932,NA,1
"US-NGC","Upland","AK Coast","SPEI_3","6",6.59081628960926,1.35715113881485,3
"US-NGC","Upland","AK Coast","SPEI_3","7",5.34962274274697,1.47513352430021,4
"US-NGC","Upland","AK Coast","SPEI_3","8",6.14775881550974,2.0577014268017,5
"US-NGC","Upland","AK Coast","SPEI_6","5",7.84721393074932,NA,1
"US-NGC","Upland","AK Coast","SPEI_6","6",7.18685983027508,1.24583747453519,2
"US-NGC","Upland","AK Coast","SPEI_6","7",5.85713216733495,0.960722913005489,2
"US-NGC","Upland","AK Coast","SPEI_6","8",6.35797892188534,2.53223612256408,3
"US-NGC","Upland","AK Coast","SPEI_12","5",7.300378440709,0.773342166401968,2
"US-NGC","Upland","AK Coast","SPEI_12","6",6.28521618681724,1.26549272368392,4
"US-NGC","Upland","AK Coast","SPEI_12","7",6.02293125340637,0.737537977743,3
"US-NGC","Upland","AK Coast","SPEI_12","8",6.35797892188534,2.53223612256408,3
"US-NGC","Upland","AK Coast","SPEI_24","6",5.69102159683124,0.532733034393061,3
"US-NGC","Upland","AK Coast","SPEI_24","7",4.25374784573812,1.30680494029313,2
"US-NGC","Upland","AK Coast","SPEI_24","8",5.08591513939845,NA,1
"US-NGC","Upland","AK Coast","SPEI_36","5",6.75354295066867,NA,1
"US-NGC","Upland","AK Coast","SPEI_36","6",5.85232445602627,0.641480551194122,2
"US-NGC","Upland","AK Coast","SPEI_36","7",5.76616395312835,0.832074430729651,2
"US-NGC","Upland","AK Coast","SPEI_36","8",6.14661802175923,1.50006040188284,2
"US-NGC","Upland","AK Coast","SPEI_48","5",6.75354295066867,NA,1
"US-NGC","Upland","AK Coast","SPEI_48","6",5.39872920827763,NA,1
"US-NGC","Upland","AK Coast","SPEI_48","7",6.35452942554922,NA,1
"US-NGC","Upland","AK Coast","SPEI_48","8",7.20732090412,NA,1
"US-ONA","Upland","Atlantic Coast","SPEI_1","3",6.20809215163327,0.526096709901713,4
"US-ONA","Upland","Atlantic Coast","SPEI_1","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_1","5",3.96629304607964,0.591768445258413,3
"US-ONA","Upland","Atlantic Coast","SPEI_1","6",3.44793563324647,0.434444625209106,6
"US-ONA","Upland","Atlantic Coast","SPEI_1","7",3.82519539305638,0.831525367319979,5
"US-ONA","Upland","Atlantic Coast","SPEI_1","8",3.19066340465706,0.174122078566192,5
"US-ONA","Upland","Atlantic Coast","SPEI_1","9",3.2149224603081,0.363602656676322,4
"US-ONA","Upland","Atlantic Coast","SPEI_3","3",5.85438390644934,0.433966313872074,2
"US-ONA","Upland","Atlantic Coast","SPEI_3","4",4.61423376004942,0.939744584197558,4
"US-ONA","Upland","Atlantic Coast","SPEI_3","5",4.01314189973073,0.492178005288117,4
"US-ONA","Upland","Atlantic Coast","SPEI_3","6",3.67743640588155,0.605548739332719,6
"US-ONA","Upland","Atlantic Coast","SPEI_3","7",3.60975357814543,0.929904669870794,5
"US-ONA","Upland","Atlantic Coast","SPEI_3","8",3.33112968678912,0.166322590258748,4
"US-ONA","Upland","Atlantic Coast","SPEI_3","9",3.18819043172657,0.320512364374573,5
"US-ONA","Upland","Atlantic Coast","SPEI_6","3",6.00150507163736,0.398870019588716,3
"US-ONA","Upland","Atlantic Coast","SPEI_6","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_6","5",4.11977995417655,0.572444628208092,4
"US-ONA","Upland","Atlantic Coast","SPEI_6","6",3.66288190699722,0.674061133222014,4
"US-ONA","Upland","Atlantic Coast","SPEI_6","7",3.72519150814314,0.926527535699297,5
"US-ONA","Upland","Atlantic Coast","SPEI_6","8",3.39072616904327,0.218037497538974,5
"US-ONA","Upland","Atlantic Coast","SPEI_6","9",3.41185226069604,0.618328572040302,6
"US-ONA","Upland","Atlantic Coast","SPEI_12","3",6.00150507163736,0.398870019588716,3
"US-ONA","Upland","Atlantic Coast","SPEI_12","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_12","5",4.00245151964587,0.426908436083003,5
"US-ONA","Upland","Atlantic Coast","SPEI_12","6",3.54467166942275,0.609614890115709,6
"US-ONA","Upland","Atlantic Coast","SPEI_12","7",3.60975357814543,0.929904669870794,5
"US-ONA","Upland","Atlantic Coast","SPEI_12","8",3.28056940821205,0.330423958929466,3
"US-ONA","Upland","Atlantic Coast","SPEI_12","9",3.47151282753328,0.660429974868805,6
"US-ONA","Upland","Atlantic Coast","SPEI_24","3",6.20809215163327,0.526096709901713,4
"US-ONA","Upland","Atlantic Coast","SPEI_24","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_24","5",3.98871548773126,0.401241071787793,5
"US-ONA","Upland","Atlantic Coast","SPEI_24","6",3.72636901238118,0.538687672908385,6
"US-ONA","Upland","Atlantic Coast","SPEI_24","7",3.66385188418143,0.842222011309249,6
"US-ONA","Upland","Atlantic Coast","SPEI_24","8",3.39072616904327,0.218037497538974,5
"US-ONA","Upland","Atlantic Coast","SPEI_24","9",3.49539666340121,0.606189895768126,7
"US-ONA","Upland","Atlantic Coast","SPEI_36","3",6.20809215163327,0.526096709901713,4
"US-ONA","Upland","Atlantic Coast","SPEI_36","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_36","5",4.09874971278277,0.448821459210296,6
"US-ONA","Upland","Atlantic Coast","SPEI_36","6",3.72636901238118,0.538687672908385,6
"US-ONA","Upland","Atlantic Coast","SPEI_36","7",3.66385188418143,0.842222011309249,6
"US-ONA","Upland","Atlantic Coast","SPEI_36","8",3.34332148475075,0.226970272995582,6
"US-ONA","Upland","Atlantic Coast","SPEI_36","9",3.49539666340121,0.606189895768126,7
"US-ONA","Upland","Atlantic Coast","SPEI_48","3",6.20809215163327,0.526096709901713,4
"US-ONA","Upland","Atlantic Coast","SPEI_48","4",5.02312035725413,1.22404295656432,5
"US-ONA","Upland","Atlantic Coast","SPEI_48","5",4.09874971278277,0.448821459210296,6
"US-ONA","Upland","Atlantic Coast","SPEI_48","6",3.72636901238118,0.538687672908385,6
"US-ONA","Upland","Atlantic Coast","SPEI_48","7",3.66385188418143,0.842222011309249,6
"US-ONA","Upland","Atlantic Coast","SPEI_48","8",3.34332148475075,0.226970272995582,6
"US-ONA","Upland","Atlantic Coast","SPEI_48","9",3.49539666340121,0.606189895768126,7
"US-OPE","Upland","Atlantic Coast","SPEI_1","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_1","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_1","9",8.08000821067392,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_3","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_3","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_3","9",8.08000821067392,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_6","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_6","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_6","9",8.08000821067392,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_12","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_24","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_24","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_24","9",8.08000821067392,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_36","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_36","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_36","9",8.08000821067392,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_48","7",7.888262894403,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_48","8",7.51480198170129,NA,1
"US-OPE","Upland","Atlantic Coast","SPEI_48","9",8.08000821067392,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_1","5",4.41789731659313,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_1","6",4.7691992777074,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_1","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_1","8",5.7139935747593,0.985160543185678,2
"US-PAS","Upland","Atlantic Coast","SPEI_1","9",6.36539582613724,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_1","10",5.58744418126679,0.64703714896063,2
"US-PAS","Upland","Atlantic Coast","SPEI_3","5",4.41789731659313,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_3","6",4.7691992777074,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_3","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_3","8",6.41060727540332,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_3","9",6.36539582613724,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_3","10",6.04496853697646,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_6","5",4.41789731659313,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_6","9",6.188150660991,0.250662516414865,2
"US-PAS","Upland","Atlantic Coast","SPEI_6","10",5.12991982555712,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_12","5",4.95682540750742,0.762159415314821,2
"US-PAS","Upland","Atlantic Coast","SPEI_12","6",4.7691992777074,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_12","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_12","8",6.41060727540332,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_12","9",6.188150660991,0.250662516414865,2
"US-PAS","Upland","Atlantic Coast","SPEI_12","10",5.12991982555712,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_24","5",5.4957534984217,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_24","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_24","9",6.188150660991,0.250662516414865,2
"US-PAS","Upland","Atlantic Coast","SPEI_24","10",5.58744418126679,0.64703714896063,2
"US-PAS","Upland","Atlantic Coast","SPEI_36","5",4.95682540750742,0.762159415314821,2
"US-PAS","Upland","Atlantic Coast","SPEI_36","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_36","8",6.41060727540332,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_36","9",6.188150660991,0.250662516414865,2
"US-PAS","Upland","Atlantic Coast","SPEI_36","10",6.04496853697646,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_48","5",4.95682540750742,0.762159415314821,2
"US-PAS","Upland","Atlantic Coast","SPEI_48","6",4.7691992777074,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_48","7",6.31166131081145,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_48","8",6.41060727540332,NA,1
"US-PAS","Upland","Atlantic Coast","SPEI_48","9",6.188150660991,0.250662516414865,2
"US-PAS","Upland","Atlantic Coast","SPEI_48","10",5.58744418126679,0.64703714896063,2
"US-PHM","Saline","Atlantic Coast","SPEI_1","5",3.10569202498056,0.397932594556054,2
"US-PHM","Saline","Atlantic Coast","SPEI_1","6",2.41691697189136,0.13563965730176,5
"US-PHM","Saline","Atlantic Coast","SPEI_1","7",2.84342358082411,0.348144341922315,5
"US-PHM","Saline","Atlantic Coast","SPEI_1","8",2.63732676490706,0.245347762466257,4
"US-PHM","Saline","Atlantic Coast","SPEI_1","9",2.48995531957723,0.408125519619531,4
"US-PHM","Saline","Atlantic Coast","SPEI_3","5",3.00893059825226,0.534773916549783,2
"US-PHM","Saline","Atlantic Coast","SPEI_3","6",2.52336955053011,0.214035951857213,7
"US-PHM","Saline","Atlantic Coast","SPEI_3","7",2.66435157544548,0.272813337335175,5
"US-PHM","Saline","Atlantic Coast","SPEI_3","8",2.55789904727993,0.243064394020218,4
"US-PHM","Saline","Atlantic Coast","SPEI_3","9",2.67229921104195,0.182950290034204,4
"US-PHM","Saline","Atlantic Coast","SPEI_6","5",2.41664184264061,0.547132504071544,3
"US-PHM","Saline","Atlantic Coast","SPEI_6","6",2.59992473015607,0.225207393941723,4
"US-PHM","Saline","Atlantic Coast","SPEI_6","7",2.73547860531515,0.388059958152683,5
"US-PHM","Saline","Atlantic Coast","SPEI_6","8",2.63732676490706,0.245347762466257,4
"US-PHM","Saline","Atlantic Coast","SPEI_6","9",2.64143505197646,0.172818077879016,5
"US-PHM","Saline","Atlantic Coast","SPEI_12","5",2.41664184264061,0.547132504071544,3
"US-PHM","Saline","Atlantic Coast","SPEI_12","6",2.52267425751857,0.258367578911793,5
"US-PHM","Saline","Atlantic Coast","SPEI_12","7",2.84342358082411,0.348144341922315,5
"US-PHM","Saline","Atlantic Coast","SPEI_12","8",2.59866596251394,0.229390347701897,5
"US-PHM","Saline","Atlantic Coast","SPEI_12","9",2.65065687506135,0.176063027859644,5
"US-PHM","Saline","Atlantic Coast","SPEI_24","5",2.41664184264061,0.547132504071544,3
"US-PHM","Saline","Atlantic Coast","SPEI_24","6",2.42623080919983,0.440486165551069,4
"US-PHM","Saline","Atlantic Coast","SPEI_24","7",2.87623964172162,0.392971608047158,4
"US-PHM","Saline","Atlantic Coast","SPEI_24","8",2.63732676490706,0.245347762466257,4
"US-PHM","Saline","Atlantic Coast","SPEI_24","9",2.53560542653995,0.367891955813215,5
"US-PHM","Saline","Atlantic Coast","SPEI_36","5",2.41664184264061,0.547132504071544,3
"US-PHM","Saline","Atlantic Coast","SPEI_36","6",2.54352660031348,0.245671814953035,5
"US-PHM","Saline","Atlantic Coast","SPEI_36","7",2.87623964172162,0.392971608047158,4
"US-PHM","Saline","Atlantic Coast","SPEI_36","8",2.63732676490706,0.245347762466257,4
"US-PHM","Saline","Atlantic Coast","SPEI_36","9",2.63376963022898,0.198569197305672,4
"US-PHM","Saline","Atlantic Coast","SPEI_48","5",2.41664184264061,0.547132504071544,3
"US-PHM","Saline","Atlantic Coast","SPEI_48","6",2.55089487458548,0.220475534525579,6
"US-PHM","Saline","Atlantic Coast","SPEI_48","7",2.78313090518358,0.398956385645015,5
"US-PHM","Saline","Atlantic Coast","SPEI_48","8",2.63732676490706,0.245347762466257,4
"US-PHM","Saline","Atlantic Coast","SPEI_48","9",2.63376963022898,0.198569197305672,4
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","4",0.942292486346887,NA,1
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","5",1.90568736545971,NA,1
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","6",2.04914271448715,0.339436025373936,3
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","7",2.2051259108073,0.387284762849382,2
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","8",2.22274342459233,0.213929677466341,3
"US-RRC","Freshwater","Atlantic Coast","SPEI_1","9",1.79792842514185,0.477794384809771,4
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","4",1.08273958912425,0.158627381166069,3
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","5",2.00261479167517,0.137076080719818,2
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","6",2.05642654160222,0.277530947399034,4
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","7",2.46586724324129,0.528159891591558,3
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","8",2.11311141344996,0.280334293423145,4
"US-RRC","Freshwater","Atlantic Coast","SPEI_3","9",1.79792842514185,0.477794384809771,4
"US-RRC","Freshwater","Atlantic Coast","SPEI_6","4",0.996714640903812,0.076964549067968,2
"US-RRC","Freshwater","Atlantic Coast","SPEI_6","5",2.00261479167517,0.137076080719818,2
