"site_name","Year","month","NEE","GPP","Reco","ET","NEP","IGBP","water_class","WUE","WUE_tra","WUE_eva","CUE","Tair_f","VPD_f","Rg_f","avg_length","avg_sos","avg_eos","lat","long","climate","NETRAD_f","WS","WD","H_f","PAR_f","RH","PA","precip_mm","Evap_pen","Trans_pen","Evap_ratio","Trans_ratio","lai","coast_region","month_f","WUE_T","SPEI_timescale","SPEI_value","SPEI_z","spei_ecosystem","spei_coast","baseline_WUE_T","baseline_sd_WUE_T","baseline_n","WUE_T_change","WUE_T_pct_change","impact_class_10pct"
"US-A03",2020,7,-81.213987641458,110.754398137991,40.4244468748868,23.8420521707859,70.3299512631038,"BSV","Saline",NA,11.8953016828906,NA,0.635008202342255,4.77680187027016,4.44232719466034,188.609577822581,70,158,227,70.4953,-149.8823,"Tundra",120.845111790061,4.08700369623656,25.8940604933823,76.0722377453487,416.643536760753,37.5094986895161,101.293769892473,19.62,14.5312838447255,9.31076832606035,0.609481253569729,0.390518746430268,0.724193548387097,"AK Coast","7",11.8953016828906,"SPEI_1",1.26497340316173,1.13511460724823,"SPEI_1__Saline","SPEI_1__AK Coast",11.0092877302341,3.39211888149897,4,0.886013952656526,8.04787715942169,"No meaningful change"
"US-A03",2021,6,0.983189912347672,5.37117069040145,2.34117036212043,9.14786536678357,3.03000032828102,"BSV","Saline",0.587150168377475,2.20608629025111,0.800095766148634,0.564122889204728,3.34380150613426,4.13296297391676,250.593464351852,70,158,227,70.4953,-149.8823,"Tundra",169.687840607674,5.15086655092593,54.8252480324445,120.080250178071,566.544337025514,34.5502040509259,101.136343981481,0,6.71315974618425,2.43470562059931,0.733849863003025,0.266150136996973,0.3,"AK Coast","6",2.20608629025111,"SPEI_1",0.440495390642731,0.356474767998738,"SPEI_1__Saline","SPEI_1__AK Coast",3.50224907285247,1.00526052619116,5,-1.29616278260136,-37.0094403807117,"WUE decrease"
"US-A10",2012,6,-6.09750458323314,14.0395071200549,13.0259804242588,25.6425826113832,1.01352669579605,"BSV","Saline",0.547507532015223,1.05155715318811,1.14221980838967,0.0721910453927735,3.78090021243926,3.53284046430795,259.016050877193,82,164,245,71.3242,-156.6149,"Tundra",169.394265446217,5.0237235745614,33.9475507486433,86.3418000133601,NA,49.3695889254386,100.90239183114,1.58,12.2914232592833,13.3511593520998,0.479336400921915,0.520663599078083,0.45921052631579,"AK Coast","6",1.05155715318811,"SPEI_1",0.139265404182261,0.0719921442376823,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,-2.08778472292458,-66.5038981198758,"WUE decrease"
"US-A10",2012,7,-46.9877766878028,78.0114942432357,33.5900968251603,34.2455333096628,44.4213974180753,"BSV","Saline",2.27800494557414,4.9766525855751,4.20093347286362,0.56942118400619,6.12656933091398,5.04239710595112,220.884921370968,82,164,245,71.3242,-156.6149,"Tundra",132.808139228929,4.2685127016129,34.3735373201421,80.2310019495124,705.3854,48.5874346102151,100.978347076613,19.99,18.570038003972,15.6754953056906,0.542261609304017,0.457738390695981,0.759677419354839,"AK Coast","7",4.9766525855751,"SPEI_1",-0.860088491680558,-0.871801074032094,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,0.385627694668172,8.39959930149701,"No meaningful change"
"US-A10",2012,8,-9.59667001542675,63.522123084848,46.5999194604232,23.6710764865615,16.9222036244249,"BSV","Saline",2.68353334589201,5.64637790343506,5.11408651149115,0.26639858371581,7.15561738659274,5.09974351078298,111.627469489247,82,164,245,71.3242,-156.6149,"Tundra",69.8347193869146,4.92339976478495,197.518000904701,28.3206582491833,328.335579792928,49.5123172155018,100.581409576613,23.23,12.4210106618487,11.2500658247127,0.524733662573407,0.47526633742659,0.968548387096774,"AK Coast","8",5.64637790343506,"SPEI_1",-0.336805223964465,-0.377610576202395,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,-0.570840056606203,-9.18159955586331,"No meaningful change"
"US-A10",2013,6,5.11321611776734,19.6062447656776,4.24228652487687,23.1609851891806,15.3639582408007,"BSV","Saline",0.846520327418389,2.20250713556277,1.37498908568985,0.783625749062187,4.63742078449306,4.50754394938104,243.430211111111,82,164,245,71.3242,-156.6149,"Tundra",167.681352688125,4.12481847511574,312.799220751647,58.7273207545834,510.364434809028,43.5908693217593,101.270934365741,8.27999999999999,14.2592002872815,8.90178490189906,0.615656034094029,0.384343965905968,0.575,"AK Coast","6",2.20250713556277,"SPEI_1",0.862521692993792,0.755037843341045,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,-0.936834740549921,-29.8417559322963,"WUE decrease"
"US-A10",2013,7,-0.129655680645858,65.1860524864519,49.70517764258,27.1833295798175,15.4808748438719,"BSV","Saline",2.39801575061098,5.31626266459827,4.36854110698715,0.237487533810848,5.63191572721774,4.19693013262126,187.925765725806,82,164,245,71.3242,-156.6149,"Tundra",123.216666587745,5.01477276335685,39.4611589005462,71.6143106020326,396.96614811828,44.6170171092881,101.239148636216,37.82,14.9216983175898,12.2616312622277,0.548928278773786,0.451071721226211,0.7,"AK Coast","7",5.31626266459827,"SPEI_1",1.68168687203289,1.52866022458203,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,0.725237773691338,15.796859980606,"WUE increase"
"US-A10",2013,8,-23.7077480129624,77.4684135613597,47.2262443256554,22.2965271974901,30.2421692357042,"BSV","Saline",3.47446097211409,8.14809126436358,6.05743786413818,0.390380644774023,3.46934881713038,3.2718909834386,109.537943145161,82,164,245,71.3242,-156.6149,"Tundra",75.0792645934122,4.25509672962403,34.8144869439307,40.2500486220754,221.086164439399,45.8094265777079,100.946357954006,26.7,12.7889737045419,9.50755349294808,0.573585903816518,0.426414096183479,0.498387096774194,"AK Coast","8",8.14809126436358,"SPEI_1",0.957961444250388,0.845171469038838,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,1.93087330432231,31.0568700780999,"WUE increase"
"US-A10",2014,6,6.29013913155783,16.6083425246327,21.1309146292689,23.787092816202,-4.52257210463612,"BSV","Saline",0.69820816915131,1.2236129365444,1.62605404669909,-0.272307251486923,1.63617765831528,3.12817116946155,227.425485763889,82,164,245,71.3242,-156.6149,"Tundra",132.668928299711,4.33417725694444,49.1634488838102,66.2187137010266,484.889356486663,48.3724273726852,100.775024131944,21.64,10.2138932948433,13.5731995213587,0.429388045599517,0.57061195440048,0.401388888888889,"AK Coast","6",1.2236129365444,"SPEI_1",1.85448291934028,1.69184939937555,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,-1.91572893956829,-61.0232658680823,"WUE decrease"
"US-A10",2014,7,-24.4491018686529,57.5151593196041,26.7342351697346,42.4875485956065,30.7809241498695,"BSV","Saline",1.3536944639247,2.28040033643605,3.3311165953874,0.535179325137986,2.93683845032258,2.83750466163612,190.214163575269,82,164,245,71.3242,-156.6149,"Tundra",129.243325059015,4.68995197704285,40.1863829456646,81.8998261165897,410.959492807627,53.593064139426,100.995350380791,22.13,17.2660300750941,25.2215185205123,0.406378589629423,0.593621410370574,0.365322580645161,"AK Coast","7",2.28040033643605,"SPEI_1",0.748660545720464,0.647506988589933,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,-2.31062455447088,-50.3291663490509,"WUE decrease"
