"site_name","Year","month","water_class","difference_type","Trans_ratio","Trans_ratio_z","WUE_difference","smooth_fitted","smooth_residual"
"US-HB2",2023,4,"Upland","WUE_ET_minus_WUE_E",0.704557470816532,0.850595818227659,-4.65229663446176,-6.26521043911534,1.61291380465358
"US-HB2",2023,5,"Upland","WUE_ET_minus_WUE_E",0.710967843259371,0.887139507479622,-5.79781895612171,-6.58232864256869,0.78450968644698
"US-HB2",2023,6,"Upland","WUE_ET_minus_WUE_E",0.707505919459608,0.867404075774116,-4.82204612974863,-6.02528133995003,1.2032352102014
"US-HB2",2023,7,"Upland","WUE_ET_minus_WUE_E",0.684713458219064,0.737470810852452,-3.99935095908845,-5.69735126358787,1.69800030449942
"US-HB2",2023,8,"Upland","WUE_ET_minus_WUE_E",0.703564655758037,0.844936065178077,-4.23599745466711,-6.0454290112736,1.80943155660649
"US-HB2",2023,9,"Upland","WUE_ET_minus_WUE_E",0.710375274074319,0.883761441017504,-4.9193672983989,-6.11249599543476,1.19312869703587
"US-HB2",2023,10,"Upland","WUE_ET_minus_WUE_E",0.680122160385449,0.711297142662189,-3.93282594168226,-5.7123622852118,1.77953634352954
"US-HB2",2024,4,"Upland","WUE_ET_minus_WUE_E",0.63527934699362,0.455661163257352,-4.38189044466198,-4.74351216244708,0.3616217177851
"US-HB2",2024,5,"Upland","WUE_ET_minus_WUE_E",0.605532423518073,0.286082509694592,-3.69241701528423,-4.37784828577284,0.685431270488612
"US-HB2",2024,9,"Upland","WUE_ET_minus_WUE_E",0.683980718717896,0.733293673740356,-5.77189745313112,-5.42401622344499,-0.347881229686132
"US-HB3",2019,4,"Upland","WUE_ET_minus_WUE_E",0.584755577236518,0.167639685830716,-3.48045380817237,-4.02099624478953,0.540542436617162
"US-HB3",2019,6,"Upland","WUE_ET_minus_WUE_E",0.695748907511648,0.800380732748568,-5.70770639047214,-5.82317136525304,0.115464974780902
"US-HB3",2019,7,"Upland","WUE_ET_minus_WUE_E",0.749289832868976,1.10560214631973,-8.24828797854044,-7.72982183219236,-0.518466146348084
"US-HB3",2019,8,"Upland","WUE_ET_minus_WUE_E",0.723338706283063,0.95766223890398,-7.62815811001574,-6.73355630864509,-0.894601801370648
"US-HB3",2019,9,"Upland","WUE_ET_minus_WUE_E",0.786842063998584,1.31967661349853,-9.97387217175247,-8.91352447879747,-1.06034769295501
"US-HB3",2019,10,"Upland","WUE_ET_minus_WUE_E",0.628922056190538,0.419420077163866,-4.49431855260153,-4.80919856835265,0.314880015751119
"US-HB3",2020,4,"Upland","WUE_ET_minus_WUE_E",0.61201844200133,0.323057435262207,-4.17461603694428,-4.46004381871412,0.285427781769839
"US-HB3",2020,6,"Upland","WUE_ET_minus_WUE_E",0.691840505879109,0.778100059354788,-6.33595032720784,-5.72365465683272,-0.612295670375122
"US-HB3",2020,7,"Upland","WUE_ET_minus_WUE_E",0.75166282344032,1.11912988293883,-7.85049110464988,-7.81459696168718,-0.035894142962702
"US-HB3",2020,10,"Upland","WUE_ET_minus_WUE_E",0.711385031931813,0.889517780090318,-7.78513304763853,-6.63402700157724,-1.15110604606129
"US-HB3",2021,8,"Upland","WUE_ET_minus_WUE_E",0.650719654221816,0.54368191311759,-4.90700645584795,-4.95003541261197,0.043028956764025
"US-HB3",2021,9,"Upland","WUE_ET_minus_WUE_E",0.674164620019138,0.677334918814228,-5.14781979968675,-5.31187915187304,0.164059352186286
"US-HB3",2021,10,"Upland","WUE_ET_minus_WUE_E",0.692037444393723,0.779222749174132,-5.61212719175008,-6.11383566246222,0.501708470712146
"US-HB3",2022,4,"Upland","WUE_ET_minus_WUE_E",0.683075361066948,0.728132490212698,-5.64813032016374,-5.83150396872989,0.183373648566149
"US-HB3",2022,5,"Upland","WUE_ET_minus_WUE_E",0.711314879349152,0.889117860397066,-6.97690959861047,-6.70599970689373,-0.270909891716737
"US-HB3",2022,6,"Upland","WUE_ET_minus_WUE_E",0.688003543266411,0.756226639262558,-6.13695794582416,-5.62853169193483,-0.508426253889327
"US-HB3",2022,8,"Upland","WUE_ET_minus_WUE_E",0.595671041787926,0.22986560923289,-4.11861185882018,-4.00216253890121,-0.116449319918978
"US-HB3",2022,9,"Upland","WUE_ET_minus_WUE_E",0.710742859954965,0.885856942381197,-6.32921982784003,-6.23671524716402,-0.0925045806760023
"US-HB3",2023,4,"Upland","WUE_ET_minus_WUE_E",0.648021838461282,0.528302441536006,-5.0555019551786,-5.09119669447077,0.0356947392921692
"US-HB3",2023,5,"Upland","WUE_ET_minus_WUE_E",0.663479266863554,0.616420794284474,-5.43871250510472,-5.53521096154747,0.0964984564427471
"US-HB3",2023,6,"Upland","WUE_ET_minus_WUE_E",0.683749765094634,0.731977073571589,-5.86567004553586,-5.52598219493413,-0.339687850601729
"US-HB3",2023,7,"Upland","WUE_ET_minus_WUE_E",0.718394894301557,0.929478988962846,-6.06990682390086,-6.71642024504539,0.64651342114453
"US-HB3",2023,8,"Upland","WUE_ET_minus_WUE_E",0.738998720290372,1.04693547390983,-6.20097066296093,-7.23992192361632,1.03895126065539
"US-HB3",2023,9,"Upland","WUE_ET_minus_WUE_E",0.730674513719209,0.999481566836833,-6.83141481299091,-6.84262117127073,0.0112063582798108
"US-HB3",2023,10,"Upland","WUE_ET_minus_WUE_E",0.712073273815296,0.893441249084432,-7.34234232944227,-6.65379552065334,-0.688546808788932
"US-HB3",2024,4,"Upland","WUE_ET_minus_WUE_E",0.696976806885933,0.80738063385676,-7.54401003777483,-6.17649748489155,-1.36751255288328
"US-HB3",2024,5,"Upland","WUE_ET_minus_WUE_E",0.656869731606334,0.578741735120045,-5.69934923379837,-5.40080897963665,-0.298540254161715
"US-HB3",2024,9,"Upland","WUE_ET_minus_WUE_E",0.76680817110089,1.2054691531538,-9.7163165243593,-8.12080594194797,-1.59551058241133
"US-KPL",2021,6,"Freshwater","WUE_ET_minus_WUE_E",0.44290360855021,-0.641017581695596,-1.2279909385145,-1.57100666690494,0.343015728390435
"US-KPL",2021,7,"Freshwater","WUE_ET_minus_WUE_E",0.440518194740646,-0.654616139622047,-2.80937486724678,-1.81591794440431,-0.993456922842473
"US-KPL",2021,8,"Freshwater","WUE_ET_minus_WUE_E",0.476833712356478,-0.447591820425152,-2.27810962623353,-1.95946445616446,-0.318645170069071
"US-KPL",2024,8,"Freshwater","WUE_ET_minus_WUE_E",0.512964680497779,-0.241619564693988,-2.53937244740486,-2.26145994526091,-0.277912502143952
"US-KS1",2002,4,"Upland","WUE_ET_minus_WUE_E",0.651418805507525,0.547667573475529,-4.43929111048893,-4.97922726938958,0.539936158900646
"US-KS1",2002,5,"Upland","WUE_ET_minus_WUE_E",0.638447052341882,0.473719340207425,-3.5193708488757,-4.87483952838409,1.35546867950839
"US-KS1",2002,7,"Upland","WUE_ET_minus_WUE_E",0.5918093787731,0.207851379253594,-4.16323436850434,-3.89680671289528,-0.266427655609056
"US-KS1",2002,8,"Upland","WUE_ET_minus_WUE_E",0.633768751356139,0.447049692074711,-3.20299305422689,-4.46080004515721,1.25780699093032
"US-KS1",2002,9,"Upland","WUE_ET_minus_WUE_E",0.738364059064097,1.04331745282913,-5.145895214632,-6.91903118342519,1.77313596879319
"US-KS1",2002,11,"Upland","WUE_ET_minus_WUE_E",0.677471557403971,0.696186817552503,-5.91645996457422,-5.91645996457425,3.01980662698043e-14
"US-KS2",2000,4,"Upland","WUE_ET_minus_WUE_E",0.759744534051473,1.16520139030159,-8.52990230506165,-8.07941731014841,-0.45048499491323
"US-KS2",2000,6,"Upland","WUE_ET_minus_WUE_E",0.667175932406349,0.637494421139848,-5.54871899976423,-5.06354354546933,-0.485175454294906
"US-KS2",2000,7,"Upland","WUE_ET_minus_WUE_E",0.831414157606738,1.57376929729345,-12.4841818555551,-10.9800397194352,-1.5041421361199
"US-KS2",2000,9,"Upland","WUE_ET_minus_WUE_E",0.789352289029367,1.33398668429323,-7.50681971932023,-8.92613803068372,1.4193183113635
"US-KS2",2001,4,"Upland","WUE_ET_minus_WUE_E",0.621583811344111,0.377586854256166,-3.48909108623404,-4.52964028846896,1.04054920223492
"US-KS2",2001,5,"Upland","WUE_ET_minus_WUE_E",0.798072422785593,1.38369765835358,-10.0839435133422,-9.74077372849356,-0.343169784848651
"US-KS2",2001,6,"Upland","WUE_ET_minus_WUE_E",0.843413084301172,1.64217172669806,-9.94178209633309,-11.2481158144912,1.30633371815807
"US-KS2",2001,8,"Upland","WUE_ET_minus_WUE_E",0.739476455496453,1.04965890489163,-7.34789244981334,-7.16598316386546,-0.181909285947886
"US-KS2",2001,10,"Upland","WUE_ET_minus_WUE_E",0.625727467143426,0.401208643980168,-5.05857587364114,-4.66397588266083,-0.394599990980314
"US-KS2",2002,4,"Upland","WUE_ET_minus_WUE_E",0.665600544249014,0.62851358644011,-6.85151045517881,-5.3517410737922,-1.49976938138661
"US-KS2",2002,5,"Upland","WUE_ET_minus_WUE_E",0.678499037643593,0.702044186827706,-6.43210743161297,-5.77260063693585,-0.659506794677116
"US-KS2",2002,7,"Upland","WUE_ET_minus_WUE_E",0.695691756824969,0.800054933124108,-7.95925557347835,-5.99375296973514,-1.96550260374322
"US-KS2",2002,8,"Upland","WUE_ET_minus_WUE_E",0.704579845863011,0.850723371931101,-7.08909969802679,-6.09680760360607,-0.992292094420726
"US-KS2",2002,9,"Upland","WUE_ET_minus_WUE_E",0.763831698409801,1.18850113857118,-9.76312783652752,-7.91751405164718,-1.84561378488033
"US-KS2",2002,10,"Upland","WUE_ET_minus_WUE_E",0.721380695300874,0.946500181547242,-8.49561326963442,-6.83973909576534,-1.65587417386908
"US-KS2",2003,4,"Upland","WUE_ET_minus_WUE_E",0.756143068238976,1.14467046972294,-10.4749012283871,-7.94643641700398,-2.52846481138313
"US-KS2",2003,5,"Upland","WUE_ET_minus_WUE_E",0.755759284946485,1.14248263157377,-8.88402463836743,-8.07009302740294,-0.813931610964483
"US-KS2",2003,6,"Upland","WUE_ET_minus_WUE_E",0.756581086246712,1.14716748438226,-7.71831109604786,-7.64099608600858,-0.0773150100392819
"US-KS2",2003,7,"Upland","WUE_ET_minus_WUE_E",0.849156877456311,1.67491543918288,-9.55427191791899,-11.7654896418812,2.21121772396223
"US-KS2",2003,8,"Upland","WUE_ET_minus_WUE_E",0.790145284556304,1.33850732367464,-6.66012201410544,-9.08126835262708,2.42114633852164
"US-KS2",2003,9,"Upland","WUE_ET_minus_WUE_E",0.666423522248684,0.633205147273637,-5.57117054826137,-5.05387770322214,-0.517292845039226
"US-KS2",2003,10,"Upland","WUE_ET_minus_WUE_E",0.703326747005385,0.843579815817408,-9.73534968939757,-6.31901320203424,-3.41633648736333
"US-KS2",2004,4,"Upland","WUE_ET_minus_WUE_E",0.715443176749789,0.912652096308288,-5.59174818997955,-6.59805611545735,1.0063079254778
"US-KS2",2004,6,"Upland","WUE_ET_minus_WUE_E",0.79129639484757,1.34506947231013,-5.44756738997247,-8.99984565598812,3.55227826601565
"US-KS2",2004,7,"Upland","WUE_ET_minus_WUE_E",0.837067666165831,1.60599832326801,-8.06025700047839,-11.2292867992838,3.16902979880543
"US-KS2",2004,8,"Upland","WUE_ET_minus_WUE_E",0.763525706338802,1.18675676579785,-4.88260417500758,-8.02849810973705,3.14589393472947
"US-KS2",2004,10,"Upland","WUE_ET_minus_WUE_E",0.714725668333113,0.908561787227423,-3.92520930657413,-6.64072249613356,2.71551318955942
"US-KS2",2005,4,"Upland","WUE_ET_minus_WUE_E",0.72337481944308,0.957868109640723,-5.70824955475562,-6.83725967073386,1.12901011597824
"US-KS2",2005,5,"Upland","WUE_ET_minus_WUE_E",0.725974599726371,0.97268870916799,-5.61541878504194,-7.05592700086011,1.44050821581817
"US-KS2",2005,8,"Upland","WUE_ET_minus_WUE_E",0.640070645564156,0.482974978115431,-2.12493464068614,-4.66077962606359,2.53584498537745
"US-KS2",2005,9,"Upland","WUE_ET_minus_WUE_E",0.732884696919307,1.01208118546656,-4.56821033200567,-6.82426224872222,2.25605191671655
"US-KS2",2006,4,"Upland","WUE_ET_minus_WUE_E",0.772055026609331,1.23537996706675,-5.33922898129824,-8.54855278825594,3.2093238069577
"US-KS2",2006,7,"Upland","WUE_ET_minus_WUE_E",0.764623297410295,1.19301381675707,-5.69453872129365,-8.20335257134908,2.50881385005543
"US-KS2",2006,8,"Upland","WUE_ET_minus_WUE_E",0.778399905150784,1.27155029442726,-4.6032416556315,-8.6058059860098,4.0025643303783
"US-KS3",2018,6,"Saline","WUE_ET_minus_WUE_E",0.740803149645351,1.05722200659002,-3.1554289940594,-4.09976813826737,0.944339144207972
"US-KS3",2018,7,"Saline","WUE_ET_minus_WUE_E",0.665306515390962,0.62683741250239,-3.31465681755753,-3.44320726290394,0.128550445346409
"US-KS3",2018,8,"Saline","WUE_ET_minus_WUE_E",0.726245720533288,0.974234290896052,-4.14900143514248,-4.04899339337479,-0.100008041767687
"US-KS3",2018,10,"Saline","WUE_ET_minus_WUE_E",0.542592227896394,-0.0727214398054139,-2.03049121625981,-2.32892920929822,0.29843799303841
"US-KS4",2017,6,"Saline","WUE_ET_minus_WUE_E",0.320877434761484,-1.33665369571315,-1.01885034670137,-1.5447321831548,0.525881836453427
"US-KS4",2017,7,"Saline","WUE_ET_minus_WUE_E",0.193422691767115,-2.06323652115859,-0.483004238243788,-1.43160250078002,0.948598262536227
"US-KS4",2017,9,"Saline","WUE_ET_minus_WUE_E",0.163019939141116,-2.23655386804848,-0.468245331121236,-1.11237290790913,0.644127576787891
"US-KS4",2018,4,"Saline","WUE_ET_minus_WUE_E",0.171266848347673,-2.1895406110153,-0.287390656604073,-1.44430036305361,1.15690970644954
"US-KS4",2018,7,"Saline","WUE_ET_minus_WUE_E",0.249202136078358,-1.74525395497641,-0.515107514951256,-1.56823578181042,1.05312826685917
"US-KS4",2018,8,"Saline","WUE_ET_minus_WUE_E",0.266294383528799,-1.64781596911579,-0.77313576329114,-1.48453713497886,0.711401371687724
"US-KS4",2018,10,"Saline","WUE_ET_minus_WUE_E",0.236277530574212,-1.81893341298909,-0.761458081014321,-1.656510388236,0.895052307221682
"US-KS4",2019,3,"Saline","WUE_ET_minus_WUE_E",0.312457224297236,-1.38465489336359,-0.681752806303762,-2.06911860769748,1.38736580139372
"US-KS4",2019,4,"Saline","WUE_ET_minus_WUE_E",0.176693807579563,-2.15860307758464,-0.338123482819959,-1.45546619939318,1.11734271657322
"US-KS4",2019,5,"Saline","WUE_ET_minus_WUE_E",0.213251570788384,-1.95019778594788,-0.492386886279126,-1.67349865274775,1.18111176646862
"US-KS4",2019,7,"Saline","WUE_ET_minus_WUE_E",0.259638779632395,-1.68575765233984,-0.619263091603465,-1.59802136810854,0.978758276505072
"US-KS4",2019,8,"Saline","WUE_ET_minus_WUE_E",0.229704307732449,-1.85640546551884,-0.550016960314702,-1.38322377247974,0.833206812165042
"US-KS4",2020,5,"Saline","WUE_ET_minus_WUE_E",0.161438684746421,-2.24556814447989,-0.399613492177266,-1.56213013706332,1.16251664488606
"US-KS4",2020,6,"Saline","WUE_ET_minus_WUE_E",0.267075571973044,-1.64336263851632,-0.746241209238436,-1.35807427774717,0.611833068508737
"US-KS4",2020,7,"Saline","WUE_ET_minus_WUE_E",0.304782744643278,-1.42840489418578,-0.84953913944457,-1.74607388383002,0.896534744385453
"US-KS4",2020,10,"Saline","WUE_ET_minus_WUE_E",0.270283424533011,-1.62507559386129,-0.66629678787385,-1.75313550765386,1.08683871978001
"US-KS4",2021,6,"Saline","WUE_ET_minus_WUE_E",0.356085765378773,-1.13594113109516,-1.13801244673053,-1.69252270336775,0.554510256637216
"US-KS4",2021,9,"Saline","WUE_ET_minus_WUE_E",0.2889004008844,-1.51894556714867,-0.854867804020758,-1.43441771947701,0.579549915456251
"US-KS4",2022,3,"Saline","WUE_ET_minus_WUE_E",0.204933448458989,-1.99761700850878,-0.371073790949941,-1.75179382997291,1.38072003902297
"US-KS4",2022,4,"Saline","WUE_ET_minus_WUE_E",0.259015333379257,-1.68931174008484,-0.450033515245998,-1.65556274227883,1.20552922703284
"US-LA2",2012,3,"Freshwater","WUE_ET_minus_WUE_E",0.527669286620961,-0.157792835197417,-3.27273150533649,-2.76929041721405,-0.50344108812244
"US-LA2",2012,4,"Freshwater","WUE_ET_minus_WUE_E",0.662670794467422,0.611811925723953,-6.34304656784461,-4.39183252610198,-1.95121404174264
"US-LA2",2012,5,"Freshwater","WUE_ET_minus_WUE_E",0.626439940537699,0.405270249846717,-5.22242018450678,-3.84405678184896,-1.37836340265782
"US-LA2",2012,6,"Freshwater","WUE_ET_minus_WUE_E",0.499528245430828,-0.318216815808378,-3.54230824013817,-1.96637430241828,-1.57593393771989
"US-LA2",2012,9,"Freshwater","WUE_ET_minus_WUE_E",0.549967532270346,-0.0306769511920465,-2.39739872392236,-2.42992360736408,0.0325248834417291
"US-LA2",2013,5,"Freshwater","WUE_ET_minus_WUE_E",0.543144684730498,-0.0695720423171026,-4.76168015351363,-2.81632907186531,-1.94535108164831
"US-LA2",2013,6,"Freshwater","WUE_ET_minus_WUE_E",0.561696550579611,0.0361868081521098,-4.66842058419483,-2.54295851472251,-2.12546206947232
"US-LA2",2013,7,"Freshwater","WUE_ET_minus_WUE_E",0.471134753432218,-0.480079945857007,-3.4660599352171,-1.99647999594174,-1.46957993927536
"US-LA2",2013,8,"Freshwater","WUE_ET_minus_WUE_E",0.516965266120517,-0.218813376890262,-3.49105459258376,-2.24557747756881,-1.24547711501495
"US-LA2",2013,9,"Freshwater","WUE_ET_minus_WUE_E",0.574479166491237,0.109056824343376,-3.87975264556364,-2.68791857847308,-1.19183406709055
"US-LA2",2013,10,"Freshwater","WUE_ET_minus_WUE_E",0.394004836640731,-0.919775413849175,-1.62628935224664,-1.58845648846512,-0.0378328637815215
"US-LA2",2021,7,"Freshwater","WUE_ET_minus_WUE_E",0.70163012678227,0.833907871984977,-5.42570521664056,-5.30209968800981,-0.123605528630748
"US-LA2",2021,10,"Freshwater","WUE_ET_minus_WUE_E",0.649651011418337,0.537589887906897,-3.54561259858611,-4.18672232777286,0.641109729186752
"US-LA2",2022,3,"Freshwater","WUE_ET_minus_WUE_E",0.665884888495888,0.630134551195437,-1.8214774232728,-4.69756803412122,2.87609061084842
"US-LA2",2022,4,"Freshwater","WUE_ET_minus_WUE_E",0.681275195379204,0.7178702634729,-4.85875010420352,-4.82342248850581,-0.0353276156977103
"US-LA2",2022,5,"Freshwater","WUE_ET_minus_WUE_E",0.731036880282464,1.0015473143735,-7.51085779240155,-6.39448843817828,-1.11636935422328
"US-LA2",2022,6,"Freshwater","WUE_ET_minus_WUE_E",0.774870954050216,1.25143275936132,-8.34895542098278,-7.48845403162265,-0.860501389360131
"US-LA2",2022,7,"Freshwater","WUE_ET_minus_WUE_E",0.629015574572691,0.419953198558484,-5.55715891186819,-3.68953770052426,-1.86762121134393
"US-LA2",2022,8,"Freshwater","WUE_ET_minus_WUE_E",0.58554443982656,0.172136764527789,-4.21497035978958,-2.9393832902659,-1.27558706952368
"US-LA2",2022,10,"Freshwater","WUE_ET_minus_WUE_E",0.591198154847966,0.2043669674846,-2.98789332087347,-3.26533822784116,0.277444906967694
"US-LA2",2023,4,"Freshwater","WUE_ET_minus_WUE_E",0.751256889536327,1.11681577052545,-9.39687257391563,-6.94508173498399,-2.45179083893164
"US-LA2",2023,5,"Freshwater","WUE_ET_minus_WUE_E",0.793075710601947,1.35521283957762,-9.76642304689445,-8.64907444269662,-1.11734860419783
"US-LA2",2023,9,"Freshwater","WUE_ET_minus_WUE_E",0.722524018316796,0.953017937166128,-4.86308068027284,-5.66871613480073,0.805635454527899
"US-LA3",2020,4,"Saline","WUE_ET_minus_WUE_E",0.556307049869435,0.00546281497821047,-2.63998906938335,-2.61090752750294,-0.0290815418804082
"US-LA3",2020,5,"Saline","WUE_ET_minus_WUE_E",0.598537293353549,0.246205284886073,-3.0696525545854,-3.14016578801258,0.0705132334271874
"US-LA3",2020,6,"Saline","WUE_ET_minus_WUE_E",0.613221601213903,0.329916299825377,-3.77823214524011,-2.83091582451668,-0.947316320723429
"US-LA3",2021,7,"Saline","WUE_ET_minus_WUE_E",0.45991709973421,-0.544028562654479,-2.15823028341757,-1.85483070423341,-0.303399579184169
"US-LA3",2022,3,"Saline","WUE_ET_minus_WUE_E",0.41356960705824,-0.808242285813499,-1.08740191959843,-1.88439885919703,0.796996939598609
"US-LA3",2022,4,"Saline","WUE_ET_minus_WUE_E",0.538240305509135,-0.0975304974361176,-2.01078112498664,-2.4611827178122,0.450401592825559
"US-LA3",2022,5,"Saline","WUE_ET_minus_WUE_E",0.489633497147295,-0.374623929392519,-1.93114225576735,-2.24237874619703,0.311236490429679
"US-LA3",2022,7,"Saline","WUE_ET_minus_WUE_E",0.473115315191346,-0.468789333008021,-2.11113881571498,-1.93720665636047,-0.173932159354509
"US-LA3",2022,8,"Saline","WUE_ET_minus_WUE_E",0.498600309070185,-0.323506714064887,-2.17313959008448,-1.97321702444543,-0.199922565639045
"US-LA3",2022,10,"Saline","WUE_ET_minus_WUE_E",0.305519592250788,-1.42420433794119,-0.777267363499616,-1.22440083643587,0.44713347293625
"US-LA3",2023,4,"Saline","WUE_ET_minus_WUE_E",0.565413327251393,0.0573750827685534,-3.8589661438992,-2.690325204457,-1.1686409394422
"US-LA3",2023,5,"Saline","WUE_ET_minus_WUE_E",0.609512940034954,0.308774289299024,-4.4641435875162,-3.25160635321625,-1.21253723429995
"US-LA3",2023,9,"Saline","WUE_ET_minus_WUE_E",0.464857526996429,-0.51586460802433,-1.85045869365511,-1.62941595452124,-0.221042739133867
"US-MCP",2023,6,"Freshwater","WUE_ET_minus_WUE_E",0.665220943607868,0.626349592383043,-6.44256558653105,-4.63396987303634,-1.80859571349471
"US-MCP",2023,8,"Freshwater","WUE_ET_minus_WUE_E",0.682486107548596,0.724773325412633,-10.2333174223311,-5.16866131987397,-5.06465610245714
"US-MCP",2024,3,"Freshwater","WUE_ET_minus_WUE_E",0.474605062834228,-0.46029671024534,-1.88106100320809,-2.82643093805808,0.945369934849984
"US-MCP",2024,4,"Freshwater","WUE_ET_minus_WUE_E",0.458210597627466,-0.553756840262805,-2.33098271580879,-2.4633427061337,0.132359990324918
"US-MCP",2024,5,"Freshwater","WUE_ET_minus_WUE_E",0.578112185670819,0.129767621590949,-6.66798043440227,-3.69002139915444,-2.97795903524782
"US-MCP",2024,8,"Freshwater","WUE_ET_minus_WUE_E",0.722856738769836,0.954914680756625,-10.7984059585643,-6.30956232198983,-4.48884363657452
"US-MCP",2024,9,"Freshwater","WUE_ET_minus_WUE_E",0.701414412025853,0.832678144212391,-10.8436982583156,-5.54801628435766,-5.29568197395792
"US-MCP",2025,3,"Freshwater","WUE_ET_minus_WUE_E",0.435836730968553,-0.681303817889916,-2.29673486777499,-2.53401672110439,0.237281853329398
"US-MCP",2025,4,"Freshwater","WUE_ET_minus_WUE_E",0.479839687070855,-0.430455623294487,-3.19586627077805,-2.63317391226863,-0.562692358509428
"US-MCP",2025,6,"Freshwater","WUE_ET_minus_WUE_E",0.559277097724,0.0223942034160159,-6.27948164595762,-3.02561408724404,-3.25386755871358
"US-MCP",2025,7,"Freshwater","WUE_ET_minus_WUE_E",0.642796854303404,0.498516309900979,-8.69237236756615,-4.44040756791301,-4.25196479965314
"US-MCP",2025,8,"Freshwater","WUE_ET_minus_WUE_E",0.473153933712348,-0.468569179929015,-4.02993457899146,-2.38699420556469,-1.64294037342678
"US-MRf",2006,3,"Upland","WUE_ET_minus_WUE_E",0.581709983327819,0.150277631070309,-5.14721683209837,-5.27496484820643,0.127748016108068
"US-MRf",2006,4,"Upland","WUE_ET_minus_WUE_E",0.625753740864303,0.401358422904839,-6.64458390956855,-5.75775544284793,-0.886828466720624
"US-MRf",2006,5,"Upland","WUE_ET_minus_WUE_E",0.621613759673772,0.377757581068453,-7.07548152020372,-5.82490837826944,-1.25057314193427
"US-MRf",2006,6,"Upland","WUE_ET_minus_WUE_E",0.69020811129784,0.768794247431,-10.6339010320296,-6.74984613105136,-3.88405490097824
"US-MRf",2006,7,"Upland","WUE_ET_minus_WUE_E",0.734369614451598,1.02054627315822,-10.0275216583472,-8.28586148513149,-1.74166017321568
"US-MRf",2006,8,"Upland","WUE_ET_minus_WUE_E",0.661888899332219,0.607354566482615,-10.685896339548,-6.23895792479196,-4.44693841475605
"US-MRf",2006,9,"Upland","WUE_ET_minus_WUE_E",0.397197870204858,-0.901572848026512,-2.43393075412449,-2.42730058939149,-0.00663016473299383
"US-MRf",2007,3,"Upland","WUE_ET_minus_WUE_E",0.60897705888748,0.305719385031935,-9.43792114410122,-5.71227488694134,-3.72564625715988
"US-MRf",2007,4,"Upland","WUE_ET_minus_WUE_E",0.703008237725918,0.84176408603938,-13.8869009593452,-7.4036969558158,-6.48320400352941
"US-MRf",2007,5,"Upland","WUE_ET_minus_WUE_E",0.71223527439477,0.89436476778599,-16.5049104470728,-7.79941317643571,-8.70549727063713
"US-MRf",2007,6,"Upland","WUE_ET_minus_WUE_E",0.783483655598199,1.30053129330704,-22.4694593953031,-9.83788992433373,-12.6315694709693
"US-MRf",2007,7,"Upland","WUE_ET_minus_WUE_E",0.749366820589272,1.10604103116641,-15.3400093020943,-8.79952645178307,-6.54048285031118
"US-MRf",2007,8,"Upland","WUE_ET_minus_WUE_E",0.686270764811868,0.746348567754242,-12.4885149177285,-6.78219603833493,-5.70631887939353
"US-MRf",2007,9,"Upland","WUE_ET_minus_WUE_E",0.732884137113991,1.01207799417749,-11.3713214771754,-7.98129751109602,-3.39002396607942
"US-MRf",2007,10,"Upland","WUE_ET_minus_WUE_E",0.681647703304471,0.71999382399707,-13.2202189253079,-6.92860545884212,-6.2916134664658
"US-MRf",2008,3,"Upland","WUE_ET_minus_WUE_E",0.48608746970391,-0.394838811776576,-5.93735162425043,-3.83994316368748,-2.09740846056295
"US-MRf",2008,4,"Upland","WUE_ET_minus_WUE_E",0.515544184562818,-0.226914554054198,-7.99661196882636,-4.01871734041492,-3.97789462841144
"US-MRf",2008,6,"Upland","WUE_ET_minus_WUE_E",0.749582876861015,1.10727270581962,-21.8437886919114,-8.54506842219769,-13.2987202697137
"US-MRf",2008,7,"Upland","WUE_ET_minus_WUE_E",0.738088460708761,1.04174634588558,-14.0422202913743,-8.40954682712746,-5.63267346424683
"US-MRf",2009,3,"Upland","WUE_ET_minus_WUE_E",0.737736734833715,1.03974125785143,-21.4321437096125,-8.69233228630988,-12.7398114233027
"US-MRf",2009,5,"Upland","WUE_ET_minus_WUE_E",0.603909041136064,0.276828073726288,-8.66245440719792,-5.5322015824885,-3.13025282470942
"US-MRf",2009,6,"Upland","WUE_ET_minus_WUE_E",0.597239715732421,0.238808168136678,-10.2365601119218,-4.96544504502905,-5.27111506689276
"US-MRf",2009,7,"Upland","WUE_ET_minus_WUE_E",0.729421580342297,0.992338954081088,-12.1015952255792,-8.12518343570188,-3.97641178987735
"US-MRf",2009,8,"Upland","WUE_ET_minus_WUE_E",0.653807046633887,0.561282249121722,-9.94939198107881,-6.0769098384863,-3.87248214259251
"US-MRf",2009,9,"Upland","WUE_ET_minus_WUE_E",0.629503290865661,0.422733528845429,-7.05618903977265,-5.50732388583392,-1.54886515393872
"US-MRf",2009,10,"Upland","WUE_ET_minus_WUE_E",0.687410713335176,0.752847086361464,-10.4831759182032,-7.06625762265979,-3.41691829554345
"US-MRf",2010,3,"Upland","WUE_ET_minus_WUE_E",0.6525610457688,0.554179156621647,-12.4195361217913,-6.48050452753885,-5.93903159425243
"US-MRf",2010,4,"Upland","WUE_ET_minus_WUE_E",0.480212468951851,-0.42833050102751,-5.91053721355045,-3.52799310250974,-2.38254411104071
